gara,cid,drv,stint,compound,freezeL,A0,n_fut,obs_cum,ott_cum,cen_cum,pess_cum,coperto,obs_cum_live,ott_live,pess_live,coperto_live
Australia,melbourne,GAS,2,HARD,29,11.5000,4,3.0133,0.4750,1.9836,3.0134,1,3.0133,-1.0971,1.4413,0
Australia,melbourne,GAS,2,HARD,30,12.0000,4,3.2365,0.5250,2.1924,3.3306,1,3.2365,-0.7669,2.0387,0
Australia,melbourne,GAS,2,HARD,31,12.5000,4,4.5640,0.5750,2.4012,3.6478,0,4.5640,-0.4468,2.6260,0
Australia,melbourne,GAS,2,HARD,32,13.0000,4,5.7214,0.6250,2.6100,3.9650,0,5.7214,-0.2165,3.1235,0
Australia,melbourne,GAS,2,HARD,33,13.0000,5,6.8878,0.8125,3.3930,5.1545,0,6.8878,-0.2815,4.0605,0
Australia,melbourne,GAS,2,HARD,34,13.0000,6,8.9730,1.0125,4.2282,6.4233,0,8.9730,-0.3508,5.0600,0
Australia,melbourne,GAS,2,HARD,35,13.5000,6,9.1910,1.0500,4.3848,6.6612,0,9.1910,-0.1618,5.4494,0
Australia,melbourne,GAS,2,HARD,36,14.0000,6,8.8210,1.0875,4.5414,6.8991,0,8.8210,0.1719,5.9835,0
Australia,melbourne,GAS,2,HARD,37,14.5000,6,7.0887,1.1250,4.6980,7.1370,1,7.0887,1.7389,7.7509,1
Australia,melbourne,GAS,2,HARD,38,15.0000,6,5.6465,1.1625,4.8546,7.3749,1,5.6465,2.6940,8.9064,1
Australia,melbourne,GAS,2,HARD,39,15.5000,6,7.4952,1.2000,5.0112,7.6128,1,7.4952,2.6464,9.0592,1
Australia,melbourne,GAS,2,HARD,40,16.0000,6,6.6550,1.2375,5.1678,7.8507,1,6.6550,3.3929,10.0061,1
Australia,melbourne,GAS,2,HARD,41,16.5000,6,7.6387,1.2750,5.3244,8.0886,1,7.6387,3.3109,10.1245,1
Australia,melbourne,GAS,2,HARD,42,17.0000,6,7.5474,1.3125,5.4810,8.3265,1,7.5474,2.8895,9.9035,1
Australia,melbourne,GAS,2,HARD,43,17.5000,6,8.0732,1.3500,5.6376,8.5644,1,8.0732,2.6132,9.8276,1
Australia,melbourne,GAS,2,HARD,44,18.0000,6,8.1940,1.3875,5.7942,8.8023,1,8.1940,2.4192,9.8340,1
Australia,melbourne,GAS,2,HARD,45,18.5000,6,7.6525,1.4250,5.9508,9.0402,1,7.6525,3.7572,11.3724,1
Australia,melbourne,GAS,2,HARD,46,19.0000,6,9.0000,1.4625,6.1074,9.2781,1,9.0000,3.6850,11.5006,1
Australia,melbourne,GAS,2,HARD,47,19.5000,6,7.5499,1.5000,6.2640,9.5160,1,7.5499,4.3614,12.3774,1
Australia,melbourne,GAS,2,HARD,48,20.0000,6,7.3447,1.5375,6.4206,9.7539,1,7.3447,4.0063,12.2227,1
Australia,melbourne,GAS,2,HARD,49,20.5000,6,6.9172,1.5750,6.5772,9.9918,1,6.9172,3.8747,12.2915,1
Australia,melbourne,GAS,2,HARD,50,21.0000,6,6.7348,1.6125,6.7338,10.2297,1,6.7348,3.5532,12.1704,1
Australia,melbourne,GAS,2,HARD,51,22.5000,6,4.9282,1.5750,6.5772,9.9918,1,4.9282,3.9455,12.3623,1
Australia,melbourne,GAS,2,HARD,52,24.0000,5,2.2568,1.2500,5.2200,7.9300,1,2.2568,3.4705,10.1505,0
Australia,melbourne,GAS,2,HARD,53,24.5000,4,1.7398,1.0000,4.1760,6.3440,1,1.7398,2.4665,7.8105,0
Australia,melbourne,GAS,2,HARD,54,25.0000,3,1.4534,0.7500,3.1320,4.7580,1,1.4534,1.5873,5.5953,0
Australia,melbourne,HAD,1,MEDIUM,3,2.0000,6,-1.9524,-2.0142,-0.8289,0.8424,1,-1.9524,-141.4037,-138.5471,0
Australia,melbourne,HAD,1,MEDIUM,4,2.5000,6,-0.4833,-2.2380,-0.9210,0.9360,1,-0.4833,-97.3943,-94.2203,0
Australia,melbourne,HAD,1,MEDIUM,5,3.0000,5,0.7521,-1.8650,-0.7675,0.7800,1,0.7521,-54.8719,-52.2269,0
Australia,melbourne,HAD,1,MEDIUM,6,3.5000,4,-0.4846,-1.4920,-0.6140,0.6240,1,-0.4846,-30.0978,-27.9818,0
Australia,melbourne,HAD,1,MEDIUM,7,4.0000,3,-0.1097,-1.1190,-0.4605,0.4680,1,-0.1097,-17.1434,-15.5564,0
Australia,melbourne,HAM,1,MEDIUM,3,2.0000,6,0.7302,-2.0142,-0.8289,0.8424,1,0.7302,-140.0132,-137.1566,0
Australia,melbourne,HAM,1,MEDIUM,4,2.5000,6,-0.5016,-2.2380,-0.9210,0.9360,1,-0.5016,-90.7763,-87.6023,0
Australia,melbourne,HAM,1,MEDIUM,5,3.0000,6,0.1109,-2.4618,-1.0131,1.0296,1,0.1109,-69.2992,-65.8078,0
Australia,melbourne,HAM,1,MEDIUM,6,3.5000,5,0.1663,-2.0515,-0.8443,0.8580,1,0.1663,-41.4041,-38.4946,0
Australia,melbourne,HAM,1,MEDIUM,7,4.0000,4,0.4921,-1.6412,-0.6754,0.6864,1,0.4921,-25.6826,-23.3550,0
Australia,melbourne,HAM,1,MEDIUM,8,4.5000,3,0.9710,-1.2309,-0.5066,0.5148,0,0.9710,-15.2617,-13.5160,0
Australia,melbourne,HAM,1,MEDIUM,9,5.0000,3,-1.1470,-1.5666,-0.6447,0.6552,1,-1.1470,-13.7317,-11.5099,0
Australia,melbourne,HAM,1,MEDIUM,10,5.5000,3,-1.3923,-1.9023,-0.7829,0.7956,1,-1.3923,-14.4452,-11.7473,0
Australia,melbourne,HAM,1,MEDIUM,11,6.0000,3,-0.8226,-2.2380,-0.9210,0.9360,1,-0.8226,-15.0290,-11.8550,0
Australia,melbourne,HAM,1,MEDIUM,12,6.0000,3,-0.8226,-2.2380,-0.9210,0.9360,1,-0.8226,-15.0290,-11.8550,0
Australia,melbourne,HAM,1,MEDIUM,13,6.0000,3,-0.8226,-2.2380,-0.9210,0.9360,1,-0.8226,-15.0290,-11.8550,0
Australia,melbourne,HAM,1,MEDIUM,14,6.0000,3,-0.8226,-2.2380,-0.9210,0.9360,1,-0.8226,-15.0290,-11.8550,0
Australia,melbourne,HAM,1,MEDIUM,15,6.5000,3,-0.5239,-2.5737,-1.0592,1.0764,1,-0.5239,-13.1930,-9.5429,0
Australia,melbourne,HAM,1,MEDIUM,16,7.0000,3,-0.0423,-2.9094,-1.1973,1.2168,1,-0.0423,-12.9552,-8.8290,0
Australia,melbourne,HAM,1,MEDIUM,17,7.5000,3,-0.4693,-3.2451,-1.3355,1.3572,1,-0.4693,-12.2634,-7.6611,0
Australia,melbourne,HAM,1,MEDIUM,18,7.5000,4,0.3041,-4.4760,-1.8420,1.8720,1,0.3041,-16.9150,-10.5670,0
Australia,melbourne,HAM,1,MEDIUM,19,7.5000,5,0.4602,-5.7815,-2.3793,2.4180,1,0.4602,-21.8486,-13.6491,0
Australia,melbourne,HAM,1,MEDIUM,20,7.5000,6,1.0930,-7.1616,-2.9472,2.9952,1,1.0930,-27.0640,-16.9072,0
Australia,melbourne,HAM,1,MEDIUM,21,8.0000,6,1.6950,-7.3854,-3.0393,3.0888,1,1.6950,-22.8971,-12.4229,0
Australia,melbourne,HAM,1,MEDIUM,22,8.5000,5,1.8494,-6.1545,-2.5328,2.5740,1,1.8494,-16.7965,-8.0680,0
Australia,melbourne,HAM,1,MEDIUM,23,9.0000,4,2.0674,-4.9236,-2.0262,2.0592,0,2.0674,-12.2905,-5.3077,0
Australia,melbourne,HAM,1,MEDIUM,24,9.5000,3,1.2402,-3.6927,-1.5197,1.5444,1,1.2402,-7.9493,-2.7122,0
Australia,melbourne,HAM,2,HARD,32,3.0000,5,1.2618,0.3000,1.2528,1.9032,1,1.2618,-3.1794,-1.5762,0
Australia,melbourne,HAM,2,HARD,33,3.5000,5,-0.1308,0.3438,1.4355,2.1807,0,-0.1308,2.9679,4.8049,0
Australia,melbourne,HAM,2,HARD,34,3.5000,6,-0.4448,0.4500,1.8792,2.8548,0,-0.4448,3.8853,6.2901,0
Australia,melbourne,HAM,2,HARD,35,4.0000,6,-1.3601,0.4875,2.0358,3.0927,0,-1.3601,1.1883,3.7935,0
Australia,melbourne,HAM,2,HARD,36,4.5000,6,-2.0566,0.5250,2.1924,3.3306,0,-2.0566,0.7440,3.5496,0
Australia,melbourne,HAM,2,HARD,37,5.0000,6,-1.9684,0.5625,2.3490,3.5685,0,-1.9684,-0.3871,2.6189,0
Australia,melbourne,HAM,2,HARD,38,6.0000,6,-1.4312,0.5625,2.3490,3.5685,0,-1.4312,-2.0277,0.9783,1
Australia,melbourne,HAM,2,HARD,39,7.0000,6,-1.0501,0.5625,2.3490,3.5685,0,-1.0501,-3.0677,-0.0617,1
Australia,melbourne,HAM,2,HARD,40,7.5000,6,0.1341,0.6000,2.5056,3.8064,0,0.1341,-3.6678,-0.4614,0
Australia,melbourne,HAM,2,HARD,41,8.0000,6,0.9523,0.6375,2.6622,4.0443,1,0.9523,-3.7764,-0.3696,0
Australia,melbourne,HAM,2,HARD,42,8.5000,6,1.4859,0.6750,2.8188,4.2822,1,1.4859,-3.7898,-0.1826,0
Australia,melbourne,HAM,2,HARD,43,9.0000,6,2.1676,0.7125,2.9754,4.5201,1,2.1676,-3.8529,-0.0453,0
Australia,melbourne,HAM,2,HARD,44,9.5000,6,2.8556,0.7500,3.1320,4.7580,1,2.8556,-3.4158,0.5922,0
Australia,melbourne,HAM,2,HARD,45,10.0000,6,3.2247,0.7875,3.2886,4.9959,1,3.2247,-3.4701,0.7383,0
Australia,melbourne,HAM,2,HARD,46,10.5000,6,3.5488,0.8250,3.4452,5.2338,1,3.5488,-2.9195,1.4893,0
Australia,melbourne,HAM,2,HARD,47,11.0000,6,4.2979,0.8625,3.6018,5.4717,1,4.2979,-2.7856,1.8236,0
Australia,melbourne,HAM,2,HARD,48,11.5000,6,3.9686,0.9000,3.7584,5.7096,1,3.9686,-2.5462,2.2634,0
Australia,melbourne,HAM,2,HARD,49,12.0000,6,3.4373,0.9375,3.9150,5.9475,1,3.4373,-2.2492,2.7608,0
Australia,melbourne,HAM,2,HARD,50,12.5000,6,2.8599,0.9750,4.0716,6.1854,1,2.8599,-1.4944,3.7160,1
Australia,melbourne,HAM,2,HARD,51,13.0000,6,3.1254,1.0125,4.2282,6.4233,1,3.1254,-1.4776,3.9332,1
Australia,melbourne,HAM,2,HARD,52,13.5000,5,2.2477,0.8438,3.5235,5.3527,1,2.2477,-0.9176,3.5914,1
Australia,melbourne,HAM,2,HARD,53,14.0000,4,1.2436,0.6750,2.8188,4.2822,1,1.2436,-0.4399,3.1673,1
Australia,melbourne,HAM,2,HARD,54,14.5000,3,0.9973,0.5063,2.1141,3.2116,1,0.9973,-0.3846,2.3208,1
Australia,melbourne,LAW,1,MEDIUM,3,2.0000,6,-9.5054,-2.0142,-0.8289,0.8424,0,-9.5054,-206.5952,-203.7386,0
Australia,melbourne,LAW,1,MEDIUM,4,2.5000,6,-5.2563,-2.2380,-0.9210,0.9360,0,-5.2563,-144.5123,-141.3383,0
Australia,melbourne,LAW,1,MEDIUM,5,3.0000,5,-2.6661,-1.8650,-0.7675,0.7800,0,-2.6661,-79.7244,-77.0794,0
Australia,melbourne,LAW,1,MEDIUM,6,3.5000,4,-5.2753,-1.4920,-0.6140,0.6240,0,-5.2753,-43.0052,-40.8892,0
Australia,melbourne,LAW,1,MEDIUM,7,4.0000,3,-3.1413,-1.1190,-0.4605,0.4680,0,-3.1413,-25.3360,-23.7490,0
Australia,melbourne,LAW,2,HARD,16,4.0000,4,-5.2715,0.2500,1.0440,1.5860,0,-5.2715,47.1005,48.4365,0
Australia,melbourne,LAW,2,HARD,17,4.5000,4,-4.0291,0.3000,1.2528,1.9032,0,-4.0291,12.1590,13.7622,0
Australia,melbourne,LAW,2,HARD,18,4.5000,5,-3.4043,0.4062,1.6965,2.5772,0,-3.4043,16.4653,18.6363,0
Australia,melbourne,LAW,2,HARD,19,4.5000,6,-3.9988,0.5250,2.1924,3.3306,0,-3.9988,21.2782,24.0838,0
Australia,melbourne,LAW,2,HARD,20,5.0000,6,-1.2388,0.5625,2.3490,3.5685,0,-1.2388,-8.5566,-5.5506,0
Australia,melbourne,LAW,2,HARD,21,5.5000,6,1.1821,0.6000,2.5056,3.8064,1,1.1821,-12.5860,-9.3796,0
Australia,melbourne,LAW,2,HARD,22,6.0000,6,3.2172,0.6375,2.6622,4.0443,1,3.2172,-13.1101,-9.7033,0
Australia,melbourne,LAW,2,HARD,23,7.5000,6,3.4524,0.6000,2.5056,3.8064,1,3.4524,-11.4343,-8.2279,0
Australia,melbourne,LAW,2,HARD,24,9.0000,6,2.6326,0.5625,2.3490,3.5685,1,2.6326,-6.8446,-3.8386,0
Australia,melbourne,LAW,2,HARD,25,9.5000,6,2.6266,0.6000,2.5056,3.8064,1,2.6266,-6.9796,-3.7732,0
Australia,melbourne,LAW,2,HARD,26,10.0000,6,4.3662,0.6375,2.6622,4.0443,0,4.3662,-7.4187,-4.0119,0
Australia,melbourne,LAW,2,HARD,27,10.5000,5,3.5353,0.5312,2.2185,3.3702,0,3.5353,-5.7522,-2.9132,0
Australia,melbourne,LAW,2,HARD,28,11.0000,4,2.6799,0.4250,1.7748,2.6962,1,2.6799,-4.0787,-1.8075,0
Australia,melbourne,LAW,2,HARD,29,11.5000,3,2.4429,0.3188,1.3311,2.0221,0,2.4429,-2.7904,-1.0870,0
Australia,melbourne,LEC,1,MEDIUM,3,2.0000,6,-7.3204,-2.0142,-0.8289,0.8424,0,-7.3204,-87.2147,-84.3581,0
Australia,melbourne,LEC,1,MEDIUM,4,2.5000,6,-5.4643,-2.2380,-0.9210,0.9360,0,-5.4643,-68.4263,-65.2523,0
Australia,melbourne,LEC,1,MEDIUM,5,3.0000,6,-3.2151,-2.4618,-1.0131,1.0296,0,-3.2151,-57.6733,-54.1819,0
Australia,melbourne,LEC,1,MEDIUM,6,3.5000,5,-1.5497,-2.0515,-0.8443,0.8580,1,-1.5497,-33.6711,-30.7616,0
Australia,melbourne,LEC,1,MEDIUM,7,4.0000,4,0.3761,-1.6412,-0.6754,0.6864,1,0.3761,-21.7784,-19.4508,0
Australia,melbourne,LEC,1,MEDIUM,8,4.5000,3,-1.1821,-1.2309,-0.5066,0.5148,1,-1.1821,-11.2475,-9.5018,0
Australia,melbourne,LEC,1,MEDIUM,9,5.0000,3,-3.4224,-1.5666,-0.6447,0.6552,0,-3.4224,-10.2741,-8.0523,0
Australia,melbourne,LEC,1,MEDIUM,10,5.5000,3,-2.8644,-1.9023,-0.7829,0.7956,0,-2.8644,-11.5466,-8.8487,0
Australia,melbourne,LEC,1,MEDIUM,11,6.0000,3,-1.2823,-2.2380,-0.9210,0.9360,1,-1.2823,-12.6039,-9.4299,0
Australia,melbourne,LEC,1,MEDIUM,12,6.0000,3,-1.2823,-2.2380,-0.9210,0.9360,1,-1.2823,-12.6039,-9.4299,0
Australia,melbourne,LEC,1,MEDIUM,13,6.0000,3,-1.2823,-2.2380,-0.9210,0.9360,1,-1.2823,-12.6039,-9.4299,0
Australia,melbourne,LEC,1,MEDIUM,14,6.0000,3,-1.2823,-2.2380,-0.9210,0.9360,1,-1.2823,-12.6039,-9.4299,0
Australia,melbourne,LEC,1,MEDIUM,15,6.5000,3,-0.8563,-2.5737,-1.0592,1.0764,1,-0.8563,-11.1439,-7.4938,0
Australia,melbourne,LEC,1,MEDIUM,16,7.0000,3,-0.0822,-2.9094,-1.1973,1.2168,1,-0.0822,-10.9987,-6.8725,0
Australia,melbourne,LEC,1,MEDIUM,17,7.5000,3,-1.2106,-3.2451,-1.3355,1.3572,1,-1.2106,-10.1055,-5.5032,0
Australia,melbourne,LEC,1,MEDIUM,18,7.5000,4,-1.2553,-4.4760,-1.8420,1.8720,1,-1.2553,-13.9386,-7.5906,0
Australia,melbourne,LEC,1,MEDIUM,19,7.5000,4,-1.2553,-4.4760,-1.8420,1.8720,1,-1.2553,-13.9386,-7.5906,0
Australia,melbourne,LEC,1,MEDIUM,20,7.5000,4,-1.2553,-4.4760,-1.8420,1.8720,1,-1.2553,-13.9386,-7.5906,0
Australia,melbourne,LEC,1,MEDIUM,21,8.0000,3,-0.1587,-3.3570,-1.3815,1.4040,1,-0.1587,-9.0574,-4.2964,0
Australia,melbourne,LEC,2,HARD,29,3.0000,5,1.4378,0.2625,1.0962,1.6653,1,1.4378,-0.9970,0.4058,0
Australia,melbourne,LEC,2,HARD,30,3.5000,5,3.0114,0.3063,1.2789,1.9428,0,3.0114,-0.5433,1.0933,0
Australia,melbourne,LEC,2,HARD,31,4.0000,5,3.5369,0.3500,1.4616,2.2204,0,3.5369,-0.8029,1.0675,0
Australia,melbourne,LEC,2,HARD,32,4.5000,5,3.4788,0.3938,1.6443,2.4979,0,3.4788,-0.7201,1.3841,0
Australia,melbourne,LEC,2,HARD,33,5.0000,5,3.3427,0.4375,1.8270,2.7755,0,3.3427,0.2546,2.5926,0
Australia,melbourne,LEC,2,HARD,34,5.0000,6,3.8042,0.5625,2.3490,3.5685,0,3.8042,0.3273,3.3333,0
Australia,melbourne,LEC,2,HARD,35,5.5000,6,3.4468,0.6000,2.5056,3.8064,1,3.4468,2.5731,5.7795,1
Australia,melbourne,LEC,2,HARD,36,6.0000,6,2.1063,0.6375,2.6622,4.0443,1,2.1063,6.1262,9.5330,0
Australia,melbourne,LEC,2,HARD,37,6.5000,6,1.8573,0.6750,2.8188,4.2822,1,1.8573,4.8089,8.4161,0
Australia,melbourne,LEC,2,HARD,38,7.0000,6,2.7560,0.7125,2.9754,4.5201,1,2.7560,2.4695,6.2771,1
Australia,melbourne,LEC,2,HARD,39,7.5000,6,3.4250,0.7500,3.1320,4.7580,1,3.4250,1.2656,5.2736,1
Australia,melbourne,LEC,2,HARD,40,8.0000,6,3.6260,0.7875,3.2886,4.9959,1,3.6260,0.8251,5.0335,1
Australia,melbourne,LEC,2,HARD,41,9.0000,6,3.4641,0.7875,3.2886,4.9959,1,3.4641,0.6041,4.8125,1
Australia,melbourne,LEC,2,HARD,42,10.0000,6,3.3982,0.7875,3.2886,4.9959,1,3.3982,0.2547,4.4631,1
Australia,melbourne,LEC,2,HARD,43,10.5000,6,3.9156,0.8250,3.4452,5.2338,1,3.9156,-0.0963,4.3125,1
Australia,melbourne,LEC,2,HARD,44,11.0000,6,3.9250,0.8625,3.6018,5.4717,1,3.9250,0.0639,4.6731,1
Australia,melbourne,LEC,2,HARD,45,11.5000,6,3.7846,0.9000,3.7584,5.7096,1,3.7846,0.2767,5.0863,1
Australia,melbourne,LEC,2,HARD,46,12.0000,6,3.9702,0.9375,3.9150,5.9475,1,3.9702,0.1726,5.1826,1
Australia,melbourne,LEC,2,HARD,47,12.5000,6,4.2681,0.9750,4.0716,6.1854,1,4.2681,0.1588,5.3692,1
Australia,melbourne,LEC,2,HARD,48,13.0000,6,4.6500,1.0125,4.2282,6.4233,1,4.6500,0.1075,5.5183,1
Australia,melbourne,LEC,2,HARD,49,13.5000,6,4.3630,1.0500,4.3848,6.6612,1,4.3630,0.5004,6.1116,1
Australia,melbourne,LEC,2,HARD,50,14.0000,6,4.3800,1.0875,4.5414,6.8991,1,4.3800,0.6913,6.5029,1
Australia,melbourne,LEC,2,HARD,51,14.5000,6,4.5075,1.1250,4.6980,7.1370,1,4.5075,0.6823,6.6943,1
Australia,melbourne,LEC,2,HARD,52,15.0000,5,3.5927,0.9375,3.9150,5.9475,1,3.5927,0.5885,5.5985,1
Australia,melbourne,LEC,2,HARD,53,15.5000,4,2.8848,0.7500,3.1320,4.7580,1,2.8848,0.4687,4.4767,1
Australia,melbourne,LEC,2,HARD,54,16.0000,3,2.1283,0.5625,2.3490,3.5685,1,2.1283,0.3621,3.3681,1
Australia,melbourne,LIN,1,MEDIUM,3,2.0000,6,-8.4214,-2.0142,-0.8289,0.8424,0,-8.4214,-142.6727,-139.8161,0
Australia,melbourne,LIN,1,MEDIUM,4,2.5000,6,-5.4904,-2.2380,-0.9210,0.9360,0,-5.4904,-95.0093,-91.8353,0
Australia,melbourne,LIN,1,MEDIUM,5,3.0000,5,-3.6511,-1.8650,-0.7675,0.7800,0,-3.6511,-51.8994,-49.2544,0
Australia,melbourne,LIN,1,MEDIUM,6,3.5000,4,-2.4304,-1.4920,-0.6140,0.6240,0,-2.4304,-31.7401,-29.6241,0
Australia,melbourne,LIN,1,MEDIUM,7,4.0000,3,-1.2781,-1.1190,-0.4605,0.4680,0,-1.2781,-18.9407,-17.3537,0
Australia,melbourne,LIN,1,MEDIUM,8,4.5000,3,2.7980,-1.4547,-0.5987,0.6084,0,2.7980,-19.8161,-17.7530,0
Australia,melbourne,LIN,1,MEDIUM,9,5.0000,3,3.2127,-1.7904,-0.7368,0.7488,0,3.2127,-19.8666,-17.3274,0
Australia,melbourne,LIN,1,MEDIUM,10,5.5000,3,3.4364,-2.1261,-0.8750,0.8892,0,3.4364,-19.2042,-16.1889,0
Australia,melbourne,LIN,1,MEDIUM,11,5.5000,4,3.4694,-2.9840,-1.2280,1.2480,0,3.4694,-26.9532,-22.7212,0
Australia,melbourne,LIN,1,MEDIUM,12,5.5000,4,3.4694,-2.9840,-1.2280,1.2480,0,3.4694,-26.9532,-22.7212,0
Australia,melbourne,LIN,1,MEDIUM,13,5.5000,4,3.4694,-2.9840,-1.2280,1.2480,0,3.4694,-26.9532,-22.7212,0
Australia,melbourne,LIN,1,MEDIUM,14,6.0000,3,0.1070,-2.2380,-0.9210,0.9360,1,0.1070,-8.9981,-5.8241,0
Australia,melbourne,LIN,2,HARD,22,3.0000,6,2.1132,0.3375,1.4094,2.1411,1,2.1132,-14.9843,-13.1807,0
Australia,melbourne,LIN,2,HARD,23,3.5000,6,0.4184,0.3750,1.5660,2.3790,1,0.4184,-3.9503,-1.9463,0
Australia,melbourne,LIN,2,HARD,24,4.0000,6,0.2642,0.4125,1.7226,2.6169,0,0.2642,-2.9461,-0.7417,0
Australia,melbourne,LIN,2,HARD,25,4.5000,6,1.9054,0.4500,1.8792,2.8548,1,1.9054,-3.7534,-1.3486,0
Australia,melbourne,LIN,2,HARD,26,5.0000,6,3.3996,0.4875,2.0358,3.0927,0,3.3996,-4.0314,-1.4262,0
Australia,melbourne,LIN,2,HARD,27,5.5000,5,2.6945,0.4062,1.6965,2.5772,0,2.6945,-2.6124,-0.4414,0
Australia,melbourne,LIN,2,HARD,28,6.0000,4,2.0251,0.3250,1.3572,2.0618,1,2.0251,-1.4532,0.2836,0
Australia,melbourne,LIN,2,HARD,29,6.5000,4,1.8798,0.3750,1.5660,2.3790,1,1.8798,-0.4700,1.5340,0
Australia,melbourne,LIN,2,HARD,30,7.0000,4,2.5305,0.4250,1.7748,2.6962,1,2.5305,-0.7237,1.5475,0
Australia,melbourne,LIN,2,HARD,31,7.5000,4,2.4112,0.4750,1.9836,3.0134,1,2.4112,-0.0152,2.5232,1
Australia,melbourne,LIN,2,HARD,32,8.0000,4,2.7708,0.5250,2.1924,3.3306,1,2.7708,0.2468,3.0524,1
Australia,melbourne,LIN,2,HARD,33,8.0000,5,4.9093,0.6875,2.8710,4.3615,0,4.9093,0.3232,3.9972,0
Australia,melbourne,LIN,2,HARD,34,8.0000,6,9.3866,0.8625,3.6018,5.4717,0,9.3866,0.4054,5.0146,0
Australia,melbourne,LIN,2,HARD,35,8.5000,6,10.2983,0.9000,3.7584,5.7096,0,10.2983,0.4733,5.2829,0
Australia,melbourne,LIN,2,HARD,36,9.0000,6,11.0510,0.9375,3.9150,5.9475,0,11.0510,0.8439,5.8539,0
Australia,melbourne,LIN,2,HARD,37,9.5000,6,11.1742,0.9750,4.0716,6.1854,0,11.1742,0.8018,6.0122,0
Australia,melbourne,LIN,2,HARD,38,10.0000,6,10.9084,1.0125,4.2282,6.4233,0,10.9084,1.1887,6.5995,0
Australia,melbourne,LIN,2,HARD,39,10.5000,6,9.2262,1.0500,4.3848,6.6612,0,9.2262,3.0139,8.6251,0
Australia,melbourne,LIN,2,HARD,40,11.0000,6,5.3000,1.0875,4.5414,6.8991,1,5.3000,7.1540,12.9656,0
Australia,melbourne,LIN,2,HARD,41,11.5000,6,4.9168,1.1250,4.6980,7.1370,1,4.9168,7.1282,13.1402,0
Australia,melbourne,LIN,2,HARD,42,12.0000,6,4.6206,1.1625,4.8546,7.3749,1,4.6206,7.0914,13.3038,0
Australia,melbourne,LIN,2,HARD,43,12.5000,6,4.6340,1.2000,5.0112,7.6128,1,4.6340,6.5066,12.9194,0
Australia,melbourne,LIN,2,HARD,44,13.0000,6,4.7034,1.2375,5.1678,7.8507,1,4.7034,5.9106,12.5238,0
Australia,melbourne,LIN,2,HARD,45,13.5000,6,4.6803,1.2750,5.3244,8.0886,1,4.6803,5.3196,12.1332,0
Australia,melbourne,LIN,2,HARD,46,14.0000,6,5.4503,1.3125,5.4810,8.3265,1,5.4503,4.8558,11.8698,1
Australia,melbourne,LIN,2,HARD,47,15.5000,6,7.0706,1.2750,5.3244,8.0886,1,7.0706,4.2767,11.0903,1
Australia,melbourne,LIN,2,HARD,48,17.0000,6,10.6199,1.2375,5.1678,7.8507,0,10.6199,3.8489,10.4621,0
Australia,melbourne,LIN,2,HARD,49,17.5000,6,10.7073,1.2750,5.3244,8.0886,0,10.7073,3.6377,10.4513,0
Australia,melbourne,LIN,2,HARD,50,18.0000,6,10.9278,1.3125,5.4810,8.3265,0,10.9278,3.4169,10.4309,0
Australia,melbourne,LIN,2,HARD,51,18.5000,6,11.3112,1.3500,5.6376,8.5644,0,11.3112,3.0167,10.2311,0
Australia,melbourne,LIN,2,HARD,52,19.0000,5,9.7298,1.1250,4.6980,7.1370,0,9.7298,2.5630,8.5750,0
Australia,melbourne,LIN,2,HARD,53,19.5000,4,6.9956,0.9000,3.7584,5.7096,0,6.9956,2.4158,7.2254,1
Australia,melbourne,LIN,2,HARD,54,20.0000,3,2.3931,0.6750,2.8188,4.2822,1,2.3931,2.5525,6.1597,0
Australia,melbourne,NOR,1,MEDIUM,3,2.0000,6,-10.2854,-2.0142,-0.8289,0.8424,0,-10.2854,-129.3212,-126.4646,0
Australia,melbourne,NOR,1,MEDIUM,4,2.5000,6,-9.2493,-2.2380,-0.9210,0.9360,0,-9.2493,-96.6173,-93.4433,0
Australia,melbourne,NOR,1,MEDIUM,5,3.0000,5,-6.7749,-1.8650,-0.7675,0.7800,0,-6.7749,-57.9469,-55.3019,0
Australia,melbourne,NOR,1,MEDIUM,6,3.5000,4,-3.1945,-1.4920,-0.6140,0.6240,0,-3.1945,-36.0887,-33.9727,0
Australia,melbourne,NOR,1,MEDIUM,7,4.0000,3,-0.5621,-1.1190,-0.4605,0.4680,1,-0.5621,-21.4966,-19.9096,0
Australia,melbourne,NOR,2,HARD,16,4.0000,4,2.6656,0.2500,1.0440,1.5860,0,2.6656,-2.9695,-1.6335,0
Australia,melbourne,NOR,2,HARD,17,4.5000,4,2.0715,0.3000,1.2528,1.9032,0,2.0715,-0.7002,0.9030,0
Australia,melbourne,NOR,2,HARD,18,4.5000,5,1.8709,0.4062,1.6965,2.5772,1,1.8709,-0.9482,1.2228,0
Australia,melbourne,NOR,2,HARD,19,4.5000,6,1.8281,0.5250,2.1924,3.3306,1,1.8281,-1.2254,1.5802,0
Australia,melbourne,NOR,2,HARD,20,5.0000,6,-0.8108,0.5625,2.3490,3.5685,0,-0.8108,13.6942,16.7002,0
Australia,melbourne,NOR,2,HARD,21,5.5000,6,-0.6509,0.6000,2.5056,3.8064,0,-0.6509,6.4398,9.6462,0
Australia,melbourne,NOR,2,HARD,22,6.0000,6,0.0869,0.6375,2.6622,4.0443,0,0.0869,2.5656,5.9724,0
