pop,gara,drv,L,residuo_reinfl,dentro_pitwindow
ctrl,Gran Bretagna,LIN,14,0.1711,0
ctrl,Gran Bretagna,LIN,15,0.6186,0
ctrl,Gran Bretagna,LIN,16,0.5718,0
ctrl,Gran Bretagna,LIN,17,0.7896,1
ctrl,Gran Bretagna,LIN,18,0.8194,1
ctrl,Gran Bretagna,LIN,31,0.4491,1
ctrl,Gran Bretagna,LIN,32,0.0175,1
ctrl,Gran Bretagna,LIN,33,0.5412,1
ctrl,Gran Bretagna,LIN,34,0.9771,0
ctrl,Gran Bretagna,LIN,4,-0.2082,0
ctrl,Gran Bretagna,LIN,40,1.1964,0
ctrl,Gran Bretagna,LIN,41,1.3771,0
ctrl,Gran Bretagna,LIN,42,1.5678,0
ctrl,Gran Bretagna,LIN,5,0.3955,0
ctrl,Gran Bretagna,LIN,6,0.7172,0
ctrl,Gran Bretagna,LIN,7,1.2225,0
ctrl,Gran Bretagna,LIN,8,1.4048,0
ctrl,Gran Bretagna,LIN,9,1.0650,0
ctrl,Gran Bretagna,NOR,10,1.2020,0
ctrl,Gran Bretagna,NOR,11,1.0990,0
ctrl,Gran Bretagna,NOR,12,0.5316,0
ctrl,Gran Bretagna,NOR,13,0.4123,0
ctrl,Gran Bretagna,NOR,14,0.5331,0
ctrl,Gran Bretagna,NOR,15,1.2019,0
ctrl,Gran Bretagna,NOR,16,0.7504,0
ctrl,Gran Bretagna,NOR,17,-0.4886,1
ctrl,Gran Bretagna,NOR,18,-0.5719,1
ctrl,Gran Bretagna,NOR,23,0.5021,1
ctrl,Gran Bretagna,NOR,32,0.5791,1
ctrl,Gran Bretagna,NOR,33,0.7048,1
ctrl,Gran Bretagna,NOR,4,-0.0299,0
ctrl,Gran Bretagna,NOR,42,0.1865,0
ctrl,Gran Bretagna,NOR,43,-0.5005,0
ctrl,Gran Bretagna,NOR,5,-0.0498,0
ctrl,Gran Bretagna,NOR,6,0.5388,0
ctrl,Gran Bretagna,NOR,7,1.1209,0
ctrl,Gran Bretagna,NOR,8,1.1740,0
ctrl,Gran Bretagna,NOR,9,0.9590,0
ctrl,Gran Bretagna,OCO,10,0.1588,0
ctrl,Gran Bretagna,OCO,11,-0.0748,0
ctrl,Gran Bretagna,OCO,12,-0.1736,0
ctrl,Gran Bretagna,OCO,13,-0.0181,0
ctrl,Gran Bretagna,OCO,14,0.2452,0
ctrl,Gran Bretagna,OCO,15,1.0613,0
ctrl,Gran Bretagna,OCO,16,0.9489,0
ctrl,Gran Bretagna,OCO,4,1.0145,0
ctrl,Gran Bretagna,OCO,5,0.1305,0
ctrl,Gran Bretagna,OCO,6,-0.0694,0
ctrl,Gran Bretagna,OCO,7,0.7473,0
ctrl,Gran Bretagna,OCO,8,1.0375,0
ctrl,Gran Bretagna,OCO,9,0.7862,0
ctrl,Gran Bretagna,PER,10,1.2672,0
ctrl,Gran Bretagna,PER,11,0.9501,0
ctrl,Gran Bretagna,PER,12,0.2149,0
ctrl,Gran Bretagna,PER,13,-0.0938,0
ctrl,Gran Bretagna,PER,14,0.1011,0
ctrl,Gran Bretagna,PER,15,0.2558,0
ctrl,Gran Bretagna,PER,16,0.6158,0
ctrl,Gran Bretagna,PER,4,-0.1219,0
ctrl,Gran Bretagna,PER,5,0.0208,0
ctrl,Gran Bretagna,PER,6,0.7908,0
ctrl,Gran Bretagna,PER,7,1.2025,0
ctrl,Gran Bretagna,PER,8,1.4962,0
ctrl,Gran Bretagna,PER,9,1.2972,0
ctrl,Gran Bretagna,PIA,10,1.7498,0
ctrl,Gran Bretagna,PIA,11,1.7229,0
ctrl,Gran Bretagna,PIA,12,1.4930,0
ctrl,Gran Bretagna,PIA,13,-1.9425,0
ctrl,Gran Bretagna,PIA,14,-6.2405,0
ctrl,Gran Bretagna,PIA,15,0.5857,0
ctrl,Gran Bretagna,PIA,16,0.3578,0
ctrl,Gran Bretagna,PIA,17,0.0784,1
ctrl,Gran Bretagna,PIA,18,0.2450,1
ctrl,Gran Bretagna,PIA,23,0.3566,1
ctrl,Gran Bretagna,PIA,24,0.3177,1
ctrl,Gran Bretagna,PIA,25,0.7308,1
ctrl,Gran Bretagna,PIA,26,0.1562,1
ctrl,Gran Bretagna,PIA,27,-1.1812,1
ctrl,Gran Bretagna,PIA,28,-1.7111,1
ctrl,Gran Bretagna,PIA,29,1.0985,1
ctrl,Gran Bretagna,PIA,30,1.5241,1
ctrl,Gran Bretagna,PIA,31,1.3796,1
ctrl,Gran Bretagna,PIA,6,0.5871,0
ctrl,Gran Bretagna,PIA,7,1.1882,0
ctrl,Gran Bretagna,PIA,8,1.6972,0
ctrl,Gran Bretagna,PIA,9,1.4685,0
ctrl,Gran Bretagna,RUS,10,1.2800,0
ctrl,Gran Bretagna,RUS,11,1.2047,0
ctrl,Gran Bretagna,RUS,12,0.9064,0
ctrl,Gran Bretagna,RUS,13,0.4684,0
ctrl,Gran Bretagna,RUS,14,0.7024,0
ctrl,Gran Bretagna,RUS,15,1.8659,0
ctrl,Gran Bretagna,RUS,16,2.1395,0
ctrl,Gran Bretagna,RUS,17,0.9665,1
ctrl,Gran Bretagna,RUS,18,0.3526,1
ctrl,Gran Bretagna,RUS,27,-0.0325,1
ctrl,Gran Bretagna,RUS,28,0.7581,1
ctrl,Gran Bretagna,RUS,29,0.1902,1
ctrl,Gran Bretagna,RUS,4,0.4795,0
ctrl,Gran Bretagna,RUS,40,0.9412,0
ctrl,Gran Bretagna,RUS,41,0.8215,0
ctrl,Gran Bretagna,RUS,42,0.4838,0
ctrl,Gran Bretagna,RUS,43,0.7795,0
ctrl,Gran Bretagna,RUS,5,0.2685,0
ctrl,Gran Bretagna,RUS,6,0.2826,0
ctrl,Gran Bretagna,RUS,7,0.9983,0
ctrl,Gran Bretagna,RUS,8,1.3374,0
ctrl,Gran Bretagna,RUS,9,1.3837,0
ctrl,Gran Bretagna,SAI,10,-0.0202,0
ctrl,Gran Bretagna,SAI,11,-0.1738,0
ctrl,Gran Bretagna,SAI,12,-1.0334,0
ctrl,Gran Bretagna,SAI,13,-1.1201,0
ctrl,Gran Bretagna,SAI,14,-0.4518,0
ctrl,Gran Bretagna,SAI,15,-0.1036,0
ctrl,Gran Bretagna,SAI,24,1.7968,1
ctrl,Gran Bretagna,SAI,25,-0.8785,1
ctrl,Gran Bretagna,SAI,26,-1.1061,1
ctrl,Gran Bretagna,SAI,27,-1.2552,1
ctrl,Gran Bretagna,SAI,28,-0.1505,1
ctrl,Gran Bretagna,SAI,29,0.2705,1
ctrl,Gran Bretagna,SAI,30,1.9331,1
ctrl,Gran Bretagna,SAI,31,2.9825,1
ctrl,Gran Bretagna,SAI,4,2.8488,0
ctrl,Gran Bretagna,SAI,5,2.0435,0
ctrl,Gran Bretagna,SAI,6,1.8331,0
ctrl,Gran Bretagna,SAI,7,1.7048,0
ctrl,Gran Bretagna,SAI,8,1.6085,0
ctrl,Gran Bretagna,SAI,9,0.8492,0
ctrl,Gran Bretagna,STR,10,0.2094,0
ctrl,Gran Bretagna,STR,11,-0.0471,0
ctrl,Gran Bretagna,STR,12,0.2461,0
ctrl,Gran Bretagna,STR,13,0.8938,0
ctrl,Gran Bretagna,STR,4,-0.6229,0
ctrl,Gran Bretagna,STR,5,-0.0592,0
ctrl,Gran Bretagna,STR,6,0.3151,0
ctrl,Gran Bretagna,STR,7,1.0188,0
ctrl,Gran Bretagna,STR,8,0.7328,0
ctrl,Gran Bretagna,STR,9,0.5396,0
ctrl,Gran Bretagna,VER,10,0.8920,0
ctrl,Gran Bretagna,VER,11,1.0547,0
ctrl,Gran Bretagna,VER,12,0.6504,0
ctrl,Gran Bretagna,VER,23,0.8065,1
ctrl,Gran Bretagna,VER,24,0.2412,1
ctrl,Gran Bretagna,VER,25,0.4758,1
ctrl,Gran Bretagna,VER,26,0.3265,1
ctrl,Gran Bretagna,VER,27,0.2355,1
ctrl,Gran Bretagna,VER,28,0.5501,1
ctrl,Gran Bretagna,VER,29,0.4922,1
ctrl,Gran Bretagna,VER,30,0.7624,1
ctrl,Gran Bretagna,VER,31,1.2244,1
ctrl,Gran Bretagna,VER,32,1.5664,1
ctrl,Gran Bretagna,VER,33,1.0508,1
ctrl,Gran Bretagna,VER,4,-0.0452,0
ctrl,Gran Bretagna,VER,42,0.0961,0
ctrl,Gran Bretagna,VER,43,0.3288,0
ctrl,Gran Bretagna,VER,5,-0.2718,0
ctrl,Gran Bretagna,VER,6,-0.0144,0
ctrl,Gran Bretagna,VER,7,0.6126,0
ctrl,Gran Bretagna,VER,8,1.0784,0
ctrl,Gran Bretagna,VER,9,1.0257,0
ctrl,Miami,ALB,12,-1.2118,0
ctrl,Miami,ALB,13,0.1388,0
ctrl,Miami,ALB,14,1.6001,0
ctrl,Miami,ALB,15,1.6694,0
ctrl,Miami,ALB,16,1.5083,0
ctrl,Miami,ALB,17,0.4402,0
ctrl,Miami,ALB,18,0.3189,0
ctrl,Miami,ALB,19,0.2909,0
ctrl,Miami,ALB,20,-0.1239,1
ctrl,Miami,ALB,21,0.2969,1
ctrl,Miami,ALB,22,1.5084,1
ctrl,Miami,ALB,31,1.0524,0
ctrl,Miami,ALB,32,1.3294,0
ctrl,Miami,ALB,33,1.4234,0
ctrl,Miami,ALB,34,0.8871,0
ctrl,Miami,ALB,35,0.7717,0
ctrl,Miami,ALB,36,1.0173,0
ctrl,Miami,ALB,37,0.8759,0
ctrl,Miami,ALB,38,0.8613,0
ctrl,Miami,ALB,39,0.6827,0
ctrl,Miami,ALB,40,0.6726,0
ctrl,Miami,ALB,41,0.8535,0
ctrl,Miami,ALB,42,0.6474,0
ctrl,Miami,ALB,43,0.6883,0
ctrl,Miami,ALB,44,0.7461,0
ctrl,Miami,ALB,45,0.9949,0
ctrl,Miami,ALB,46,1.1665,0
ctrl,Miami,ALB,47,0.8310,0
ctrl,Miami,ALB,48,0.9245,0
ctrl,Miami,ALB,49,1.2141,0
ctrl,Miami,ALB,50,1.2427,0
ctrl,Miami,ALB,51,1.2843,0
ctrl,Miami,ALB,52,1.3408,0
ctrl,Miami,ALB,53,1.1893,0
ctrl,Miami,ALB,54,1.1151,0
ctrl,Miami,ALO,12,-0.1017,0
ctrl,Miami,ALO,13,1.1872,0
ctrl,Miami,ALO,14,0.8312,0
ctrl,Miami,ALO,15,0.0808,0
ctrl,Miami,ALO,16,0.9252,0
ctrl,Miami,ALO,17,1.4703,0
ctrl,Miami,ALO,18,0.6719,0
ctrl,Miami,ALO,19,0.3733,0
ctrl,Miami,ALO,20,0.5709,1
ctrl,Miami,ALO,21,0.4271,1
ctrl,Miami,ALO,22,0.8302,1
ctrl,Miami,ALO,23,0.9426,1
ctrl,Miami,ALO,24,0.5671,1
ctrl,Miami,ALO,25,0.2460,1
ctrl,Miami,ALO,26,0.0469,1
ctrl,Miami,ALO,27,0.1211,1
ctrl,Miami,ALO,28,0.4589,1
ctrl,Miami,ALO,29,0.8408,1
ctrl,Miami,ALO,30,1.0567,1
ctrl,Miami,ALO,31,1.3755,0
ctrl,Miami,ALO,32,0.6853,0
ctrl,Miami,ALO,33,0.6157,0
ctrl,Miami,ALO,34,1.5378,0
ctrl,Miami,ALO,35,1.6483,0
ctrl,Miami,ALO,36,2.1627,0
ctrl,Miami,ANT,12,0.3300,0
ctrl,Miami,ANT,13,0.5119,0
ctrl,Miami,ANT,14,0.9188,0
ctrl,Miami,ANT,15,0.8548,0
ctrl,Miami,ANT,16,0.3731,0
ctrl,Miami,ANT,17,0.6409,0
ctrl,Miami,ANT,18,0.4914,0
ctrl,Miami,ANT,19,0.3789,0
ctrl,Miami,ANT,20,0.1708,1
ctrl,Miami,ANT,21,0.0397,1
ctrl,Miami,ANT,30,-0.0948,1
ctrl,Miami,ANT,31,-0.1668,0
ctrl,Miami,ANT,32,-0.1073,0
ctrl,Miami,ANT,33,0.3794,0
ctrl,Miami,ANT,34,0.8782,0
ctrl,Miami,ANT,35,0.9719,0
ctrl,Miami,ANT,36,1.1387,0
ctrl,Miami,ANT,37,1.1107,0
ctrl,Miami,ANT,38,1.6387,0
ctrl,Miami,ANT,39,1.3338,0
ctrl,Miami,ANT,40,0.6979,0
ctrl,Miami,ANT,41,0.5778,0
ctrl,Miami,ANT,42,0.3177,0
ctrl,Miami,ANT,43,0.5774,0
ctrl,Miami,ANT,44,0.9441,0
ctrl,Miami,ANT,45,1.3971,0
ctrl,Miami,ANT,46,1.3130,0
ctrl,Miami,ANT,47,0.8719,0
ctrl,Miami,ANT,48,0.6898,0
ctrl,Miami,ANT,49,0.9658,0
ctrl,Miami,ANT,50,1.3968,0
ctrl,Miami,ANT,51,1.4235,0
ctrl,Miami,ANT,52,1.0733,0
ctrl,Miami,ANT,53,1.1318,0
ctrl,Miami,ANT,54,1.7973,0
ctrl,Miami,BEA,12,-0.8897,0
ctrl,Miami,BEA,13,-0.5468,0
ctrl,Miami,BEA,14,0.0018,0
ctrl,Miami,BEA,15,0.0189,0
ctrl,Miami,BEA,16,0.6065,0
ctrl,Miami,BEA,17,0.4194,0
ctrl,Miami,BEA,18,0.3299,0
ctrl,Miami,BEA,19,0.5759,0
ctrl,Miami,BEA,20,0.4391,1
ctrl,Miami,BEA,21,1.7501,1
ctrl,Miami,BEA,30,0.6629,1
ctrl,Miami,BEA,31,0.3828,0
ctrl,Miami,BEA,32,0.5217,0
ctrl,Miami,BEA,33,0.9414,0
ctrl,Miami,BEA,34,0.8611,0
ctrl,Miami,BEA,35,0.6037,0
ctrl,Miami,BEA,36,0.7063,0
ctrl,Miami,BEA,37,0.8709,0
ctrl,Miami,BEA,38,0.8473,0
ctrl,Miami,BEA,39,0.8747,0
ctrl,Miami,BEA,40,0.9866,0
ctrl,Miami,BEA,41,1.4845,0
ctrl,Miami,BEA,42,1.5794,0
ctrl,Miami,BEA,43,1.4940,0
ctrl,Miami,BEA,44,1.3950,0
ctrl,Miami,BEA,45,4.4226,0
ctrl,Miami,BEA,46,4.9033,0
ctrl,Miami,BEA,47,1.6389,0
ctrl,Miami,BEA,48,1.1015,0
ctrl,Miami,BEA,49,1.2252,0
ctrl,Miami,BEA,50,1.6768,0
ctrl,Miami,BEA,51,1.6824,0
ctrl,Miami,BEA,52,2.4741,0
ctrl,Miami,BEA,53,3.9817,0
ctrl,Miami,BEA,54,3.0483,0
ctrl,Miami,BOR,12,-1.5567,0
ctrl,Miami,BOR,13,-0.5925,0
ctrl,Miami,BOR,14,-0.6485,0
ctrl,Miami,BOR,15,-0.5725,0
ctrl,Miami,BOR,16,-0.1401,0
ctrl,Miami,BOR,17,0.0795,0
ctrl,Miami,BOR,18,-0.0548,0
ctrl,Miami,BOR,19,-0.1905,0
ctrl,Miami,BOR,20,-1.0249,1
ctrl,Miami,BOR,21,-1.2169,1
ctrl,Miami,BOR,22,-0.9650,1
ctrl,Miami,BOR,23,-0.5098,1
ctrl,Miami,BOR,24,-0.4876,1
ctrl,Miami,BOR,25,-0.1009,1
ctrl,Miami,BOR,26,0.0968,1
ctrl,Miami,BOR,27,-0.0574,1
ctrl,Miami,BOR,36,0.6549,0
ctrl,Miami,BOR,37,0.7625,0
ctrl,Miami,BOR,38,0.7632,0
ctrl,Miami,BOR,39,0.5007,0
ctrl,Miami,BOR,40,0.0788,0
ctrl,Miami,BOR,41,0.6369,0
ctrl,Miami,BOR,42,1.0369,0
ctrl,Miami,BOR,43,0.6579,0
ctrl,Miami,BOR,44,1.0598,0
ctrl,Miami,BOR,45,0.8527,0
ctrl,Miami,BOR,46,0.9967,0
ctrl,Miami,BOR,47,1.0684,0
ctrl,Miami,BOR,48,1.6090,0
ctrl,Miami,BOR,49,3.0750,0
ctrl,Miami,BOR,50,3.4100,0
ctrl,Miami,BOR,51,1.5115,0
ctrl,Miami,BOT,14,-0.5118,0
ctrl,Miami,BOT,15,0.3755,0
ctrl,Miami,BOT,16,1.0182,0
ctrl,Miami,BOT,25,0.0929,1
ctrl,Miami,COL,12,-0.0090,0
ctrl,Miami,COL,13,-0.2691,0
ctrl,Miami,COL,14,0.2845,0
ctrl,Miami,COL,15,0.4469,0
ctrl,Miami,COL,16,1.0524,0
ctrl,Miami,COL,17,1.2459,0
ctrl,Miami,COL,18,1.2393,0
ctrl,Miami,COL,19,1.7577,0
ctrl,Miami,COL,20,1.5269,1
ctrl,Miami,COL,21,0.6541,1
ctrl,Miami,COL,22,0.3918,1
ctrl,Miami,COL,23,0.5799,1
ctrl,Miami,COL,24,0.3979,1
ctrl,Miami,COL,25,0.4660,1
ctrl,Miami,COL,26,0.9066,1
ctrl,Miami,COL,35,1.2202,0
ctrl,Miami,COL,36,1.5638,0
ctrl,Miami,COL,37,1.4854,0
ctrl,Miami,COL,38,1.3691,0
ctrl,Miami,COL,39,1.3287,0
ctrl,Miami,COL,40,1.0913,0
ctrl,Miami,COL,41,0.3419,0
ctrl,Miami,COL,42,-0.0484,0
ctrl,Miami,COL,43,0.6125,0
ctrl,Miami,COL,44,0.9493,0
ctrl,Miami,COL,45,0.4320,0
ctrl,Miami,COL,46,0.6256,0
ctrl,Miami,COL,47,0.7583,0
ctrl,Miami,COL,48,1.2729,0
ctrl,Miami,COL,49,1.7275,0
ctrl,Miami,COL,50,1.4117,0
ctrl,Miami,COL,51,1.2339,0
ctrl,Miami,COL,52,0.8186,0
ctrl,Miami,COL,53,0.6973,0
ctrl,Miami,COL,54,0.4379,0
ctrl,Miami,HAM,12,0.1004,0
ctrl,Miami,HAM,13,-0.0191,0
ctrl,Miami,HAM,14,0.3845,0
ctrl,Miami,HAM,15,0.5704,0
ctrl,Miami,HAM,16,1.1937,0
ctrl,Miami,HAM,17,1.3091,0
ctrl,Miami,HAM,18,1.2994,0
ctrl,Miami,HAM,19,1.4777,0
ctrl,Miami,HAM,20,1.5136,1
ctrl,Miami,HAM,21,1.3285,1
ctrl,Miami,HAM,22,0.9905,1
ctrl,Miami,HAM,31,0.9402,0
ctrl,Miami,HAM,32,0.8938,0
ctrl,Miami,HAM,33,0.7534,0
ctrl,Miami,HAM,34,1.1324,0
ctrl,Miami,HAM,35,2.8804,0
ctrl,Miami,HAM,36,2.8044,0
ctrl,Miami,HAM,37,1.1404,0
ctrl,Miami,HAM,38,1.1206,0
ctrl,Miami,HAM,39,1.3867,0
ctrl,Miami,HAM,40,1.1197,0
ctrl,Miami,HAM,41,0.9127,0
ctrl,Miami,HAM,42,0.4868,0
ctrl,Miami,HAM,43,0.4049,0
ctrl,Miami,HAM,44,0.6941,0
ctrl,Miami,HAM,45,0.9522,0
ctrl,Miami,HAM,46,1.3141,0
ctrl,Miami,HAM,47,1.5309,0
ctrl,Miami,HAM,48,1.5185,0
ctrl,Miami,HAM,49,1.5100,0
ctrl,Miami,HAM,50,2.7366,0
ctrl,Miami,HAM,51,3.5673,0
ctrl,Miami,HAM,52,3.3186,0
ctrl,Miami,HAM,53,3.3790,0
ctrl,Miami,HAM,54,3.6667,0
ctrl,Miami,LEC,12,2.0710,0
ctrl,Miami,LEC,13,0.9100,0
ctrl,Miami,LEC,14,0.2866,0
ctrl,Miami,LEC,15,2.0309,0
ctrl,Miami,LEC,16,2.2635,0
ctrl,Miami,LEC,25,-1.9687,1
ctrl,Miami,LEC,26,-1.4789,1
ctrl,Miami,LEC,27,-1.2643,1
ctrl,Miami,LEC,28,0.0552,1
ctrl,Miami,LEC,29,0.5132,1
ctrl,Miami,LEC,30,0.0037,1
ctrl,Miami,LEC,31,0.3379,0
ctrl,Miami,LEC,32,0.3165,0
ctrl,Miami,LEC,33,0.2372,0
ctrl,Miami,LEC,34,0.1692,0
ctrl,Miami,LEC,35,0.3552,0
ctrl,Miami,LEC,36,0.5612,0
ctrl,Miami,LEC,37,0.2532,0
ctrl,Miami,LEC,38,0.0943,0
ctrl,Miami,LEC,39,0.1009,0
ctrl,Miami,LEC,40,0.4769,0
ctrl,Miami,LEC,41,0.5040,0
ctrl,Miami,LEC,42,0.0590,0
ctrl,Miami,LEC,43,0.4030,0
ctrl,Miami,LEC,44,0.8355,0
ctrl,Miami,LEC,45,1.6803,0
ctrl,Miami,LEC,46,1.1452,0
ctrl,Miami,LEC,47,1.0435,0
ctrl,Miami,LEC,48,0.8155,0
ctrl,Miami,LEC,49,0.7575,0
ctrl,Miami,LEC,50,0.8546,0
ctrl,Miami,LEC,51,1.0398,0
ctrl,Miami,LEC,52,1.2302,0
ctrl,Miami,LEC,53,1.5945,0
ctrl,Miami,LEC,54,3.1259,0
ctrl,Miami,LIN,12,-1.3305,0
ctrl,Miami,LIN,13,-0.3122,0
ctrl,Miami,LIN,14,0.8322,0
ctrl,Miami,LIN,15,0.2684,0
ctrl,Miami,LIN,16,0.4139,0
ctrl,Miami,LIN,17,1.2485,0
ctrl,Miami,LIN,18,1.6502,0
ctrl,Miami,LIN,19,0.9019,0
ctrl,Miami,LIN,20,0.5376,1
ctrl,Miami,LIN,21,0.2868,1
ctrl,Miami,LIN,22,0.2879,1
ctrl,Miami,LIN,23,0.7121,1
ctrl,Miami,LIN,32,-1.5727,0
ctrl,Miami,LIN,33,1.6498,0
ctrl,Miami,LIN,34,1.3394,0
ctrl,Miami,LIN,35,0.9948,0
ctrl,Miami,LIN,36,0.3222,0
ctrl,Miami,LIN,37,-0.1342,0
ctrl,Miami,LIN,38,-0.0711,0
ctrl,Miami,LIN,39,0.1851,0
ctrl,Miami,LIN,40,0.0964,0
ctrl,Miami,LIN,41,0.1829,0
ctrl,Miami,LIN,42,4.2239,0
ctrl,Miami,LIN,43,4.2125,0
ctrl,Miami,NOR,12,-0.3660,0
ctrl,Miami,NOR,13,0.1509,0
ctrl,Miami,NOR,14,0.3795,0
ctrl,Miami,NOR,15,0.5444,0
ctrl,Miami,NOR,16,0.6858,0
ctrl,Miami,NOR,17,0.5712,0
ctrl,Miami,NOR,18,0.7651,0
ctrl,Miami,NOR,19,0.6789,0
ctrl,Miami,NOR,20,0.4283,1
ctrl,Miami,NOR,21,0.5419,1
ctrl,Miami,NOR,22,0.6911,1
ctrl,Miami,NOR,31,-0.1798,0
ctrl,Miami,NOR,32,0.1227,0
ctrl,Miami,NOR,33,0.1134,0
ctrl,Miami,NOR,34,0.2322,0
ctrl,Miami,NOR,35,0.8519,0
ctrl,Miami,NOR,36,1.0067,0
ctrl,Miami,NOR,37,1.3457,0
ctrl,Miami,NOR,38,1.5062,0
ctrl,Miami,NOR,39,1.3602,0
ctrl,Miami,NOR,40,1.2089,0
ctrl,Miami,NOR,41,1.0488,0
ctrl,Miami,NOR,42,1.0027,0
ctrl,Miami,NOR,43,1.0675,0
ctrl,Miami,NOR,44,1.2521,0
ctrl,Miami,NOR,45,1.0787,0
ctrl,Miami,NOR,46,0.5404,0
ctrl,Miami,NOR,47,0.3549,0
ctrl,Miami,NOR,48,0.4892,0
ctrl,Miami,NOR,49,0.7185,0
ctrl,Miami,NOR,50,0.8242,0
ctrl,Miami,NOR,51,1.2378,0
ctrl,Miami,NOR,52,0.9082,0
ctrl,Miami,NOR,53,0.7595,0
ctrl,Miami,NOR,54,1.5961,0
ctrl,Miami,OCO,12,-0.6067,0
ctrl,Miami,OCO,13,0.2522,0
ctrl,Miami,OCO,14,0.8758,0
ctrl,Miami,OCO,15,0.2589,0
ctrl,Miami,OCO,16,0.5963,0
ctrl,Miami,OCO,17,0.4502,0
ctrl,Miami,OCO,18,0.3623,0
ctrl,Miami,OCO,19,0.5269,0
ctrl,Miami,OCO,20,1.5624,1
ctrl,Miami,OCO,21,1.4211,1
ctrl,Miami,OCO,22,0.6278,1
ctrl,Miami,OCO,23,1.0009,1
ctrl,Miami,OCO,24,0.8867,1
ctrl,Miami,OCO,25,0.9227,1
ctrl,Miami,OCO,26,1.4468,1
ctrl,Miami,OCO,35,1.0289,0
ctrl,Miami,OCO,36,1.2938,0
ctrl,Miami,OCO,37,1.3387,0
ctrl,Miami,OCO,38,1.0657,0
ctrl,Miami,OCO,39,0.8867,0
ctrl,Miami,OCO,40,0.9533,0
ctrl,Miami,OCO,41,1.0379,0
ctrl,Miami,OCO,42,0.9079,0
ctrl,Miami,OCO,43,1.0539,0
ctrl,Miami,OCO,44,2.2308,0
ctrl,Miami,OCO,45,2.0247,0
ctrl,Miami,OCO,46,0.7037,0
ctrl,Miami,OCO,47,0.4857,0
ctrl,Miami,OCO,48,2.9724,0
ctrl,Miami,OCO,49,3.6340,0
ctrl,Miami,PER,12,0.2633,0
ctrl,Miami,PER,13,-0.1448,0
ctrl,Miami,PER,14,-0.3288,0
ctrl,Miami,PER,15,0.1207,0
ctrl,Miami,PER,16,0.3439,0
ctrl,Miami,PER,17,0.3751,0
ctrl,Miami,PER,18,0.3772,0
ctrl,Miami,PER,19,0.5788,0
ctrl,Miami,PER,20,0.4225,1
ctrl,Miami,PER,21,0.6018,1
ctrl,Miami,PER,22,0.7822,1
ctrl,Miami,PER,23,0.9282,1
ctrl,Miami,PER,24,0.8842,1
ctrl,Miami,PER,33,1.0959,0
ctrl,Miami,PER,34,3.4358,0
ctrl,Miami,PER,35,3.3107,0
ctrl,Miami,PIA,12,-0.3451,0
ctrl,Miami,PIA,13,-0.0558,0
ctrl,Miami,PIA,14,0.4316,0
ctrl,Miami,PIA,15,1.3629,0
ctrl,Miami,PIA,16,1.7085,0
ctrl,Miami,PIA,17,0.9222,0
ctrl,Miami,PIA,18,0.3887,0
ctrl,Miami,PIA,19,0.2142,0
ctrl,Miami,PIA,20,0.6583,1
ctrl,Miami,PIA,21,1.0286,1
ctrl,Miami,PIA,22,0.8922,1
ctrl,Miami,PIA,23,1.7107,1
ctrl,Miami,PIA,32,1.4805,0
ctrl,Miami,PIA,33,2.3516,0
ctrl,Miami,PIA,34,1.3368,0
ctrl,Miami,PIA,35,0.8071,0
ctrl,Miami,PIA,36,-0.7803,0
ctrl,Miami,PIA,37,-0.6446,0
ctrl,Miami,PIA,38,-0.2918,0
ctrl,Miami,PIA,39,0.1582,0
ctrl,Miami,PIA,40,0.5412,0
ctrl,Miami,PIA,41,0.5467,0
ctrl,Miami,PIA,42,0.6342,0
ctrl,Miami,PIA,43,0.1083,0
ctrl,Miami,PIA,44,-0.1656,0
ctrl,Miami,PIA,45,0.3428,0
ctrl,Miami,PIA,46,1.4389,0
ctrl,Miami,PIA,47,1.0092,0
ctrl,Miami,PIA,48,0.5604,0
ctrl,Miami,PIA,49,0.2818,0
ctrl,Miami,PIA,50,0.3703,0
ctrl,Miami,PIA,51,0.1808,0
ctrl,Miami,PIA,52,-0.2756,0
ctrl,Miami,PIA,53,0.3528,0
ctrl,Miami,PIA,54,1.7652,0
ctrl,Miami,RUS,12,0.3729,0
ctrl,Miami,RUS,13,0.5402,0
ctrl,Miami,RUS,14,0.3242,0
ctrl,Miami,RUS,15,0.7574,0
ctrl,Miami,RUS,24,-0.7488,1
ctrl,Miami,RUS,25,-2.1677,1
ctrl,Miami,RUS,26,-0.5261,1
ctrl,Miami,RUS,27,-0.5545,1
ctrl,Miami,RUS,28,0.3982,1
ctrl,Miami,RUS,29,2.0252,1
ctrl,Miami,RUS,30,1.6237,1
ctrl,Miami,RUS,31,0.8766,0
ctrl,Miami,RUS,32,1.8205,0
ctrl,Miami,RUS,33,3.1596,0
ctrl,Miami,RUS,34,2.4858,0
ctrl,Miami,RUS,35,0.7944,0
ctrl,Miami,RUS,36,0.2737,0
ctrl,Miami,RUS,37,0.1061,0
ctrl,Miami,RUS,38,0.0112,0
ctrl,Miami,RUS,39,0.1582,0
ctrl,Miami,RUS,40,0.1637,0
ctrl,Miami,RUS,41,0.7584,0
ctrl,Miami,RUS,42,1.3182,0
ctrl,Miami,RUS,43,1.1329,0
ctrl,Miami,RUS,44,0.7256,0
ctrl,Miami,RUS,45,1.0028,0
ctrl,Miami,RUS,46,1.0590,0
ctrl,Miami,RUS,47,0.5990,0
