gara,cid,drv,stint,compound,freezeL,A0,Acur,Afut,rate,res_oss,pred_M0,pred_M1,pred_M2,err_M0,err_M1,err_M2
Spagna,catalunya,RUS,3,HARD,44,5.0000,8.0000,10.0000,0.1189,0.1221,1.0701,0.5945,0.2378,0.9480,0.4724,0.1157
Spagna,catalunya,RUS,3,HARD,44,5.0000,8.0000,11.0000,0.1189,0.3616,1.1890,0.7134,0.3567,0.8274,0.3518,-0.0049
Spagna,catalunya,RUS,3,HARD,44,5.0000,8.0000,12.0000,0.1189,0.7410,1.3079,0.8323,0.4756,0.5669,0.0913,-0.2654
Spagna,catalunya,RUS,3,HARD,44,5.0000,8.0000,13.0000,0.1189,0.8415,1.4268,0.9512,0.5945,0.5853,0.1097,-0.2470
Spagna,catalunya,RUS,3,HARD,44,5.0000,8.0000,14.0000,0.1189,1.0870,1.5457,1.0701,0.7134,0.4587,-0.0169,-0.3736
Spagna,catalunya,RUS,3,HARD,45,7.0000,9.0000,10.0000,0.1189,0.0445,1.0701,0.3567,0.1189,1.0256,0.3122,0.0744
Spagna,catalunya,RUS,3,HARD,45,7.0000,9.0000,11.0000,0.1189,0.2839,1.1890,0.4756,0.2378,0.9051,0.1917,-0.0461
Spagna,catalunya,RUS,3,HARD,45,7.0000,9.0000,12.0000,0.1189,0.6634,1.3079,0.5945,0.3567,0.6445,-0.0689,-0.3067
Spagna,catalunya,RUS,3,HARD,45,7.0000,9.0000,13.0000,0.1189,0.7638,1.4268,0.7134,0.4756,0.6630,-0.0504,-0.2882
Spagna,catalunya,RUS,3,HARD,45,7.0000,9.0000,14.0000,0.1189,1.0093,1.5457,0.8323,0.5945,0.5364,-0.1770,-0.4148
Spagna,catalunya,RUS,3,HARD,45,7.0000,9.0000,15.0000,0.1189,1.1607,1.6646,0.9512,0.7134,0.5039,-0.2095,-0.4473
Spagna,catalunya,RUS,3,HARD,46,7.5000,10.0000,11.0000,0.1189,0.2661,1.1890,0.4162,0.1189,0.9229,0.1500,-0.1472
Spagna,catalunya,RUS,3,HARD,46,7.5000,10.0000,12.0000,0.1189,0.6456,1.3079,0.5351,0.2378,0.6623,-0.1105,-0.4078
Spagna,catalunya,RUS,3,HARD,46,7.5000,10.0000,13.0000,0.1189,0.7460,1.4268,0.6540,0.3567,0.6808,-0.0921,-0.3893
Spagna,catalunya,RUS,3,HARD,46,7.5000,10.0000,14.0000,0.1189,0.9915,1.5457,0.7729,0.4756,0.5542,-0.2187,-0.5159
Spagna,catalunya,RUS,3,HARD,46,7.5000,10.0000,15.0000,0.1189,1.1430,1.6646,0.8918,0.5945,0.5216,-0.2512,-0.5485
Spagna,catalunya,RUS,3,HARD,46,7.5000,10.0000,16.0000,0.1189,1.2124,1.7835,1.0107,0.7134,0.5711,-0.2018,-0.4990
Spagna,catalunya,RUS,3,HARD,47,8.0000,11.0000,12.0000,0.1189,0.6278,1.3079,0.4756,0.1189,0.6801,-0.1522,-0.5089
Spagna,catalunya,RUS,3,HARD,47,8.0000,11.0000,13.0000,0.1189,0.7283,1.4268,0.5945,0.2378,0.6985,-0.1338,-0.4905
Spagna,catalunya,RUS,3,HARD,47,8.0000,11.0000,14.0000,0.1189,0.9737,1.5457,0.7134,0.3567,0.5720,-0.2603,-0.6170
Spagna,catalunya,RUS,3,HARD,47,8.0000,11.0000,15.0000,0.1189,1.1252,1.6646,0.8323,0.4756,0.5394,-0.2929,-0.6496
Spagna,catalunya,RUS,3,HARD,47,8.0000,11.0000,16.0000,0.1189,1.1946,1.7835,0.9512,0.5945,0.5889,-0.2434,-0.6001
Spagna,catalunya,RUS,3,HARD,47,8.0000,11.0000,17.0000,0.1189,1.4521,1.9024,1.0701,0.7134,0.4503,-0.3820,-0.7387
Spagna,catalunya,RUS,3,HARD,48,8.5000,12.0000,13.0000,0.1189,0.7238,1.4268,0.5351,0.1189,0.7030,-0.1888,-0.6049
Spagna,catalunya,RUS,3,HARD,48,8.5000,12.0000,14.0000,0.1189,0.9693,1.5457,0.6540,0.2378,0.5764,-0.3153,-0.7315
Spagna,catalunya,RUS,3,HARD,48,8.5000,12.0000,15.0000,0.1189,1.1207,1.6646,0.7729,0.3567,0.5439,-0.3479,-0.7640
Spagna,catalunya,RUS,3,HARD,48,8.5000,12.0000,16.0000,0.1189,1.1902,1.7835,0.8918,0.4756,0.5933,-0.2984,-0.7146
Spagna,catalunya,RUS,3,HARD,48,8.5000,12.0000,17.0000,0.1189,1.4476,1.9024,1.0107,0.5945,0.4548,-0.4370,-0.8531
Spagna,catalunya,RUS,3,HARD,48,8.5000,12.0000,18.0000,0.1189,1.0881,2.0213,1.1296,0.7134,0.9332,0.0415,-0.3747
Spagna,catalunya,RUS,3,HARD,49,9.0000,13.0000,14.0000,0.1189,0.9648,1.5457,0.5945,0.1189,0.5809,-0.3703,-0.8459
Spagna,catalunya,RUS,3,HARD,49,9.0000,13.0000,15.0000,0.1189,1.1163,1.6646,0.7134,0.2378,0.5483,-0.4029,-0.8785
Spagna,catalunya,RUS,3,HARD,49,9.0000,13.0000,16.0000,0.1189,1.1857,1.7835,0.8323,0.3567,0.5978,-0.3534,-0.8290
Spagna,catalunya,RUS,3,HARD,49,9.0000,13.0000,17.0000,0.1189,1.4432,1.9024,0.9512,0.4756,0.4592,-0.4920,-0.9676
Spagna,catalunya,RUS,3,HARD,49,9.0000,13.0000,18.0000,0.1189,1.0836,2.0213,1.0701,0.5945,0.9377,-0.0135,-0.4891
Spagna,catalunya,RUS,3,HARD,49,9.0000,13.0000,19.0000,0.1189,1.1991,2.1402,1.1890,0.7134,0.9411,-0.0101,-0.4857
Spagna,catalunya,RUS,3,HARD,50,9.5000,14.0000,15.0000,0.1189,1.0554,1.6646,0.6540,0.1189,0.6092,-0.4014,-0.9365
Spagna,catalunya,RUS,3,HARD,50,9.5000,14.0000,16.0000,0.1189,1.1248,1.7835,0.7729,0.2378,0.6587,-0.3520,-0.8870
Spagna,catalunya,RUS,3,HARD,50,9.5000,14.0000,17.0000,0.1189,1.3823,1.9024,0.8918,0.3567,0.5201,-0.4905,-1.0256
Spagna,catalunya,RUS,3,HARD,50,9.5000,14.0000,18.0000,0.1189,1.0227,2.0213,1.0107,0.4756,0.9986,-0.0121,-0.5471
Spagna,catalunya,RUS,3,HARD,50,9.5000,14.0000,19.0000,0.1189,1.1382,2.1402,1.1296,0.5945,1.0020,-0.0086,-0.5437
Spagna,catalunya,RUS,3,HARD,50,9.5000,14.0000,20.0000,0.1189,1.7246,2.2591,1.2485,0.7134,0.5345,-0.4762,-1.0112
Spagna,catalunya,RUS,3,HARD,51,10.0000,15.0000,16.0000,0.1189,1.0639,1.7835,0.7134,0.1189,0.7196,-0.3505,-0.9450
Spagna,catalunya,RUS,3,HARD,51,10.0000,15.0000,17.0000,0.1189,1.3214,1.9024,0.8323,0.2378,0.5810,-0.4891,-1.0836
Spagna,catalunya,RUS,3,HARD,51,10.0000,15.0000,18.0000,0.1189,0.9618,2.0213,0.9512,0.3567,1.0595,-0.0106,-0.6051
Spagna,catalunya,RUS,3,HARD,51,10.0000,15.0000,19.0000,0.1189,1.0773,2.1402,1.0701,0.4756,1.0629,-0.0072,-0.6017
Spagna,catalunya,RUS,3,HARD,51,10.0000,15.0000,20.0000,0.1189,1.6637,2.2591,1.1890,0.5945,0.5954,-0.4747,-1.0692
Spagna,catalunya,RUS,3,HARD,51,10.0000,15.0000,21.0000,0.1189,1.7112,2.3780,1.3079,0.7134,0.6668,-0.4033,-0.9978
Spagna,catalunya,RUS,3,HARD,52,10.5000,16.0000,17.0000,0.1189,1.2625,1.9024,0.7729,0.1189,0.6399,-0.4897,-1.1436
Spagna,catalunya,RUS,3,HARD,52,10.5000,16.0000,18.0000,0.1189,0.9030,2.0213,0.8918,0.2378,1.1183,-0.0112,-0.6652
Spagna,catalunya,RUS,3,HARD,52,10.5000,16.0000,19.0000,0.1189,1.0185,2.1402,1.0107,0.3567,1.1217,-0.0078,-0.6618
Spagna,catalunya,RUS,3,HARD,52,10.5000,16.0000,20.0000,0.1189,1.6049,2.2591,1.1296,0.4756,0.6542,-0.4754,-1.1293
Spagna,catalunya,RUS,3,HARD,52,10.5000,16.0000,21.0000,0.1189,1.6524,2.3780,1.2485,0.5945,0.7256,-0.4039,-1.0579
Spagna,catalunya,RUS,3,HARD,52,10.5000,16.0000,22.0000,0.1189,1.5718,2.4969,1.3674,0.7134,0.9251,-0.2045,-0.8584
Spagna,catalunya,RUS,3,HARD,53,11.0000,17.0000,18.0000,0.1189,0.8442,2.0213,0.8323,0.1189,1.1771,-0.0119,-0.7253
Spagna,catalunya,RUS,3,HARD,53,11.0000,17.0000,19.0000,0.1189,0.9596,2.1402,0.9512,0.2378,1.1806,-0.0084,-0.7218
Spagna,catalunya,RUS,3,HARD,53,11.0000,17.0000,20.0000,0.1189,1.5461,2.2591,1.0701,0.3567,0.7130,-0.4760,-1.1894
Spagna,catalunya,RUS,3,HARD,53,11.0000,17.0000,21.0000,0.1189,1.5935,2.3780,1.1890,0.4756,0.7845,-0.4045,-1.1179
Spagna,catalunya,RUS,3,HARD,53,11.0000,17.0000,22.0000,0.1189,1.5130,2.4969,1.3079,0.5945,0.9839,-0.2051,-0.9185
Spagna,catalunya,RUS,3,HARD,53,11.0000,17.0000,23.0000,0.1189,1.8835,2.6158,1.4268,0.7134,0.7323,-0.4567,-1.1701
Spagna,catalunya,RUS,3,HARD,54,11.5000,18.0000,19.0000,0.1189,0.7699,2.1402,0.8918,0.1189,1.3703,0.1218,-0.6510
Spagna,catalunya,RUS,3,HARD,54,11.5000,18.0000,20.0000,0.1189,1.3564,2.2591,1.0107,0.2378,0.9027,-0.3457,-1.1186
Spagna,catalunya,RUS,3,HARD,54,11.5000,18.0000,21.0000,0.1189,1.4038,2.3780,1.1296,0.3567,0.9742,-0.2743,-1.0471
Spagna,catalunya,RUS,3,HARD,54,11.5000,18.0000,22.0000,0.1189,1.3233,2.4969,1.2485,0.4756,1.1736,-0.0748,-0.8477
Spagna,catalunya,RUS,3,HARD,54,11.5000,18.0000,23.0000,0.1189,1.6937,2.6158,1.3674,0.5945,0.9221,-0.3264,-1.0992
Spagna,catalunya,RUS,3,HARD,54,11.5000,18.0000,24.0000,0.1189,1.6542,2.7347,1.4863,0.7134,1.0805,-0.1679,-0.9408
Spagna,catalunya,RUS,3,HARD,55,12.0000,19.0000,20.0000,0.1189,1.1666,2.2591,0.9512,0.1189,1.0925,-0.2154,-1.0477
Spagna,catalunya,RUS,3,HARD,55,12.0000,19.0000,21.0000,0.1189,1.2141,2.3780,1.0701,0.2378,1.1639,-0.1440,-0.9763
Spagna,catalunya,RUS,3,HARD,55,12.0000,19.0000,22.0000,0.1189,1.1335,2.4969,1.1890,0.3567,1.3634,0.0555,-0.7768
Spagna,catalunya,RUS,3,HARD,55,12.0000,19.0000,23.0000,0.1189,1.5040,2.6158,1.3079,0.4756,1.1118,-0.1961,-1.0284
Spagna,catalunya,RUS,3,HARD,55,12.0000,19.0000,24.0000,0.1189,1.4645,2.7347,1.4268,0.5945,1.2702,-0.0377,-0.8700
Spagna,catalunya,RUS,3,HARD,55,12.0000,19.0000,25.0000,0.1189,3.8859,2.8536,1.5457,0.7134,-1.0323,-2.3402,-3.1725
Spagna,catalunya,RUS,3,HARD,56,12.5000,20.0000,21.0000,0.1189,1.1639,2.3780,1.0107,0.1189,1.2141,-0.1532,-1.0450
Spagna,catalunya,RUS,3,HARD,56,12.5000,20.0000,22.0000,0.1189,1.0833,2.4969,1.1296,0.2378,1.4136,0.0462,-0.8455
Spagna,catalunya,RUS,3,HARD,56,12.5000,20.0000,23.0000,0.1189,1.4538,2.6158,1.2485,0.3567,1.1620,-0.2053,-1.0971
Spagna,catalunya,RUS,3,HARD,56,12.5000,20.0000,24.0000,0.1189,1.4142,2.7347,1.3674,0.4756,1.3205,-0.0469,-0.9386
Spagna,catalunya,RUS,3,HARD,56,12.5000,20.0000,25.0000,0.1189,3.8357,2.8536,1.4863,0.5945,-0.9821,-2.3494,-3.2412
Spagna,catalunya,RUS,3,HARD,56,12.5000,20.0000,26.0000,0.1189,1.7991,2.9725,1.6052,0.7134,1.1734,-0.1940,-1.0857
Spagna,catalunya,RUS,3,HARD,57,13.0000,21.0000,22.0000,0.1189,1.0331,2.4969,1.0701,0.1189,1.4638,0.0370,-0.9142
Spagna,catalunya,RUS,3,HARD,57,13.0000,21.0000,23.0000,0.1189,1.4035,2.6158,1.1890,0.2378,1.2123,-0.2145,-1.1657
Spagna,catalunya,RUS,3,HARD,57,13.0000,21.0000,24.0000,0.1189,1.3640,2.7347,1.3079,0.3567,1.3707,-0.0561,-1.0073
Spagna,catalunya,RUS,3,HARD,57,13.0000,21.0000,25.0000,0.1189,3.7855,2.8536,1.4268,0.4756,-0.9319,-2.3587,-3.3099
Spagna,catalunya,RUS,3,HARD,57,13.0000,21.0000,26.0000,0.1189,1.7489,2.9725,1.5457,0.5945,1.2236,-0.2032,-1.1544
Spagna,catalunya,RUS,3,HARD,58,13.5000,22.0000,23.0000,0.1189,1.2808,2.6158,1.1296,0.1189,1.3350,-0.1513,-1.1619
Spagna,catalunya,RUS,3,HARD,58,13.5000,22.0000,24.0000,0.1189,1.2413,2.7347,1.2485,0.2378,1.4934,0.0072,-1.0035
Spagna,catalunya,RUS,3,HARD,58,13.5000,22.0000,25.0000,0.1189,3.6627,2.8536,1.3674,0.3567,-0.8091,-2.2954,-3.3060
Spagna,catalunya,RUS,3,HARD,58,13.5000,22.0000,26.0000,0.1189,1.6262,2.9725,1.4863,0.4756,1.3463,-0.1399,-1.1506
Spagna,catalunya,RUS,3,HARD,59,14.0000,23.0000,24.0000,0.1189,1.1185,2.7347,1.1890,0.1189,1.6162,0.0705,-0.9996
Spagna,catalunya,RUS,3,HARD,59,14.0000,23.0000,25.0000,0.1189,3.5400,2.8536,1.3079,0.2378,-0.6864,-2.2321,-3.3022
Spagna,catalunya,RUS,3,HARD,59,14.0000,23.0000,26.0000,0.1189,1.5035,2.9725,1.4268,0.3567,1.4690,-0.0767,-1.1468
Spagna,catalunya,RUS,3,HARD,60,14.5000,24.0000,25.0000,0.1189,3.4806,2.8536,1.2485,0.1189,-0.6270,-2.2321,-3.3617
Spagna,catalunya,RUS,3,HARD,60,14.5000,24.0000,26.0000,0.1189,1.4440,2.9725,1.3674,0.2378,1.5285,-0.0767,-1.2062
Spagna,catalunya,RUS,3,HARD,61,15.0000,25.0000,26.0000,0.1189,1.3846,2.9725,1.3079,0.1189,1.5879,-0.0767,-1.2657
Spagna,catalunya,SAI,1,SOFT,3,2.0000,3.0000,4.0000,0.1060,-0.5505,0.3180,0.2120,0.1060,0.8685,0.7625,0.6565
Spagna,catalunya,SAI,1,SOFT,3,2.0000,3.0000,5.0000,0.1060,-0.2291,0.4240,0.3180,0.2120,0.6531,0.5471,0.4411
Spagna,catalunya,SAI,1,SOFT,3,2.0000,3.0000,6.0000,0.1060,0.0954,0.5300,0.4240,0.3180,0.4346,0.3286,0.2226
Spagna,catalunya,SAI,1,SOFT,3,2.0000,3.0000,7.0000,0.1060,0.4308,0.6360,0.5300,0.4240,0.2052,0.0992,-0.0068
Spagna,catalunya,SAI,1,SOFT,3,2.0000,3.0000,8.0000,0.1060,0.6643,0.7420,0.6360,0.5300,0.0777,-0.0283,-0.1343
Spagna,catalunya,SAI,1,SOFT,3,2.0000,3.0000,9.0000,0.1060,1.0697,0.8480,0.7420,0.6360,-0.2217,-0.3277,-0.4337
Spagna,catalunya,SAI,1,SOFT,4,2.5000,4.0000,5.0000,0.1060,0.0462,0.4240,0.2650,0.1060,0.3778,0.2188,0.0598
Spagna,catalunya,SAI,1,SOFT,4,2.5000,4.0000,6.0000,0.1060,0.3706,0.5300,0.3710,0.2120,0.1594,0.0004,-0.1586
Spagna,catalunya,SAI,1,SOFT,4,2.5000,4.0000,7.0000,0.1060,0.7061,0.6360,0.4770,0.3180,-0.0701,-0.2291,-0.3881
Spagna,catalunya,SAI,1,SOFT,4,2.5000,4.0000,8.0000,0.1060,0.9395,0.7420,0.5830,0.4240,-0.1975,-0.3565,-0.5155
Spagna,catalunya,SAI,1,SOFT,4,2.5000,4.0000,9.0000,0.1060,1.3450,0.8480,0.6890,0.5300,-0.4970,-0.6560,-0.8150
Spagna,catalunya,SAI,1,SOFT,4,2.5000,4.0000,10.0000,0.1060,1.4155,0.9540,0.7950,0.6360,-0.4615,-0.6205,-0.7795
Spagna,catalunya,SAI,1,SOFT,5,3.0000,5.0000,6.0000,0.1060,0.3245,0.5300,0.3180,0.1060,0.2055,-0.0065,-0.2185
Spagna,catalunya,SAI,1,SOFT,5,3.0000,5.0000,7.0000,0.1060,0.6599,0.6360,0.4240,0.2120,-0.0239,-0.2359,-0.4479
Spagna,catalunya,SAI,1,SOFT,5,3.0000,5.0000,8.0000,0.1060,0.8934,0.7420,0.5300,0.3180,-0.1514,-0.3634,-0.5754
Spagna,catalunya,SAI,1,SOFT,5,3.0000,5.0000,9.0000,0.1060,1.2988,0.8480,0.6360,0.4240,-0.4508,-0.6628,-0.8748
Spagna,catalunya,SAI,1,SOFT,5,3.0000,5.0000,10.0000,0.1060,1.3693,0.9540,0.7420,0.5300,-0.4153,-0.6273,-0.8393
Spagna,catalunya,SAI,1,SOFT,5,3.0000,5.0000,11.0000,0.1060,1.6697,1.0600,0.8480,0.6360,-0.6097,-0.8217,-1.0337
Spagna,catalunya,SAI,1,SOFT,6,3.5000,6.0000,7.0000,0.1060,0.5454,0.6360,0.3710,0.1060,0.0906,-0.1744,-0.4394
Spagna,catalunya,SAI,1,SOFT,6,3.5000,6.0000,8.0000,0.1060,0.7788,0.7420,0.4770,0.2120,-0.0368,-0.3018,-0.5668
Spagna,catalunya,SAI,1,SOFT,6,3.5000,6.0000,9.0000,0.1060,1.1843,0.8480,0.5830,0.3180,-0.3363,-0.6013,-0.8663
Spagna,catalunya,SAI,1,SOFT,6,3.5000,6.0000,10.0000,0.1060,1.2547,0.9540,0.6890,0.4240,-0.3007,-0.5657,-0.8307
Spagna,catalunya,SAI,1,SOFT,6,3.5000,6.0000,11.0000,0.1060,1.5552,1.0600,0.7950,0.5300,-0.4952,-0.7602,-1.0252
Spagna,catalunya,SAI,1,SOFT,6,3.5000,6.0000,12.0000,0.1060,1.5396,1.1660,0.9010,0.6360,-0.3736,-0.6386,-0.9036
Spagna,catalunya,SAI,1,SOFT,7,4.0000,7.0000,8.0000,0.1060,0.6643,0.7420,0.4240,0.1060,0.0777,-0.2403,-0.5583
Spagna,catalunya,SAI,1,SOFT,7,4.0000,7.0000,9.0000,0.1060,1.0697,0.8480,0.5300,0.2120,-0.2217,-0.5397,-0.8577
Spagna,catalunya,SAI,1,SOFT,7,4.0000,7.0000,10.0000,0.1060,1.1402,0.9540,0.6360,0.3180,-0.1862,-0.5042,-0.8222
Spagna,catalunya,SAI,1,SOFT,7,4.0000,7.0000,11.0000,0.1060,1.4406,1.0600,0.7420,0.4240,-0.3806,-0.6986,-1.0166
Spagna,catalunya,SAI,1,SOFT,7,4.0000,7.0000,12.0000,0.1060,1.4251,1.1660,0.8480,0.5300,-0.2591,-0.5771,-0.8951
Spagna,catalunya,SAI,1,SOFT,7,4.0000,7.0000,13.0000,0.1060,1.4155,1.2720,0.9540,0.6360,-0.1435,-0.4615,-0.7795
Spagna,catalunya,SAI,1,SOFT,8,4.5000,8.0000,9.0000,0.1060,1.0220,0.8480,0.4770,0.1060,-0.1740,-0.5450,-0.9160
Spagna,catalunya,SAI,1,SOFT,8,4.5000,8.0000,10.0000,0.1060,1.0925,0.9540,0.5830,0.2120,-0.1385,-0.5095,-0.8805
Spagna,catalunya,SAI,1,SOFT,8,4.5000,8.0000,11.0000,0.1060,1.3930,1.0600,0.6890,0.3180,-0.3330,-0.7040,-1.0750
Spagna,catalunya,SAI,1,SOFT,8,4.5000,8.0000,12.0000,0.1060,1.3774,1.1660,0.7950,0.4240,-0.2114,-0.5824,-0.9534
Spagna,catalunya,SAI,1,SOFT,8,4.5000,8.0000,13.0000,0.1060,1.3679,1.2720,0.9010,0.5300,-0.0959,-0.4669,-0.8379
Spagna,catalunya,SAI,1,SOFT,9,5.0000,9.0000,10.0000,0.1060,1.0448,0.9540,0.5300,0.1060,-0.0908,-0.5148,-0.9388
Spagna,catalunya,SAI,1,SOFT,9,5.0000,9.0000,11.0000,0.1060,1.3453,1.0600,0.6360,0.2120,-0.2853,-0.7093,-1.1333
Spagna,catalunya,SAI,1,SOFT,9,5.0000,9.0000,12.0000,0.1060,1.3297,1.1660,0.7420,0.3180,-0.1637,-0.5877,-1.0117
Spagna,catalunya,SAI,1,SOFT,9,5.0000,9.0000,13.0000,0.1060,1.3202,1.2720,0.8480,0.4240,-0.0482,-0.4722,-0.8962
Spagna,catalunya,SAI,1,SOFT,10,5.5000,10.0000,11.0000,0.1060,1.1775,1.0600,0.5830,0.1060,-0.1175,-0.5945,-1.0715
Spagna,catalunya,SAI,1,SOFT,10,5.5000,10.0000,12.0000,0.1060,1.1620,1.1660,0.6890,0.2120,0.0040,-0.4730,-0.9500
Spagna,catalunya,SAI,1,SOFT,10,5.5000,10.0000,13.0000,0.1060,1.1525,1.2720,0.7950,0.3180,0.1195,-0.3575,-0.8345
Spagna,catalunya,SAI,1,SOFT,11,6.0000,11.0000,12.0000,0.1060,0.9943,1.1660,0.6360,0.1060,0.1717,-0.3583,-0.8883
Spagna,catalunya,SAI,1,SOFT,11,6.0000,11.0000,13.0000,0.1060,0.9847,1.2720,0.7420,0.2120,0.2873,-0.2427,-0.7727
Spagna,catalunya,SAI,1,SOFT,12,6.5000,12.0000,13.0000,0.1060,0.8680,1.2720,0.6890,0.1060,0.4040,-0.1790,-0.7620
Spagna,catalunya,SAI,2,HARD,18,3.0000,4.0000,5.0000,0.1189,0.1085,0.4756,0.2378,0.1189,0.3671,0.1293,0.0104
Spagna,catalunya,SAI,2,HARD,18,3.0000,4.0000,6.0000,0.1189,0.3029,0.5945,0.3567,0.2378,0.2916,0.0538,-0.0651
Spagna,catalunya,SAI,2,HARD,18,3.0000,4.0000,7.0000,0.1189,0.5374,0.7134,0.4756,0.3567,0.1760,-0.0618,-0.1807
Spagna,catalunya,SAI,2,HARD,18,3.0000,4.0000,8.0000,0.1189,0.8308,0.8323,0.5945,0.4756,0.0015,-0.2363,-0.3552
Spagna,catalunya,SAI,2,HARD,18,3.0000,4.0000,9.0000,0.1189,0.7523,0.9512,0.7134,0.5945,0.1989,-0.0389,-0.1578
Spagna,catalunya,SAI,2,HARD,18,3.0000,4.0000,10.0000,0.1189,1.1177,1.0701,0.8323,0.7134,-0.0476,-0.2854,-0.4043
Spagna,catalunya,SAI,2,HARD,19,3.5000,5.0000,6.0000,0.1189,0.2487,0.5945,0.2973,0.1189,0.3458,0.0486,-0.1298
Spagna,catalunya,SAI,2,HARD,19,3.5000,5.0000,7.0000,0.1189,0.4831,0.7134,0.4162,0.2378,0.2303,-0.0670,-0.2453
Spagna,catalunya,SAI,2,HARD,19,3.5000,5.0000,8.0000,0.1189,0.7766,0.8323,0.5351,0.3567,0.0557,-0.2415,-0.4199
Spagna,catalunya,SAI,2,HARD,19,3.5000,5.0000,9.0000,0.1189,0.6980,0.9512,0.6540,0.4756,0.2532,-0.0441,-0.2224
Spagna,catalunya,SAI,2,HARD,19,3.5000,5.0000,10.0000,0.1189,1.0635,1.0701,0.7729,0.5945,0.0066,-0.2907,-0.4690
Spagna,catalunya,SAI,2,HARD,19,3.5000,5.0000,11.0000,0.1189,1.0860,1.1890,0.8918,0.7134,0.1030,-0.1942,-0.3726
Spagna,catalunya,SAI,2,HARD,20,4.0000,6.0000,7.0000,0.1189,0.4289,0.7134,0.3567,0.1189,0.2845,-0.0722,-0.3100
Spagna,catalunya,SAI,2,HARD,20,4.0000,6.0000,8.0000,0.1189,0.7224,0.8323,0.4756,0.2378,0.1099,-0.2468,-0.4846
Spagna,catalunya,SAI,2,HARD,20,4.0000,6.0000,9.0000,0.1189,0.6438,0.9512,0.5945,0.3567,0.3074,-0.0493,-0.2871
Spagna,catalunya,SAI,2,HARD,20,4.0000,6.0000,10.0000,0.1189,1.0093,1.0701,0.7134,0.4756,0.0608,-0.2959,-0.5337
Spagna,catalunya,SAI,2,HARD,20,4.0000,6.0000,11.0000,0.1189,1.0317,1.1890,0.8323,0.5945,0.1573,-0.1994,-0.4372
Spagna,catalunya,SAI,2,HARD,20,4.0000,6.0000,12.0000,0.1189,1.5402,1.3079,0.9512,0.7134,-0.2323,-0.5890,-0.8268
Spagna,catalunya,SAI,2,HARD,21,4.5000,7.0000,8.0000,0.1189,0.6798,0.8323,0.4162,0.1189,0.1525,-0.2637,-0.5609
Spagna,catalunya,SAI,2,HARD,21,4.5000,7.0000,9.0000,0.1189,0.6013,0.9512,0.5351,0.2378,0.3499,-0.0662,-0.3635
Spagna,catalunya,SAI,2,HARD,21,4.5000,7.0000,10.0000,0.1189,0.9667,1.0701,0.6540,0.3567,0.1034,-0.3128,-0.6100
Spagna,catalunya,SAI,2,HARD,21,4.5000,7.0000,11.0000,0.1189,0.9892,1.1890,0.7729,0.4756,0.1998,-0.2163,-0.5136
Spagna,catalunya,SAI,2,HARD,21,4.5000,7.0000,12.0000,0.1189,1.4976,1.3079,0.8918,0.5945,-0.1897,-0.6059,-0.9031
Spagna,catalunya,SAI,2,HARD,21,4.5000,7.0000,13.0000,0.1189,1.1621,1.4268,1.0107,0.7134,0.2647,-0.1514,-0.4487
Spagna,catalunya,SAI,2,HARD,22,5.0000,8.0000,9.0000,0.1189,0.5587,0.9512,0.4756,0.1189,0.3925,-0.0831,-0.4398
Spagna,catalunya,SAI,2,HARD,22,5.0000,8.0000,10.0000,0.1189,0.9242,1.0701,0.5945,0.2378,0.1459,-0.3297,-0.6864
Spagna,catalunya,SAI,2,HARD,22,5.0000,8.0000,11.0000,0.1189,0.9466,1.1890,0.7134,0.3567,0.2424,-0.2332,-0.5899
Spagna,catalunya,SAI,2,HARD,22,5.0000,8.0000,12.0000,0.1189,1.4551,1.3079,0.8323,0.4756,-0.1472,-0.6228,-0.9795
Spagna,catalunya,SAI,2,HARD,22,5.0000,8.0000,13.0000,0.1189,1.1195,1.4268,0.9512,0.5945,0.3073,-0.1683,-0.5250
Spagna,catalunya,SAI,2,HARD,22,5.0000,8.0000,14.0000,0.1189,1.7870,1.5457,1.0701,0.7134,-0.2413,-0.7169,-1.0736
Spagna,catalunya,SAI,2,HARD,23,5.5000,9.0000,10.0000,0.1189,0.8695,1.0701,0.5351,0.1189,0.2006,-0.3345,-0.7506
Spagna,catalunya,SAI,2,HARD,23,5.5000,9.0000,11.0000,0.1189,0.8920,1.1890,0.6540,0.2378,0.2970,-0.2380,-0.6542
Spagna,catalunya,SAI,2,HARD,23,5.5000,9.0000,12.0000,0.1189,1.4004,1.3079,0.7729,0.3567,-0.0925,-0.6276,-1.0437
Spagna,catalunya,SAI,2,HARD,23,5.5000,9.0000,13.0000,0.1189,1.0649,1.4268,0.8918,0.4756,0.3619,-0.1731,-0.5893
Spagna,catalunya,SAI,2,HARD,23,5.5000,9.0000,14.0000,0.1189,1.7323,1.5457,1.0107,0.5945,-0.1866,-0.7217,-1.1378
Spagna,catalunya,SAI,2,HARD,23,5.5000,9.0000,15.0000,0.1189,1.4068,1.6646,1.1296,0.7134,0.2578,-0.2772,-0.6934
Spagna,catalunya,SAI,2,HARD,24,6.0000,10.0000,11.0000,0.1189,0.8373,1.1890,0.5945,0.1189,0.3517,-0.2428,-0.7184
Spagna,catalunya,SAI,2,HARD,24,6.0000,10.0000,12.0000,0.1189,1.3457,1.3079,0.7134,0.2378,-0.0378,-0.6323,-1.1079
