baseA,baseB,gap0,gap_sim,gap_reale,err,drift,gara,L,A,B
91.42926315789474,92.09431578947368,2.251999999999498,5.5772631578942224,5.686999999999898,1.0636842105250253,3.4350000000004,Miami,22,VER,COL
92.09431578947368,92.71331578947368,4.404000000000451,7.49900000000045,9.238999999999578,2.824342105260257,4.834999999999127,Miami,22,COL,SAI
92.71331578947368,92.929,2.618999999999687,3.697421052631285,7.914000000000669,4.282500000003893,5.295000000000982,Miami,22,SAI,ALB
92.929,93.02544736842106,1.2560000000003129,1.7382368421055787,15.28399999999965,13.373394736841874,14.027999999999338,Miami,22,ALB,BEA
92.9772894736842,93.4912105263158,6.831999999999425,9.401605263157364,5.5479999999997744,4.014657894739685,1.2839999999996508,Miami,22,OCO,BOR
93.4912105263158,93.83473684210526,2.8530000000000655,4.570631578947371,7.572000000000116,3.500578947368922,4.719000000000051,Miami,22,BOR,LIN
93.83473684210526,94.2781052631579,5.139000000000124,7.355842105263321,7.971999999999753,0.6161578947367161,2.832999999999629,Miami,22,LIN,PER
94.2781052631579,94.2951052631579,3.15900000000056,3.24400000000054,2.6630000000004657,0.3957368421033607,0.4960000000000946,Miami,22,PER,ALO
90.94573684210523,91.59363157894737,8.557000000000698,11.796473684211293,14.753000000000611,2.5978421052650447,6.195999999999913,Miami,27,NOR,PIA
91.59363157894737,91.53881578947367,4.252999999999702,3.978921052631307,-9.855000000000471,13.345631578948996,14.108000000000176,Miami,27,PIA,VER
92.3067894736842,92.02763157894736,0.6289999999999054,-0.7667894736842982,-11.193000000000213,10.447263157896487,11.822000000000116,Miami,27,COL,HAM
92.02763157894736,91.65610526315788,5.166000000000167,3.308368421052762,-7.014000000000124,9.933947368419467,12.180000000000293,Miami,27,HAM,RUS
91.65610526315788,91.79852631578947,0.7870000000002619,1.4991052631582136,-1.4809999999997672,2.9801052631601124,2.268000000000029,Miami,27,RUS,LEC
91.79852631578947,92.8,2.6569999999992433,7.664368421051861,26.33100000000013,18.66663157894891,23.674000000000888,Miami,27,LEC,SAI
92.8,93.15889473684211,7.055000000000291,8.849473684210878,14.763999999999214,5.860842105261327,7.708999999998923,Miami,27,SAI,OCO
