circuito,stagione,gara,condizione,pilota,giro,pit_lane_time,settori_usati,delta_inlap,delta_outlap,pit_loss
hungaroring,2023,2023-r11,DRY,STR,34,22.4210,in_S3+out_S1,2.6000,19.3120,21.9120
hungaroring,2023,2023-r11,DRY,TSU,9,26.1560,in_S3+out_S1,2.5850,23.2130,25.7980
hungaroring,2023,2023-r11,DRY,TSU,44,21.1560,in_S3+out_S1,2.5700,18.3340,20.9040
hungaroring,2023,2023-r11,DRY,VER,23,21.4060,in_S3+out_S1,2.4100,18.2605,20.6705
hungaroring,2023,2023-r11,DRY,VER,51,21.6240,in_S3+out_S1,2.6860,18.8865,21.5725
hungaroring,2023,2023-r11,DRY,ZHO,10,29.1710,in_S3+out_S1,2.3210,26.3465,28.6675
hungaroring,2023,2023-r11,DRY,ZHO,38,22.8430,in_S3+out_S1,2.5470,21.4190,23.9660
hungaroring,2024,2024-r13,DRY,ALB,6,22.0810,in_S3+out_S1,2.2630,18.8900,21.1530
hungaroring,2024,2024-r13,DRY,ALB,29,23.5810,in_S3+out_S1,2.6590,20.0720,22.7310
hungaroring,2024,2024-r13,DRY,ALO,7,22.5380,in_S3+out_S1,1.9270,18.9560,20.8830
hungaroring,2024,2024-r13,DRY,ALO,37,21.8790,in_S3+out_S1,2.2955,18.2930,20.5885
hungaroring,2024,2024-r13,DRY,BOT,16,22.1360,in_S3+out_S1,2.5080,18.4550,20.9630
hungaroring,2024,2024-r13,DRY,BOT,45,21.8970,in_S3+out_S1,2.5190,18.7755,21.2945
hungaroring,2024,2024-r13,DRY,HAM,16,21.3130,in_S3+out_S1,2.6730,17.4960,20.1690
hungaroring,2024,2024-r13,DRY,HAM,40,21.9300,in_S3+out_S1,2.8375,18.4840,21.3215
hungaroring,2024,2024-r13,DRY,HUL,29,22.5660,in_S3+out_S1,2.5670,18.8210,21.3880
hungaroring,2024,2024-r13,DRY,LEC,23,21.8720,in_S3+out_S1,2.4580,18.5655,21.0235
hungaroring,2024,2024-r13,DRY,LEC,40,21.6530,in_S3+out_S1,2.8860,18.1980,21.0840
hungaroring,2024,2024-r13,DRY,MAG,6,21.8910,in_S3+out_S1,2.1965,18.6925,20.8890
hungaroring,2024,2024-r13,DRY,MAG,34,22.4850,in_S3+out_S1,2.1805,18.9500,21.1305
hungaroring,2024,2024-r13,DRY,NOR,17,21.7260,in_S3+out_S1,2.2520,18.4505,20.7025
hungaroring,2024,2024-r13,DRY,NOR,45,21.2790,in_S3+out_S1,2.3980,17.7350,20.1330
hungaroring,2024,2024-r13,DRY,OCO,6,21.9420,in_S3+out_S1,2.7185,18.2815,21.0000
hungaroring,2024,2024-r13,DRY,OCO,30,21.3750,in_S3+out_S1,2.8360,17.9180,20.7540
hungaroring,2024,2024-r13,DRY,OCO,64,21.1690,in_S3+out_S1,3.4190,17.8905,21.3095
hungaroring,2024,2024-r13,DRY,PER,28,21.3230,in_S3+out_S1,2.6345,18.2680,20.9025
hungaroring,2024,2024-r13,DRY,PER,47,21.0600,in_S3+out_S1,2.5560,18.0200,20.5760
hungaroring,2024,2024-r13,DRY,PIA,18,21.6720,in_S3+out_S1,2.4170,18.5090,20.9260
hungaroring,2024,2024-r13,DRY,PIA,47,21.8560,in_S3+out_S1,2.2580,18.6690,20.9270
hungaroring,2024,2024-r13,DRY,RIC,7,21.0800,in_S3+out_S1,1.9280,17.8275,19.7555
hungaroring,2024,2024-r13,DRY,RIC,28,21.3940,in_S3+out_S1,2.6000,17.5485,20.1485
hungaroring,2024,2024-r13,DRY,RUS,33,21.3760,in_S3+out_S1,2.5230,18.0220,20.5450
hungaroring,2024,2024-r13,DRY,RUS,53,21.3150,in_S3+out_S1,2.6445,17.9185,20.5630
hungaroring,2024,2024-r13,DRY,SAI,21,21.5450,in_S3+out_S1,2.5100,18.5175,21.0275
hungaroring,2024,2024-r13,DRY,SAI,47,21.4870,in_S3+out_S1,2.9045,18.3815,21.2860
hungaroring,2024,2024-r13,DRY,SAR,8,21.6820,in_S3+out_S1,1.8605,18.1845,20.0450
hungaroring,2024,2024-r13,DRY,SAR,33,21.4210,in_S3+out_S1,2.3000,18.1690,20.4690
hungaroring,2024,2024-r13,DRY,SAR,63,21.8750,in_S3+out_S1,2.9250,18.9945,21.9195
hungaroring,2024,2024-r13,DRY,STR,14,23.3750,in_S3+out_S1,2.4670,19.7275,22.1945
hungaroring,2024,2024-r13,DRY,STR,45,22.3780,in_S3+out_S1,2.4630,18.7730,21.2360
hungaroring,2024,2024-r13,DRY,TSU,29,21.4780,in_S3+out_S1,2.4510,17.9880,20.4390
hungaroring,2024,2024-r13,DRY,VER,21,22.2430,in_S3+out_S1,2.4430,18.8460,21.2890
hungaroring,2024,2024-r13,DRY,VER,49,21.3290,in_S3+out_S1,2.6450,17.8980,20.5430
hungaroring,2024,2024-r13,DRY,ZHO,7,21.9310,in_S3+out_S1,2.2870,18.7785,21.0655
hungaroring,2024,2024-r13,DRY,ZHO,36,22.1770,in_S3+out_S1,2.7160,19.4505,22.1665
hungaroring,2025,2025-r14,DRY,ALB,14,21.2920,in_S3+out_S1,2.6405,18.6480,21.2885
hungaroring,2025,2025-r14,DRY,ALB,38,22.7070,in_S3+out_S1,2.3365,19.9255,22.2620
hungaroring,2025,2025-r14,DRY,ALO,39,22.3070,in_S3+out_S1,3.2960,18.8200,22.1160
hungaroring,2025,2025-r14,DRY,ANT,21,22.1880,in_S3+out_S1,2.6580,20.8090,23.4670
hungaroring,2025,2025-r14,DRY,BEA,30,21.7140,in_S3+out_S1,2.4675,18.7595,21.2270
hungaroring,2025,2025-r14,DRY,BOR,40,21.8670,in_S3+out_S1,2.4900,19.0895,21.5795
hungaroring,2025,2025-r14,DRY,COL,13,30.2050,in_S3+out_S1,2.3920,27.7750,30.1670
hungaroring,2025,2025-r14,DRY,COL,35,26.2340,in_S3+out_S1,2.5380,23.1680,25.7060
hungaroring,2025,2025-r14,DRY,GAS,32,21.5880,in_S3+out_S1,2.3460,18.5610,20.9070
hungaroring,2025,2025-r14,DRY,HAD,33,21.1240,in_S3+out_S1,2.2880,17.9315,20.2195
hungaroring,2025,2025-r14,DRY,HAM,42,21.1300,in_S3+out_S1,2.4920,19.8180,22.3100
hungaroring,2025,2025-r14,DRY,HUL,41,28.9430,in_S3+out_S1,2.7950,26.2620,29.0570
hungaroring,2025,2025-r14,DRY,LAW,40,22.1870,in_S3+out_S1,2.4170,19.2440,21.6610
hungaroring,2025,2025-r14,DRY,LEC,19,21.2800,in_S3+out_S1,2.7060,18.2605,20.9665
hungaroring,2025,2025-r14,DRY,LEC,40,21.1480,in_S3+out_S1,2.5530,17.7555,20.3085
hungaroring,2025,2025-r14,DRY,NOR,31,20.8840,in_S3+out_S1,3.0360,18.1430,21.1790
hungaroring,2025,2025-r14,DRY,OCO,14,22.4160,in_S3+out_S1,2.6475,19.9915,22.6390
hungaroring,2025,2025-r14,DRY,PIA,18,21.1410,in_S3+out_S1,2.7000,18.3175,21.0175
hungaroring,2025,2025-r14,DRY,PIA,45,21.0050,in_S3+out_S1,2.4400,18.0915,20.5315
hungaroring,2025,2025-r14,DRY,RUS,19,21.6010,in_S3+out_S1,2.5070,18.5455,21.0525
hungaroring,2025,2025-r14,DRY,RUS,43,21.5800,in_S3+out_S1,2.4565,18.7470,21.2035
hungaroring,2025,2025-r14,DRY,SAI,15,21.7340,in_S3+out_S1,2.4240,18.2580,20.6820
hungaroring,2025,2025-r14,DRY,SAI,51,21.6230,in_S3+out_S1,2.4730,18.5395,21.0125
hungaroring,2025,2025-r14,DRY,STR,36,21.5120,in_S3+out_S1,3.0905,18.0585,21.1490
hungaroring,2025,2025-r14,DRY,TSU,20,21.3280,in_S3+out_S1,3.5600,18.7305,22.2905
hungaroring,2025,2025-r14,DRY,TSU,37,21.5450,in_S3+out_S1,2.5900,18.7375,21.3275
hungaroring,2025,2025-r14,DRY,VER,17,21.2190,in_S3+out_S1,2.5110,18.2370,20.7480
hungaroring,2025,2025-r14,DRY,VER,48,21.2740,in_S3+out_S1,2.5470,18.2625,20.8095
las-vegas,2023,2023-r21,DRY,ALB,16,21.3900,in_S3+out_S1,5.0790,16.6930,21.7720
las-vegas,2023,2023-r21,DRY,GAS,17,22.3440,in_S3+out_S1,5.1520,17.5050,22.6570
las-vegas,2023,2023-r21,DRY,HAM,17,25.0940,in_S3+out_S1,10.2740,20.6610,30.9350
las-vegas,2023,2023-r21,DRY,HUL,12,22.4370,in_S3+out_S1,4.5450,17.5330,22.0780
las-vegas,2023,2023-r21,DRY,LEC,21,22.6560,in_S3+out_S1,4.6080,18.1850,22.7930
las-vegas,2023,2023-r21,DRY,PIA,16,23.3590,in_S3+out_S1,6.9370,18.6790,25.6160
las-vegas,2023,2023-r21,DRY,RIC,17,22.2340,in_S3+out_S1,5.2010,17.7350,22.9360
las-vegas,2023,2023-r21,DRY,RUS,15,21.2030,in_S3+out_S1,4.2800,16.4950,20.7750
las-vegas,2023,2023-r21,DRY,SAR,15,21.4060,in_S3+out_S1,5.0210,16.4020,21.4230
las-vegas,2023,2023-r21,DRY,TSU,21,20.9520,in_S3+out_S1,5.9990,17.2980,23.2970
las-vegas,2023,2023-r21,DRY,VER,16,26.7030,in_S3+out_S1,4.7165,21.7050,26.4215
las-vegas,2024,2024-r22,DRY,ALB,9,22.0920,in_S3+out_S1,5.0170,16.9395,21.9565
las-vegas,2024,2024-r22,DRY,ALO,24,21.5040,in_S3+out_S1,4.6630,15.5725,20.2355
las-vegas,2024,2024-r22,DRY,BOT,17,21.3280,in_S3+out_S1,5.3240,16.3705,21.6945
las-vegas,2024,2024-r22,DRY,BOT,35,22.7890,in_S3+out_S1,5.0970,18.5870,23.6840
las-vegas,2024,2024-r22,DRY,COL,16,21.1410,in_S3+out_S1,4.0635,15.9915,20.0550
las-vegas,2024,2024-r22,DRY,COL,26,21.2470,in_S3+out_S1,4.1920,15.1705,19.3625
las-vegas,2024,2024-r22,DRY,HAM,13,21.0310,in_S3+out_S1,4.7880,16.1785,20.9665
las-vegas,2024,2024-r22,DRY,HAM,27,21.4110,in_S3+out_S1,5.6025,16.3530,21.9555
las-vegas,2024,2024-r22,DRY,HUL,14,21.5550,in_S3+out_S1,4.9165,16.1930,21.1095
las-vegas,2024,2024-r22,DRY,HUL,33,21.6230,in_S3+out_S1,4.5740,16.0875,20.6615
las-vegas,2024,2024-r22,DRY,LAW,11,21.2410,in_S3+out_S1,5.3440,16.3275,21.6715
las-vegas,2024,2024-r22,DRY,LAW,38,20.6250,in_S3+out_S1,5.7890,15.8630,21.6520
las-vegas,2024,2024-r22,DRY,LEC,9,21.2740,in_S3+out_S1,5.8200,15.4585,21.2785
las-vegas,2024,2024-r22,DRY,LEC,31,21.6120,in_S3+out_S1,4.7515,17.0685,21.8200
las-vegas,2024,2024-r22,DRY,MAG,17,21.9670,in_S3+out_S1,4.8240,16.7375,21.5615
las-vegas,2024,2024-r22,DRY,NOR,9,21.0880,in_S3+out_S1,4.8390,14.9545,19.7935
las-vegas,2024,2024-r22,DRY,NOR,30,20.6620,in_S3+out_S1,4.6750,15.0770,19.7520
las-vegas,2024,2024-r22,DRY,PER,17,21.4200,in_S3+out_S1,6.6110,17.1730,23.7840
las-vegas,2024,2024-r22,DRY,PER,32,21.2090,in_S3+out_S1,4.9500,16.6120,21.5620
las-vegas,2024,2024-r22,DRY,PIA,10,27.7910,in_S3+out_S1,4.7145,22.4520,27.1665
las-vegas,2024,2024-r22,DRY,PIA,25,21.1840,in_S3+out_S1,4.3570,15.3920,19.7490
las-vegas,2024,2024-r22,DRY,RUS,12,20.9790,in_S3+out_S1,4.6355,16.0395,20.6750
las-vegas,2024,2024-r22,DRY,RUS,32,21.0070,in_S3+out_S1,4.5955,15.7760,20.3715
las-vegas,2024,2024-r22,DRY,SAI,10,21.1160,in_S3+out_S1,5.7495,15.7700,21.5195
las-vegas,2024,2024-r22,DRY,SAI,28,20.8410,in_S3+out_S1,4.0475,15.6510,19.6985
las-vegas,2024,2024-r22,DRY,STR,9,34.7850,in_S3+out_S1,5.3270,29.3345,34.6615
las-vegas,2024,2024-r22,DRY,STR,28,21.6090,in_S3+out_S1,5.4670,16.6245,22.0915
las-vegas,2024,2024-r22,DRY,TSU,10,21.2890,in_S3+out_S1,5.0120,16.7245,21.7365
las-vegas,2024,2024-r22,DRY,TSU,29,21.2080,in_S3+out_S1,4.5750,16.4255,21.0005
las-vegas,2024,2024-r22,DRY,VER,11,20.7700,in_S3+out_S1,4.5830,15.7710,20.3540
las-vegas,2024,2024-r22,DRY,VER,27,22.2890,in_S3+out_S1,4.3955,16.9515,21.3470
las-vegas,2024,2024-r22,DRY,ZHO,11,22.9780,in_S3+out_S1,5.7810,18.5195,24.3005
las-vegas,2024,2024-r22,DRY,ZHO,34,21.7000,in_S3+out_S1,4.7330,17.4570,22.1900
las-vegas,2025,2025-r22,DRY,BEA,17,21.5640,in_S3+out_S1,5.2690,16.0265,21.2955
las-vegas,2025,2025-r22,DRY,COL,25,22.8480,in_S3+out_S1,4.2780,17.6780,21.9560
las-vegas,2025,2025-r22,DRY,HAD,20,21.5140,in_S3+out_S1,5.2845,16.0990,21.3835
las-vegas,2025,2025-r22,DRY,HAM,29,21.6220,in_S3+out_S1,4.3890,16.8390,21.2280
las-vegas,2025,2025-r22,DRY,HUL,30,22.3670,in_S3+out_S1,4.3785,17.0720,21.4505
las-vegas,2025,2025-r22,DRY,LAW,28,21.2750,in_S3+out_S1,5.0055,17.0420,22.0475
las-vegas,2025,2025-r22,DRY,LEC,24,21.3530,in_S3+out_S1,4.4915,15.8890,20.3805
las-vegas,2025,2025-r22,DRY,NOR,22,21.1120,in_S3+out_S1,4.7410,15.7850,20.5260
las-vegas,2025,2025-r22,DRY,OCO,27,22.5010,in_S3+out_S1,4.9735,17.2710,22.2445
las-vegas,2025,2025-r22,DRY,PIA,21,21.3960,in_S3+out_S1,4.1600,15.6700,19.8300
las-vegas,2025,2025-r22,DRY,RUS,17,20.8720,in_S3+out_S1,4.0150,15.4555,19.4705
las-vegas,2025,2025-r22,DRY,SAI,22,21.1630,in_S3+out_S1,4.9085,16.4500,21.3585
las-vegas,2025,2025-r22,DRY,TSU,27,20.8200,in_S3+out_S1,4.3330,15.5880,19.9210
las-vegas,2025,2025-r22,DRY,VER,25,21.7190,in_S3+out_S1,4.3060,16.2160,20.5220
baku,2018,2018-r4,DRY,GAS,12,20.7370,in_S3+out_S1,4.1795,16.8640,21.0435
baku,2018,2018-r4,DRY,HAM,22,20.3460,in_S3+out_S1,4.3870,16.5830,20.9700
baku,2018,2018-r4,DRY,HAR,22,20.6170,in_S3+out_S1,4.6680,18.2425,22.9105
baku,2018,2018-r4,DRY,LEC,24,19.6120,in_S3+out_S1,4.5410,17.5060,22.0470
baku,2018,2018-r4,DRY,STR,23,19.7050,in_S3+out_S1,4.9520,15.2090,20.1610
baku,2018,2018-r4,DRY,VAN,25,19.5950,in_S3+out_S1,5.6580,17.0910,22.7490
baku,2018,2018-r4,DRY,VET,30,20.0490,in_S3+out_S1,3.7450,15.4520,19.1970
baku,2019,2019-r4,DRY,ALB,12,20.5000,in_S3+out_S1,5.7390,17.7735,23.5125
baku,2019,2019-r4,DRY,BOT,12,20.1430,in_S3+out_S1,4.4540,16.5425,20.9965
baku,2019,2019-r4,DRY,GIO,7,21.2040,in_S3+out_S1,5.6530,16.6990,22.3520
baku,2019,2019-r4,DRY,HAM,13,20.6150,in_S3+out_S1,4.6710,16.9730,21.6440
baku,2019,2019-r4,DRY,HUL,8,21.2020,in_S3+out_S1,5.3270,16.6875,22.0145
baku,2019,2019-r4,DRY,HUL,34,20.7230,in_S3+out_S1,4.3955,16.8475,21.2430
baku,2019,2019-r4,DRY,KUB,23,21.0300,in_S3+out_S1,4.5550,18.4840,23.0390
baku,2019,2019-r4,DRY,KUB,42,20.7140,in_S3+out_S1,4.7340,18.1585,22.8925
baku,2019,2019-r4,DRY,LEC,34,20.2780,in_S3+out_S1,4.4670,16.9320,21.3990
baku,2019,2019-r4,DRY,MAG,7,20.0990,in_S3+out_S1,5.1850,16.5725,21.7575
baku,2019,2019-r4,DRY,NOR,9,19.8130,in_S3+out_S1,5.4510,16.5755,22.0265
baku,2019,2019-r4,DRY,PER,10,21.1450,in_S3+out_S1,4.9160,17.2420,22.1580
baku,2019,2019-r4,DRY,RAI,6,21.3670,in_S3+out_S1,5.6140,17.1795,22.7935
baku,2019,2019-r4,DRY,RIC,10,21.3310,in_S3+out_S1,5.5270,17.3555,22.8825
baku,2019,2019-r4,DRY,RUS,25,20.3800,in_S3+out_S1,4.9270,17.0890,22.0160
baku,2019,2019-r4,DRY,SAI,12,19.7360,in_S3+out_S1,4.7050,15.4565,20.1615
baku,2019,2019-r4,DRY,STR,10,22.9310,in_S3+out_S1,5.7210,19.3825,25.1035
baku,2019,2019-r4,DRY,VER,14,20.9790,in_S3+out_S1,4.6465,17.3910,22.0375
baku,2019,2019-r4,DRY,VET,11,19.9260,in_S3+out_S1,4.7540,16.1230,20.8770
baku,2021,2021-r6,DRY,ALO,7,19.2400,in_S3+out_S1,4.3270,16.5130,20.8400
baku,2021,2021-r6,DRY,LAT,9,22.1420,in_S3+out_S1,4.6490,19.1700,23.8190
baku,2021,2021-r6,DRY,LEC,9,19.0350,in_S3+out_S1,4.2255,15.6330,19.8585
baku,2021,2021-r6,DRY,MAZ,9,20.5140,in_S3+out_S1,5.0100,19.0600,24.0700
baku,2021,2021-r6,DRY,MSC,8,22.4550,in_S3+out_S1,4.2810,19.0460,23.3270
baku,2021,2021-r6,DRY,NOR,7,20.5410,in_S3+out_S1,3.6440,16.5940,20.2380
baku,2021,2021-r6,DRY,PER,13,21.8450,in_S3+out_S1,4.0835,17.8285,21.9120
baku,2021,2021-r6,DRY,RAI,13,19.9910,in_S3+out_S1,4.6370,16.6265,21.2635
baku,2021,2021-r6,DRY,TSU,9,20.1890,in_S3+out_S1,4.5170,17.2240,21.7410
baku,2021,2021-r6,DRY,VET,18,19.8630,in_S3+out_S1,4.1125,15.4540,19.5665
baku,2022,2022-r8,DRY,ALO,18,20.5840,in_S3+out_S1,4.6060,16.4225,21.0285
baku,2022,2022-r8,DRY,LAT,17,22.1280,in_S3+out_S1,4.6280,19.1645,23.7925
baku,2022,2022-r8,DRY,MSC,23,22.3070,in_S3+out_S1,5.4310,18.7255,24.1565
baku,2022,2022-r8,DRY,NOR,20,21.4280,in_S3+out_S1,4.5430,17.5330,22.0760
baku,2022,2022-r8,DRY,PER,16,23.3950,in_S3+out_S1,4.1330,19.5335,23.6665
baku,2022,2022-r8,DRY,TSU,38,41.5020,in_S3+out_S1,4.3420,37.8620,42.2040
baku,2022,2022-r8,DRY,VER,18,21.4830,in_S3+out_S1,4.4980,16.9060,21.4040
baku,2023,2023-r4,DRY,BOT,34,20.9530,in_S3+out_S1,3.7660,17.1710,20.9370
baku,2023,2023-r4,DRY,GAS,23,21.1560,in_S3+out_S1,4.0890,18.0220,22.1110
baku,2024,2024-r17,DRY,ALB,31,20.3330,in_S3+out_S1,3.8240,17.1930,21.0170
baku,2024,2024-r17,DRY,ALO,11,20.1170,in_S3+out_S1,4.0540,15.8450,19.8990
baku,2024,2024-r17,DRY,BEA,14,21.0990,in_S3+out_S1,4.2930,18.0345,22.3275
baku,2024,2024-r17,DRY,BOT,11,20.0820,in_S3+out_S1,4.7950,16.5150,21.3100
baku,2024,2024-r17,DRY,COL,10,20.4950,in_S3+out_S1,3.9530,17.0840,21.0370
baku,2024,2024-r17,DRY,HAM,12,21.3020,in_S3+out_S1,4.7545,17.5905,22.3450
baku,2024,2024-r17,DRY,HUL,15,21.6490,in_S3+out_S1,4.9000,17.4940,22.3940
baku,2024,2024-r17,DRY,LEC,16,20.8670,in_S3+out_S1,4.2735,17.7890,22.0625
baku,2024,2024-r17,DRY,NOR,37,19.5350,in_S3+out_S1,3.7455,16.3950,20.1405
baku,2024,2024-r17,DRY,PER,13,20.4960,in_S3+out_S1,4.2660,17.1545,21.4205
baku,2024,2024-r17,DRY,PIA,15,20.1760,in_S3+out_S1,4.0600,15.6805,19.7405
baku,2024,2024-r17,DRY,RUS,12,20.0850,in_S3+out_S1,4.2815,15.6595,19.9410
baku,2024,2024-r17,DRY,SAI,17,21.5780,in_S3+out_S1,4.1070,17.5850,21.6920
baku,2024,2024-r17,DRY,STR,22,20.1570,in_S3+out_S1,4.5480,16.5410,21.0890
baku,2024,2024-r17,DRY,VER,12,21.0470,in_S3+out_S1,4.1680,17.7280,21.8960
baku,2025,2025-r17,DRY,ALB,15,20.6100,in_S3+out_S1,3.4640,16.8335,20.2975
baku,2025,2025-r17,DRY,ALO,21,25.6810,in_S3+out_S1,4.1600,21.7660,25.9260
baku,2025,2025-r17,DRY,BEA,28,21.2350,in_S3+out_S1,3.6545,18.1530,21.8075
baku,2025,2025-r17,DRY,BOR,26,20.7930,in_S3+out_S1,3.1735,17.5500,20.7235
baku,2025,2025-r17,DRY,GAS,35,21.6670,in_S3+out_S1,3.4950,17.9465,21.4415
baku,2025,2025-r17,DRY,HAD,29,20.3570,in_S3+out_S1,3.1480,17.1775,20.3255
baku,2025,2025-r17,DRY,HAM,36,20.0560,in_S3+out_S1,2.9715,16.9160,19.8875
baku,2025,2025-r17,DRY,HUL,36,20.0150,in_S3+out_S1,3.7230,16.6105,20.3335
baku,2025,2025-r17,DRY,LAW,20,20.1380,in_S3+out_S1,3.5800,16.7550,20.3350
baku,2025,2025-r17,DRY,NOR,37,21.9340,in_S3+out_S1,3.2220,17.9635,21.1855
baku,2025,2025-r17,DRY,RUS,39,19.9110,in_S3+out_S1,2.9295,16.2045,19.1340
baku,2025,2025-r17,DRY,SAI,27,20.4980,in_S3+out_S1,3.4330,17.5970,21.0300
baku,2025,2025-r17,DRY,STR,37,21.7860,in_S3+out_S1,3.6420,18.7850,22.4270
baku,2025,2025-r17,DRY,TSU,38,20.2640,in_S3+out_S1,3.5810,17.8980,21.4790
baku,2025,2025-r17,DRY,VER,40,20.2800,in_S3+out_S1,3.4870,17.2640,20.7510
zandvoort,2021,2021-r13,DRY,ALO,33,19.0260,in_S3+out_S1,3.5250,17.6960,21.2210
zandvoort,2021,2021-r13,DRY,BOT,31,18.9890,in_S3+out_S1,4.0420,18.5695,22.6115
zandvoort,2021,2021-r13,DRY,BOT,67,21.8260,in_S3+out_S1,3.9380,21.9410,25.8790
zandvoort,2021,2021-r13,DRY,GAS,24,19.2470,in_S3+out_S1,2.8250,17.7220,20.5470
zandvoort,2021,2021-r13,DRY,GIO,27,18.8000,in_S3+out_S1,3.1980,17.8350,21.0330
zandvoort,2021,2021-r13,DRY,GIO,33,20.1410,in_S3+out_S1,4.1775,19.6590,23.8365
zandvoort,2021,2021-r13,DRY,HAM,20,19.8800,in_S3+out_S1,3.0575,19.1760,22.2335
zandvoort,2021,2021-r13,DRY,HAM,39,18.6370,in_S3+out_S1,2.8910,18.6380,21.5290
zandvoort,2021,2021-r13,DRY,KUB,40,19.8390,in_S3+out_S1,3.6680,19.7995,23.4675
zandvoort,2021,2021-r13,DRY,LAT,23,20.5980,in_S3+out_S1,2.7880,19.7780,22.5660
zandvoort,2021,2021-r13,DRY,LEC,34,19.5830,in_S3+out_S1,3.4600,19.1030,22.5630
zandvoort,2021,2021-r13,DRY,MAZ,33,19.6740,in_S3+out_S1,3.0380,19.7200,22.7580
zandvoort,2021,2021-r13,DRY,MSC,30,24.4740,in_S3+out_S1,6.0905,24.7410,30.8315
zandvoort,2021,2021-r13,DRY,NOR,42,20.4330,in_S3+out_S1,2.8960,19.9355,22.8315
zandvoort,2021,2021-r13,DRY,OCO,31,18.8880,in_S3+out_S1,3.1150,17.6430,20.7580
zandvoort,2021,2021-r13,DRY,PER,8,19.0640,in_S3+out_S1,3.2655,18.5470,21.8125
zandvoort,2021,2021-r13,DRY,PER,47,18.5900,in_S3+out_S1,3.2935,17.9160,21.2095
zandvoort,2021,2021-r13,DRY,RIC,30,21.8640,in_S3+out_S1,2.8535,18.7715,21.6250
zandvoort,2021,2021-r13,DRY,RUS,27,18.2870,in_S3+out_S1,2.3460,18.6485,20.9945
zandvoort,2021,2021-r13,DRY,SAI,31,20.0010,in_S3+out_S1,3.5990,19.5670,23.1660
zandvoort,2021,2021-r13,DRY,STR,27,19.4060,in_S3+out_S1,2.9300,18.6395,21.5695
zandvoort,2021,2021-r13,DRY,TSU,31,19.8540,in_S3+out_S1,3.0420,19.2730,22.3150
zandvoort,2021,2021-r13,DRY,VER,21,19.1980,in_S3+out_S1,3.2430,18.1960,21.4390
zandvoort,2021,2021-r13,DRY,VER,40,18.5790,in_S3+out_S1,2.8270,17.8980,20.7250
zandvoort,2021,2021-r13,DRY,VET,10,18.6380,in_S3+out_S1,3.4940,17.9060,21.4000
zandvoort,2021,2021-r13,DRY,VET,44,17.0740,in_S3+out_S1,2.7390,17.8840,20.6230
zandvoort,2022,2022-r15,DRY,ALB,21,19.3450,in_S3+out_S1,3.1010,18.7420,21.8430
zandvoort,2022,2022-r15,DRY,ALO,12,19.5520,in_S3+out_S1,3.0755,19.2905,22.3660
zandvoort,2022,2022-r15,DRY,BOT,16,19.7240,in_S3+out_S1,3.4450,18.7240,22.1690
zandvoort,2022,2022-r15,DRY,BOT,34,21.0470,in_S3+out_S1,3.2985,20.6545,23.9530
zandvoort,2022,2022-r15,DRY,GAS,11,18.7950,in_S3+out_S1,3.4740,18.3420,21.8160
zandvoort,2022,2022-r15,DRY,GAS,32,18.6950,in_S3+out_S1,3.3490,18.7310,22.0800
zandvoort,2022,2022-r15,DRY,HAM,29,18.9850,in_S3+out_S1,3.0610,18.9295,21.9905
zandvoort,2022,2022-r15,DRY,LAT,13,20.3180,in_S3+out_S1,3.3730,19.4860,22.8590
zandvoort,2022,2022-r15,DRY,LAT,26,20.6900,in_S3+out_S1,3.0800,20.8620,23.9420
zandvoort,2022,2022-r15,DRY,LEC,17,19.2100,in_S3+out_S1,3.0500,18.8020,21.8520
zandvoort,2022,2022-r15,DRY,MAG,14,20.7670,in_S3+out_S1,3.2070,19.7665,22.9735
zandvoort,2022,2022-r15,DRY,MAG,34,23.7860,in_S3+out_S1,3.1535,23.3685,26.5220
zandvoort,2022,2022-r15,DRY,MSC,13,26.8860,in_S3+out_S1,3.6070,26.3280,29.9350
zandvoort,2022,2022-r15,DRY,MSC,33,21.8050,in_S3+out_S1,4.0660,21.1910,25.2570
zandvoort,2022,2022-r15,DRY,NOR,17,19.2750,in_S3+out_S1,3.1610,19.5990,22.7600
zandvoort,2022,2022-r15,DRY,OCO,18,19.6430,in_S3+out_S1,2.9355,19.2650,22.2005
zandvoort,2022,2022-r15,DRY,PER,14,18.9120,in_S3+out_S1,2.9190,18.3200,21.2390
zandvoort,2022,2022-r15,DRY,PER,40,18.5420,in_S3+out_S1,2.8125,18.8830,21.6955
zandvoort,2022,2022-r15,DRY,RIC,11,19.6370,in_S3+out_S1,3.7170,19.2355,22.9525
zandvoort,2022,2022-r15,DRY,RIC,27,19.5570,in_S3+out_S1,3.0595,20.4120,23.4715
zandvoort,2022,2022-r15,DRY,RUS,31,19.3860,in_S3+out_S1,3.0370,19.1495,22.1865
zandvoort,2022,2022-r15,DRY,SAI,14,29.7700,in_S3+out_S1,3.2120,28.9495,32.1615
zandvoort,2022,2022-r15,DRY,STR,16,20.2330,in_S3+out_S1,3.0805,19.5125,22.5930
zandvoort,2022,2022-r15,DRY,STR,38,20.2100,in_S3+out_S1,3.2210,20.9620,24.1830
zandvoort,2022,2022-r15,DRY,TSU,13,18.7830,in_S3+out_S1,3.1280,18.6225,21.7505
zandvoort,2022,2022-r15,DRY,VER,18,19.5860,in_S3+out_S1,3.0780,18.8685,21.9465
