gara,giro,pilota,team,pos,compound,stint,life,pit,tempo_giro,sesT,gap_leader,status
Australia,41,COL,Alpine,14.0,HARD,2,41,False,86.469,7441.881,127.133,1
Australia,42,COL,Alpine,14.0,HARD,2,42,False,85.275,7527.156,129.354,1
Australia,43,COL,Alpine,14.0,HARD,2,43,False,85.381,7612.537,131.842,1
Australia,44,COL,Alpine,14.0,HARD,2,44,False,85.24,7697.777,134.226,1
Australia,45,COL,Alpine,14.0,HARD,2,45,False,84.939,7782.716,135.688,1
Australia,46,COL,Alpine,14.0,HARD,2,46,True,102.911,7885.627,154.848,1
Australia,47,COL,Alpine,14.0,SOFT,3,1,True,90.309,7975.936,162.124,1
Australia,48,COL,Alpine,14.0,SOFT,3,2,False,82.926,8058.862,162.016,1
Australia,49,COL,Alpine,14.0,SOFT,3,3,False,83.259,8142.121,162.431,1
Australia,50,COL,Alpine,14.0,SOFT,3,4,False,83.721,8225.842,163.065,1
Australia,51,COL,Alpine,14.0,SOFT,3,5,False,85.633,8311.475,165.936,1
Australia,52,COL,Alpine,14.0,SOFT,3,6,False,85.151,8396.626,167.981,1
Australia,53,COL,Alpine,14.0,SOFT,3,7,False,87.12,8483.746,172.032,1
Australia,54,COL,Alpine,14.0,SOFT,3,8,False,83.988,8567.734,172.92,1
Australia,55,COL,Alpine,14.0,SOFT,3,9,False,83.912,8651.646,174.162,1
Australia,56,COL,Alpine,14.0,SOFT,3,10,False,83.621,8735.267,175.026,1
Australia,1,GAS,Alpine,9.0,MEDIUM,1,1,False,97.98,3837.959,6.051,1
Australia,2,GAS,Alpine,9.0,MEDIUM,1,2,False,87.281,3925.24,7.56,1
Australia,3,GAS,Alpine,9.0,MEDIUM,1,3,False,86.371,4011.611,8.038,1
Australia,4,GAS,Alpine,9.0,MEDIUM,1,4,False,85.894,4097.505,9.379,1
Australia,5,GAS,Alpine,9.0,MEDIUM,1,5,False,87.04,4184.545,12.438,1
Australia,6,GAS,Alpine,9.0,MEDIUM,1,6,False,85.989,4270.534,13.605,1
Australia,7,GAS,Alpine,9.0,MEDIUM,1,7,False,85.079,4355.613,14.65,1
Australia,8,GAS,Alpine,9.0,MEDIUM,1,8,False,84.964,4440.577,14.051,1
Australia,9,GAS,Alpine,9.0,MEDIUM,1,9,False,85.441,4526.018,13.89,1
Australia,10,GAS,Alpine,10.0,MEDIUM,1,10,False,86.669,4612.687,16.582,1
Australia,11,GAS,Alpine,12.0,MEDIUM,1,11,True,104.821,4717.508,37.605,16
Australia,12,GAS,Alpine,11.0,HARD,2,1,True,118.072,4835.58,41.669,6
Australia,13,GAS,Alpine,11.0,HARD,2,2,False,111.634,4947.214,38.125,671
Australia,14,GAS,Alpine,11.0,HARD,2,3,False,85.748,5032.962,33.384,1
Australia,15,GAS,Alpine,11.0,HARD,2,4,False,84.823,5117.785,34.442,1
Australia,16,GAS,Alpine,11.0,HARD,2,5,False,84.69,5202.475,35.621,1
Australia,17,GAS,Alpine,11.0,HARD,2,6,False,85.203,5287.678,36.468,1
Australia,18,GAS,Alpine,11.0,HARD,2,7,False,101.225,5388.903,48.091,126
Australia,19,GAS,Alpine,10.0,HARD,2,8,False,112.95,5501.853,47.388,671
Australia,20,GAS,Alpine,11.0,HARD,2,9,False,86.578,5588.431,40.783,1
Australia,21,GAS,Alpine,10.0,HARD,2,10,False,85.678,5674.109,43.139,1
Australia,22,GAS,Alpine,10.0,HARD,2,11,False,84.586,5758.695,44.309,1
Australia,23,GAS,Alpine,10.0,HARD,2,12,False,84.499,5843.194,45.332,1
Australia,24,GAS,Alpine,10.0,HARD,2,13,False,84.852,5928.046,46.524,1
Australia,25,GAS,Alpine,10.0,HARD,2,14,False,84.54,6012.586,45.039,1
Australia,26,GAS,Alpine,10.0,HARD,2,15,False,84.771,6097.357,45.725,1
Australia,27,GAS,Alpine,10.0,HARD,2,16,False,84.661,6182.018,46.626,1
Australia,28,GAS,Alpine,10.0,HARD,2,17,False,84.795,6266.813,47.114,1
Australia,29,GAS,Alpine,10.0,HARD,2,18,False,85.096,6351.909,48.724,1
Australia,30,GAS,Alpine,10.0,HARD,2,19,False,85.242,6437.151,50.694,1
Australia,31,GAS,Alpine,10.0,HARD,2,20,False,85.271,6522.422,52.818,1
Australia,32,GAS,Alpine,10.0,HARD,2,21,False,85.202,6607.624,54.48,1
Australia,33,GAS,Alpine,9.0,HARD,2,22,False,92.276,6699.9,62.918,16
Australia,34,GAS,Alpine,9.0,HARD,2,23,False,91.244,6791.144,56.57,671
Australia,35,GAS,Alpine,9.0,HARD,2,24,False,85.029,6876.173,58.582,1
Australia,36,GAS,Alpine,9.0,HARD,2,25,False,85.177,6961.35,61.03,1
Australia,37,GAS,Alpine,10.0,HARD,2,26,False,86.333,7047.683,64.524,1
Australia,38,GAS,Alpine,9.0,HARD,2,27,False,86.094,7133.777,67.755,1
Australia,39,GAS,Alpine,9.0,HARD,2,28,False,85.265,7219.042,70.282,1
Australia,40,GAS,Alpine,10.0,HARD,2,29,False,86.132,7305.174,73.499,1
Australia,41,GAS,Alpine,10.0,HARD,2,30,False,85.319,7390.493,75.745,1
Australia,42,GAS,Alpine,10.0,HARD,2,31,False,84.879,7475.372,77.57,1
Australia,43,GAS,Alpine,10.0,HARD,2,32,False,84.977,7560.349,79.654,1
Australia,44,GAS,Alpine,10.0,HARD,2,33,False,85.028,7645.377,81.826,1
Australia,45,GAS,Alpine,10.0,HARD,2,34,False,87.175,7732.552,85.524,1
Australia,46,GAS,Alpine,10.0,HARD,2,35,False,85.353,7817.905,87.126,1
Australia,47,GAS,Alpine,10.0,HARD,2,36,False,86.497,7904.402,90.59,1
Australia,48,GAS,Alpine,10.0,HARD,2,37,False,84.982,7989.384,92.538,1
Australia,49,GAS,Alpine,10.0,HARD,2,38,False,85.281,8074.665,94.975,1
Australia,50,GAS,Alpine,10.0,HARD,2,39,False,84.927,8159.592,96.815,1
Australia,51,GAS,Alpine,10.0,HARD,2,40,False,86.46,8246.052,100.513,1
Australia,52,GAS,Alpine,10.0,HARD,2,41,False,86.527,8332.579,103.934,1
Australia,53,GAS,Alpine,10.0,HARD,2,42,False,84.79,8417.369,105.655,1
Australia,54,GAS,Alpine,10.0,HARD,2,43,False,84.52,8501.889,107.075,1
Australia,55,GAS,Alpine,10.0,HARD,2,44,False,84.595,8586.484,109.0,1
Australia,56,GAS,Alpine,10.0,HARD,2,45,False,84.486,8670.97,110.729,1
Australia,57,GAS,Alpine,10.0,HARD,2,46,False,84.837,8755.807,112.378,1
Australia,1,HAD,Red Bull Racing,4.0,MEDIUM,1,1,False,96.046,3836.025,4.117,1
Australia,2,HAD,Red Bull Racing,4.0,MEDIUM,1,2,False,85.987,3922.012,4.332,1
Australia,3,HAD,Red Bull Racing,4.0,MEDIUM,1,3,False,85.556,4007.568,3.995,1
Australia,4,HAD,Red Bull Racing,4.0,MEDIUM,1,4,False,85.342,4092.91,4.784,1
Australia,5,HAD,Red Bull Racing,4.0,MEDIUM,1,5,False,85.355,4178.265,6.158,1
Australia,6,HAD,Red Bull Racing,5.0,MEDIUM,1,6,False,85.879,4264.144,7.215,1
Australia,7,HAD,Red Bull Racing,5.0,MEDIUM,1,7,False,85.445,4349.589,8.626,1
Australia,8,HAD,Red Bull Racing,5.0,MEDIUM,1,8,False,85.313,4434.902,8.376,1
Australia,9,HAD,Red Bull Racing,5.0,MEDIUM,1,9,False,85.239,4520.141,8.013,1
Australia,10,HAD,Red Bull Racing,5.0,MEDIUM,1,10,False,85.363,4605.504,9.399,1
Australia,11,HAD,Red Bull Racing,,MEDIUM,1,11,False,,4755.504,75.601,16
Australia,1,HAM,Ferrari,3.0,MEDIUM,1,1,False,95.261,3835.24,3.332,1
Australia,2,HAM,Ferrari,3.0,MEDIUM,1,2,False,84.626,3919.866,2.186,1
Australia,3,HAM,Ferrari,3.0,MEDIUM,1,3,False,84.874,4004.74,1.167,1
Australia,4,HAM,Ferrari,3.0,MEDIUM,1,4,False,85.066,4089.806,1.68,1
Australia,5,HAM,Ferrari,3.0,MEDIUM,1,5,False,84.502,4174.308,2.201,1
Australia,6,HAM,Ferrari,3.0,MEDIUM,1,6,False,84.703,4259.011,2.082,1
Australia,7,HAM,Ferrari,3.0,MEDIUM,1,7,False,84.365,4343.376,2.413,1
Australia,8,HAM,Ferrari,3.0,MEDIUM,1,8,False,84.408,4427.784,1.258,1
Australia,9,HAM,Ferrari,3.0,MEDIUM,1,9,False,85.844,4513.628,1.5,1
Australia,10,HAM,Ferrari,3.0,MEDIUM,1,10,False,84.255,4597.883,1.778,1
Australia,11,HAM,Ferrari,3.0,MEDIUM,1,11,False,84.073,4681.956,2.053,1
Australia,12,HAM,Ferrari,2.0,MEDIUM,1,12,False,114.958,4796.914,3.003,16
Australia,13,HAM,Ferrari,2.0,MEDIUM,1,13,False,116.315,4913.229,4.14,6
Australia,14,HAM,Ferrari,2.0,MEDIUM,1,14,False,88.327,5001.556,1.978,671
Australia,15,HAM,Ferrari,2.0,MEDIUM,1,15,False,83.703,5085.259,1.916,1
Australia,16,HAM,Ferrari,2.0,MEDIUM,1,16,False,83.412,5168.671,1.817,1
Australia,17,HAM,Ferrari,2.0,MEDIUM,1,17,False,84.045,5252.716,1.506,1
Australia,18,HAM,Ferrari,2.0,MEDIUM,1,18,False,91.597,5344.313,3.501,126
Australia,19,HAM,Ferrari,2.0,MEDIUM,1,19,False,113.1,5457.413,2.948,6
Australia,20,HAM,Ferrari,2.0,MEDIUM,1,20,False,91.637,5549.05,1.402,671
Australia,21,HAM,Ferrari,2.0,MEDIUM,1,21,False,83.617,5632.667,1.697,1
Australia,22,HAM,Ferrari,2.0,MEDIUM,1,22,False,83.509,5716.176,1.79,1
Australia,23,HAM,Ferrari,2.0,MEDIUM,1,23,False,83.382,5799.558,1.696,1
Australia,24,HAM,Ferrari,2.0,MEDIUM,1,24,False,84.329,5883.887,2.365,1
Australia,25,HAM,Ferrari,1.0,MEDIUM,1,25,False,83.66,5967.547,0.0,1
Australia,26,HAM,Ferrari,1.0,MEDIUM,1,26,False,84.085,6051.632,0.0,1
Australia,27,HAM,Ferrari,1.0,MEDIUM,1,27,False,83.76,6135.392,0.0,1
Australia,28,HAM,Ferrari,4.0,MEDIUM,1,28,True,99.578,6234.97,15.271,1
Australia,29,HAM,Ferrari,4.0,HARD,2,1,True,89.135,6324.105,20.92,1
Australia,30,HAM,Ferrari,4.0,HARD,2,2,False,83.474,6407.579,21.122,1
Australia,31,HAM,Ferrari,4.0,HARD,2,3,False,83.129,6490.708,21.104,1
Australia,32,HAM,Ferrari,4.0,HARD,2,4,False,83.185,6573.893,20.749,1
Australia,33,HAM,Ferrari,4.0,HARD,2,5,False,83.775,6657.668,20.686,1
Australia,34,HAM,Ferrari,4.0,HARD,2,6,False,98.315,6755.983,21.409,167
Australia,35,HAM,Ferrari,4.0,HARD,2,7,False,83.317,6839.3,21.709,1
Australia,36,HAM,Ferrari,4.0,HARD,2,8,False,83.338,6922.638,22.318,1
Australia,37,HAM,Ferrari,4.0,HARD,2,9,False,83.086,7005.724,22.565,1
Australia,38,HAM,Ferrari,4.0,HARD,2,10,False,82.688,7088.412,22.39,1
Australia,39,HAM,Ferrari,4.0,HARD,2,11,False,82.536,7170.948,22.188,1
Australia,40,HAM,Ferrari,4.0,HARD,2,12,False,82.55,7253.498,21.823,1
Australia,41,HAM,Ferrari,4.0,HARD,2,13,False,82.648,7336.146,21.398,1
Australia,42,HAM,Ferrari,4.0,HARD,2,14,False,82.636,7418.782,20.98,1
Australia,43,HAM,Ferrari,4.0,HARD,2,15,False,82.559,7501.341,20.646,1
Australia,44,HAM,Ferrari,4.0,HARD,2,16,False,82.837,7584.178,20.627,1
Australia,45,HAM,Ferrari,4.0,HARD,2,17,False,82.529,7666.707,19.679,1
Australia,46,HAM,Ferrari,4.0,HARD,2,18,False,82.945,7749.652,18.873,1
Australia,47,HAM,Ferrari,4.0,HARD,2,19,False,82.677,7832.329,18.517,1
Australia,48,HAM,Ferrari,4.0,HARD,2,20,False,82.764,7915.093,18.247,1
Australia,49,HAM,Ferrari,4.0,HARD,2,21,False,82.835,7997.928,18.238,1
Australia,50,HAM,Ferrari,4.0,HARD,2,22,False,83.31,8081.238,18.461,1
Australia,51,HAM,Ferrari,4.0,HARD,2,23,False,82.683,8163.921,18.382,1
Australia,52,HAM,Ferrari,4.0,HARD,2,24,False,83.008,8246.929,18.284,1
Australia,53,HAM,Ferrari,4.0,HARD,2,25,False,83.165,8330.094,18.38,1
Australia,54,HAM,Ferrari,4.0,HARD,2,26,False,82.554,8412.648,17.834,1
Australia,55,HAM,Ferrari,4.0,HARD,2,27,False,82.423,8495.071,17.587,1
Australia,56,HAM,Ferrari,4.0,HARD,2,28,False,82.5,8577.571,17.33,1
Australia,57,HAM,Ferrari,4.0,HARD,2,29,False,82.716,8660.287,16.858,1
Australia,58,HAM,Ferrari,4.0,HARD,2,30,False,82.637,8742.924,16.144,1
Australia,1,HUL,Audi,,HARD,1,1,False,,3831.908,0.0,1
Australia,1,LAW,Racing Bulls,18.0,MEDIUM,1,1,False,102.188,3842.167,10.259,1
Australia,2,LAW,Racing Bulls,17.0,MEDIUM,1,2,False,88.537,3930.704,13.024,1
Australia,3,LAW,Racing Bulls,17.0,MEDIUM,1,3,False,86.869,4017.573,14.0,1
Australia,4,LAW,Racing Bulls,17.0,MEDIUM,1,4,False,86.661,4104.234,16.108,1
Australia,5,LAW,Racing Bulls,17.0,MEDIUM,1,5,False,87.142,4191.376,19.269,1
Australia,6,LAW,Racing Bulls,17.0,MEDIUM,1,6,False,87.96,4279.336,22.407,1
Australia,7,LAW,Racing Bulls,16.0,MEDIUM,1,7,False,86.644,4365.98,25.017,1
Australia,8,LAW,Racing Bulls,16.0,MEDIUM,1,8,False,85.888,4451.868,25.342,1
Australia,9,LAW,Racing Bulls,15.0,MEDIUM,1,9,False,86.025,4537.893,25.765,1
Australia,10,LAW,Racing Bulls,15.0,MEDIUM,1,10,False,85.751,4623.644,27.539,1
Australia,11,LAW,Racing Bulls,16.0,MEDIUM,1,11,True,110.026,4733.67,53.767,16
Australia,12,LAW,Racing Bulls,15.0,HARD,2,1,True,130.384,4864.054,70.143,6
Australia,13,LAW,Racing Bulls,15.0,HARD,2,2,False,95.45,4959.504,50.415,671
Australia,14,LAW,Racing Bulls,15.0,HARD,2,3,False,85.233,5044.737,45.159,1
Australia,15,LAW,Racing Bulls,15.0,HARD,2,4,False,86.791,5131.528,48.185,1
Australia,16,LAW,Racing Bulls,14.0,HARD,2,5,False,89.919,5221.447,54.593,1
Australia,17,LAW,Racing Bulls,14.0,HARD,2,6,False,85.839,5307.286,56.076,1
Australia,18,LAW,Racing Bulls,14.0,HARD,2,7,False,108.965,5416.251,75.439,126
Australia,19,LAW,Racing Bulls,14.0,HARD,2,8,False,105.808,5522.059,67.594,671
Australia,20,LAW,Racing Bulls,14.0,HARD,2,9,False,85.068,5607.127,59.479,1
Australia,21,LAW,Racing Bulls,14.0,HARD,2,10,False,84.91,5692.037,61.067,1
Australia,22,LAW,Racing Bulls,14.0,HARD,2,11,False,85.041,5777.078,62.692,1
Australia,23,LAW,Racing Bulls,14.0,HARD,2,12,False,85.074,5862.152,64.29,1
Australia,24,LAW,Racing Bulls,14.0,HARD,2,13,False,86.526,5948.678,67.156,1
Australia,25,LAW,Racing Bulls,14.0,HARD,2,14,False,85.255,6033.933,66.386,1
Australia,26,LAW,Racing Bulls,14.0,HARD,2,15,False,84.972,6118.905,67.273,1
Australia,27,LAW,Racing Bulls,14.0,HARD,2,16,False,85.173,6204.078,68.686,1
Australia,28,LAW,Racing Bulls,14.0,HARD,2,17,False,85.377,6289.455,69.756,1
Australia,29,LAW,Racing Bulls,14.0,HARD,2,18,False,85.253,6374.708,71.523,1
Australia,30,LAW,Racing Bulls,14.0,HARD,2,19,False,85.65,6460.358,73.901,1
Australia,31,LAW,Racing Bulls,14.0,HARD,2,20,False,85.792,6546.15,76.546,1
Australia,32,LAW,Racing Bulls,14.0,HARD,2,21,False,85.867,6632.017,78.873,1
Australia,33,LAW,Racing Bulls,13.0,HARD,2,22,True,114.107,6746.124,109.142,167
Australia,34,LAW,Racing Bulls,14.0,SOFT,3,1,True,90.927,6837.051,102.477,1
Australia,35,LAW,Racing Bulls,14.0,SOFT,3,2,False,84.21,6921.261,103.67,1
Australia,36,LAW,Racing Bulls,14.0,SOFT,3,3,False,86.728,7007.989,107.669,1
Australia,37,LAW,Racing Bulls,13.0,SOFT,3,4,False,85.74,7093.729,110.57,1
Australia,38,LAW,Racing Bulls,13.0,SOFT,3,5,False,84.423,7178.152,112.13,1
Australia,39,LAW,Racing Bulls,13.0,SOFT,3,6,False,84.124,7262.276,113.516,1
Australia,40,LAW,Racing Bulls,13.0,SOFT,3,7,False,84.077,7346.353,114.678,1
Australia,41,LAW,Racing Bulls,13.0,SOFT,3,8,False,83.92,7430.273,115.525,1
Australia,42,LAW,Racing Bulls,13.0,SOFT,3,9,False,84.048,7514.321,116.519,1
Australia,43,LAW,Racing Bulls,13.0,SOFT,3,10,False,84.232,7598.553,117.858,1
Australia,44,LAW,Racing Bulls,13.0,SOFT,3,11,False,84.071,7682.624,119.073,1
Australia,45,LAW,Racing Bulls,13.0,SOFT,3,12,False,84.31,7766.934,119.906,1
Australia,46,LAW,Racing Bulls,13.0,SOFT,3,13,False,84.023,7850.957,120.178,1
Australia,47,LAW,Racing Bulls,13.0,SOFT,3,14,False,83.783,7934.74,120.928,1
Australia,48,LAW,Racing Bulls,13.0,SOFT,3,15,False,84.222,8018.962,122.116,1
Australia,49,LAW,Racing Bulls,13.0,SOFT,3,16,False,83.932,8102.894,123.204,1
Australia,50,LAW,Racing Bulls,13.0,SOFT,3,17,False,83.912,8186.806,124.029,1
Australia,51,LAW,Racing Bulls,13.0,SOFT,3,18,False,84.46,8271.266,125.727,1
Australia,52,LAW,Racing Bulls,13.0,SOFT,3,19,False,84.665,8355.931,127.286,1
Australia,53,LAW,Racing Bulls,13.0,SOFT,3,20,False,85.162,8441.093,129.379,1
Australia,54,LAW,Racing Bulls,13.0,SOFT,3,21,False,84.525,8525.618,130.804,1
Australia,55,LAW,Racing Bulls,13.0,SOFT,3,22,False,85.123,8610.741,133.257,1
Australia,56,LAW,Racing Bulls,13.0,SOFT,3,23,False,86.895,8697.636,137.395,1
Australia,57,LAW,Racing Bulls,13.0,SOFT,3,24,False,86.317,8783.953,140.524,1
Australia,1,LEC,Ferrari,1.0,MEDIUM,1,1,False,91.929,3831.908,0.0,1
Australia,2,LEC,Ferrari,2.0,MEDIUM,1,2,False,86.212,3918.12,0.44,1
Australia,3,LEC,Ferrari,1.0,MEDIUM,1,3,False,85.453,4003.573,0.0,1
Australia,4,LEC,Ferrari,1.0,MEDIUM,1,4,False,84.553,4088.126,0.0,1
Australia,5,LEC,Ferrari,1.0,MEDIUM,1,5,False,83.981,4172.107,0.0,1
Australia,6,LEC,Ferrari,1.0,MEDIUM,1,6,False,84.822,4256.929,0.0,1
Australia,7,LEC,Ferrari,1.0,MEDIUM,1,7,False,84.034,4340.963,0.0,1
Australia,8,LEC,Ferrari,1.0,MEDIUM,1,8,False,85.563,4426.526,0.0,1
Australia,9,LEC,Ferrari,1.0,MEDIUM,1,9,False,85.602,4512.128,0.0,1
Australia,10,LEC,Ferrari,1.0,MEDIUM,1,10,False,83.977,4596.105,0.0,1
Australia,11,LEC,Ferrari,1.0,MEDIUM,1,11,False,83.798,4679.903,0.0,1
Australia,12,LEC,Ferrari,1.0,MEDIUM,1,12,False,114.008,4793.911,0.0,16
Australia,13,LEC,Ferrari,1.0,MEDIUM,1,13,False,115.178,4909.089,0.0,6
Australia,14,LEC,Ferrari,1.0,MEDIUM,1,14,False,90.489,4999.578,0.0,671
Australia,15,LEC,Ferrari,1.0,MEDIUM,1,15,False,83.765,5083.343,0.0,1
Australia,16,LEC,Ferrari,1.0,MEDIUM,1,16,False,83.511,5166.854,0.0,1
Australia,17,LEC,Ferrari,1.0,MEDIUM,1,17,False,84.356,5251.21,0.0,1
Australia,18,LEC,Ferrari,1.0,MEDIUM,1,18,False,89.602,5340.812,0.0,126
Australia,19,LEC,Ferrari,1.0,MEDIUM,1,19,False,113.653,5454.465,0.0,6
Australia,20,LEC,Ferrari,1.0,MEDIUM,1,20,False,93.183,5547.648,0.0,671
Australia,21,LEC,Ferrari,1.0,MEDIUM,1,21,False,83.322,5630.97,0.0,1
Australia,22,LEC,Ferrari,1.0,MEDIUM,1,22,False,83.416,5714.386,0.0,1
Australia,23,LEC,Ferrari,1.0,MEDIUM,1,23,False,83.476,5797.862,0.0,1
Australia,24,LEC,Ferrari,1.0,MEDIUM,1,24,False,83.66,5881.522,0.0,1
Australia,25,LEC,Ferrari,4.0,MEDIUM,1,25,True,97.834,5979.356,11.809,1
Australia,26,LEC,Ferrari,4.0,HARD,2,1,True,89.317,6068.673,17.041,1
Australia,27,LEC,Ferrari,4.0,HARD,2,2,False,83.106,6151.779,16.387,1
Australia,28,LEC,Ferrari,3.0,HARD,2,3,False,83.089,6234.868,15.169,1
Australia,29,LEC,Ferrari,3.0,HARD,2,4,False,82.987,6317.855,14.67,1
Australia,30,LEC,Ferrari,3.0,HARD,2,5,False,83.026,6400.881,14.424,1
Australia,31,LEC,Ferrari,3.0,HARD,2,6,False,82.934,6483.815,14.211,1
Australia,32,LEC,Ferrari,3.0,HARD,2,7,False,82.947,6566.762,13.618,1
Australia,33,LEC,Ferrari,3.0,HARD,2,8,False,83.174,6649.936,12.954,1
Australia,34,LEC,Ferrari,3.0,HARD,2,9,False,98.516,6748.452,13.878,167
Australia,35,LEC,Ferrari,3.0,HARD,2,10,False,83.542,6831.994,14.403,1
Australia,36,LEC,Ferrari,3.0,HARD,2,11,False,84.376,6916.37,16.05,1
Australia,37,LEC,Ferrari,3.0,HARD,2,12,False,83.236,6999.606,16.447,1
Australia,38,LEC,Ferrari,3.0,HARD,2,13,False,82.579,7082.185,16.163,1
Australia,39,LEC,Ferrari,3.0,HARD,2,14,False,82.728,7164.913,16.153,1
Australia,40,LEC,Ferrari,3.0,HARD,2,15,False,82.93,7247.843,16.168,1
Australia,41,LEC,Ferrari,3.0,HARD,2,16,False,82.995,7330.838,16.09,1
Australia,42,LEC,Ferrari,3.0,HARD,2,17,False,82.846,7413.684,15.882,1
Australia,43,LEC,Ferrari,3.0,HARD,2,18,False,82.75,7496.434,15.739,1
Australia,44,LEC,Ferrari,3.0,HARD,2,19,False,83.094,7579.528,15.977,1
Australia,45,LEC,Ferrari,3.0,HARD,2,20,False,83.16,7662.688,15.66,1
Australia,46,LEC,Ferrari,3.0,HARD,2,21,False,82.894,7745.582,14.803,1
Australia,47,LEC,Ferrari,3.0,HARD,2,22,False,82.952,7828.534,14.722,1
Australia,48,LEC,Ferrari,3.0,HARD,2,23,False,82.899,7911.433,14.587,1
Australia,49,LEC,Ferrari,3.0,HARD,2,24,False,83.364,7994.797,15.107,1
Australia,50,LEC,Ferrari,3.0,HARD,2,25,False,83.2,8077.997,15.22,1
Australia,51,LEC,Ferrari,3.0,HARD,2,26,False,82.989,8160.986,15.447,1
Australia,52,LEC,Ferrari,3.0,HARD,2,27,False,83.049,8244.035,15.39,1
Australia,53,LEC,Ferrari,3.0,HARD,2,28,False,83.014,8327.049,15.335,1
Australia,54,LEC,Ferrari,3.0,HARD,2,29,False,83.045,8410.094,15.28,1
Australia,55,LEC,Ferrari,3.0,HARD,2,30,False,82.825,8492.919,15.435,1
Australia,56,LEC,Ferrari,3.0,HARD,2,31,False,82.965,8575.884,15.643,1
Australia,57,LEC,Ferrari,3.0,HARD,2,32,False,83.098,8658.982,15.553,1
Australia,58,LEC,Ferrari,3.0,HARD,2,33,False,83.317,8742.299,15.519,1
Australia,1,LIN,Racing Bulls,5.0,MEDIUM,1,1,False,96.081,3836.06,4.152,1
Australia,2,LIN,Racing Bulls,5.0,MEDIUM,1,2,False,87.218,3923.278,5.598,1
Australia,3,LIN,Racing Bulls,5.0,MEDIUM,1,3,False,85.497,4008.775,5.202,1
Australia,4,LIN,Racing Bulls,5.0,MEDIUM,1,4,False,86.072,4094.847,6.721,1
Australia,5,LIN,Racing Bulls,6.0,MEDIUM,1,5,False,86.235,4181.082,8.975,1
Australia,6,LIN,Racing Bulls,6.0,MEDIUM,1,6,False,85.392,4266.474,9.545,1
Australia,7,LIN,Racing Bulls,6.0,MEDIUM,1,7,False,85.194,4351.668,10.705,1
Australia,8,LIN,Racing Bulls,6.0,MEDIUM,1,8,False,85.26,4436.928,10.402,1
Australia,9,LIN,Racing Bulls,6.0,MEDIUM,1,9,False,85.337,4522.265,10.137,1
Australia,10,LIN,Racing Bulls,6.0,MEDIUM,1,10,False,85.565,4607.83,11.725,1
Australia,11,LIN,Racing Bulls,5.0,MEDIUM,1,11,False,92.238,4700.068,20.165,16
Australia,12,LIN,Racing Bulls,4.0,MEDIUM,1,12,False,112.0,4812.068,18.157,6
Australia,13,LIN,Racing Bulls,4.0,MEDIUM,1,13,False,114.878,4926.946,17.857,67
Australia,14,LIN,Racing Bulls,4.0,MEDIUM,1,14,False,88.161,5015.107,15.529,71
Australia,15,LIN,Racing Bulls,4.0,MEDIUM,1,15,False,84.877,5099.984,16.641,1
Australia,16,LIN,Racing Bulls,5.0,MEDIUM,1,16,False,85.898,5185.882,19.028,1
Australia,17,LIN,Racing Bulls,5.0,MEDIUM,1,17,False,85.096,5270.978,19.768,1
Australia,18,LIN,Racing Bulls,6.0,MEDIUM,1,18,True,108.224,5379.202,38.39,126
Australia,19,LIN,Racing Bulls,6.0,HARD,2,1,True,117.225,5496.427,41.962,671
Australia,20,LIN,Racing Bulls,7.0,HARD,2,2,False,85.424,5581.851,34.203,1
Australia,21,LIN,Racing Bulls,7.0,HARD,2,3,False,84.182,5666.033,35.063,1
Australia,22,LIN,Racing Bulls,7.0,HARD,2,4,False,84.29,5750.323,35.937,1
Australia,23,LIN,Racing Bulls,7.0,HARD,2,5,False,84.909,5835.232,37.37,1
Australia,24,LIN,Racing Bulls,7.0,HARD,2,6,False,84.554,5919.786,38.264,1
Australia,25,LIN,Racing Bulls,7.0,HARD,2,7,False,84.263,6004.049,36.502,1
Australia,26,LIN,Racing Bulls,7.0,HARD,2,8,False,84.205,6088.254,36.622,1
Australia,27,LIN,Racing Bulls,7.0,HARD,2,9,False,84.361,6172.615,37.223,1
Australia,28,LIN,Racing Bulls,7.0,HARD,2,10,False,84.475,6257.09,37.391,1
Australia,29,LIN,Racing Bulls,7.0,HARD,2,11,False,84.916,6342.006,38.821,1
Australia,30,LIN,Racing Bulls,7.0,HARD,2,12,False,84.282,6426.288,39.831,1
Australia,31,LIN,Racing Bulls,7.0,HARD,2,13,False,84.876,6511.164,41.56,1
Australia,32,LIN,Racing Bulls,7.0,HARD,2,14,False,84.671,6595.835,42.691,1
Australia,33,LIN,Racing Bulls,7.0,HARD,2,15,False,89.426,6685.261,48.279,16
Australia,34,LIN,Racing Bulls,7.0,HARD,2,16,False,93.812,6779.073,44.499,671
Australia,35,LIN,Racing Bulls,6.0,HARD,2,17,False,84.536,6863.609,46.018,1
Australia,36,LIN,Racing Bulls,6.0,HARD,2,18,False,84.698,6948.307,47.987,1
Australia,37,LIN,Racing Bulls,6.0,HARD,2,19,False,84.523,7032.83,49.671,1
Australia,38,LIN,Racing Bulls,6.0,HARD,2,20,False,84.797,7117.627,51.605,1
Australia,39,LIN,Racing Bulls,7.0,HARD,2,21,False,85.955,7203.582,54.822,1
Australia,40,LIN,Racing Bulls,8.0,HARD,2,22,False,88.242,7291.824,60.149,1
Australia,41,LIN,Racing Bulls,8.0,HARD,2,23,False,85.406,7377.23,62.482,1
