gara,drv,k,freeze_L,residuo,dpace_prepit,cambio_davanti
Giappone,BOR,1,34,3.3212,0.0660,1
Giappone,BOR,1,35,2.3926,0.0000,1
Giappone,BOR,1,36,2.5990,0.1526,1
Giappone,BOR,1,37,2.2818,0.1401,1
Giappone,BOR,1,38,0.4740,0.2124,0
Giappone,BOR,1,39,0.5818,0.2762,0
Giappone,BOR,1,4,3.0122,0.8429,0
Giappone,BOR,1,40,1.5235,0.3400,0
Giappone,BOR,1,41,2.1223,0.2774,0
Giappone,BOR,1,42,1.9945,0.3346,0
Giappone,BOR,1,43,1.6608,0.3458,0
Giappone,BOR,1,44,1.3490,0.3555,0
Giappone,BOR,1,45,1.0007,0.4030,1
Giappone,BOR,1,46,0.3337,0.4382,1
Giappone,BOR,1,47,0.6741,0.4210,0
Giappone,BOR,1,48,0.9895,0.3727,0
Giappone,BOR,1,49,0.2571,0.3465,0
Giappone,BOR,1,5,4.1846,0.1302,1
Giappone,BOR,1,50,0.6657,0.3366,0
Giappone,BOR,1,51,1.4661,0.3449,0
Giappone,BOR,1,6,4.0648,0.0640,1
Giappone,BOR,1,7,4.3498,0.0000,0
Giappone,BOR,1,8,4.3030,0.0772,0
Giappone,BOR,1,9,4.9133,0.0000,0
Giappone,BOR,3,10,11.4645,0.0000,0
Giappone,BOR,3,11,10.8913,0.0000,0
Giappone,BOR,3,12,11.3431,-0.0043,0
Giappone,BOR,3,13,10.7309,0.0406,1
Giappone,BOR,3,14,10.2921,0.0000,1
Giappone,BOR,3,15,10.0192,0.0000,1
Giappone,BOR,3,3,2.2752,1.7200,1
Giappone,BOR,3,30,-0.6306,0.5620,0
Giappone,BOR,3,31,2.0192,0.3005,0
Giappone,BOR,3,32,4.5650,0.0390,1
Giappone,BOR,3,33,5.2918,0.0000,1
Giappone,BOR,3,34,6.3293,0.0660,1
Giappone,BOR,3,35,4.7941,0.0000,1
Giappone,BOR,3,36,3.0730,0.1526,1
Giappone,BOR,3,37,2.8635,0.1401,1
Giappone,BOR,3,38,1.8280,0.2124,0
Giappone,BOR,3,39,2.4995,0.2762,0
Giappone,BOR,3,4,5.5194,0.8429,1
Giappone,BOR,3,40,3.5181,0.3400,0
Giappone,BOR,3,41,3.9877,0.2774,0
Giappone,BOR,3,42,3.5131,0.3346,0
Giappone,BOR,3,43,2.9225,0.3458,1
Giappone,BOR,3,44,2.0180,0.3555,1
Giappone,BOR,3,45,1.8265,0.4030,1
Giappone,BOR,3,46,1.3083,0.4382,1
Giappone,BOR,3,47,0.9311,0.4210,0
Giappone,BOR,3,48,1.6699,0.3727,0
Giappone,BOR,3,49,1.7231,0.3465,0
Giappone,BOR,3,5,8.4182,0.1302,1
Giappone,BOR,3,6,7.8665,0.0640,1
Giappone,BOR,3,7,8.8144,0.0000,0
Giappone,BOR,3,8,9.6659,0.0772,0
Giappone,BOR,3,9,10.8847,0.0000,0
Giappone,BOR,5,10,17.0462,0.0000,0
Giappone,BOR,5,11,16.6754,0.0000,1
Giappone,BOR,5,12,16.4206,-0.0043,1
Giappone,BOR,5,13,15.4939,0.0406,1
Giappone,BOR,5,3,3.0468,1.7200,1
Giappone,BOR,5,30,0.2186,0.5620,1
Giappone,BOR,5,31,3.1758,0.3005,1
Giappone,BOR,5,32,7.1639,0.0390,1
Giappone,BOR,5,33,7.7761,0.0000,1
Giappone,BOR,5,34,7.2125,0.0660,1
Giappone,BOR,5,35,5.4957,0.0000,1
Giappone,BOR,5,36,4.4269,0.1526,1
Giappone,BOR,5,37,4.7813,0.1401,1
Giappone,BOR,5,38,3.6529,0.2124,0
Giappone,BOR,5,39,4.1603,0.2762,0
Giappone,BOR,5,4,7.7636,0.8429,1
Giappone,BOR,5,40,5.0366,0.3400,0
Giappone,BOR,5,41,5.4540,0.2774,1
Giappone,BOR,5,42,4.3516,0.3346,1
Giappone,BOR,5,43,4.0093,0.3458,1
Giappone,BOR,5,44,3.3279,0.3555,1
Giappone,BOR,5,45,2.2352,0.4030,1
Giappone,BOR,5,46,1.9740,0.4382,1
Giappone,BOR,5,47,2.3972,0.4210,0
Giappone,BOR,5,5,12.8828,0.1302,1
Giappone,BOR,5,6,12.7283,0.0640,1
Giappone,BOR,5,7,14.3369,0.0000,0
Giappone,BOR,5,8,15.7479,0.0772,0
Giappone,BOR,5,9,16.1110,0.0000,0
Giappone,BOT,1,10,6.1768,2.0105,0
Giappone,BOT,1,11,5.8775,2.0450,0
Giappone,BOT,1,12,5.8309,2.0642,0
Giappone,BOT,1,13,5.8463,2.1326,0
Giappone,BOT,1,14,4.7507,2.1109,0
Giappone,BOT,1,3,4.1498,2.0974,0
Giappone,BOT,1,30,2.6782,1.1530,0
Giappone,BOT,1,31,2.6160,1.4183,0
Giappone,BOT,1,32,2.5108,1.6836,0
Giappone,BOT,1,33,2.5346,1.8249,0
Giappone,BOT,1,34,2.5924,1.9884,0
Giappone,BOT,1,35,2.2880,1.8268,0
Giappone,BOT,1,36,1.9376,1.8838,0
Giappone,BOT,1,37,1.9605,1.9232,0
Giappone,BOT,1,38,2.0075,1.9626,0
Giappone,BOT,1,39,1.8133,2.0744,0
Giappone,BOT,1,4,5.0536,1.7512,0
Giappone,BOT,1,40,1.5142,2.1862,0
Giappone,BOT,1,41,1.6157,2.1937,0
Giappone,BOT,1,42,1.8113,2.2012,0
Giappone,BOT,1,43,3.8369,2.1722,0
Giappone,BOT,1,44,3.8065,2.1418,0
Giappone,BOT,1,45,11.5191,2.1258,1
Giappone,BOT,1,46,11.7147,2.1062,0
Giappone,BOT,1,47,4.2723,2.0974,0
Giappone,BOT,1,48,4.0030,2.0574,0
Giappone,BOT,1,49,1.9415,2.0577,0
Giappone,BOT,1,5,5.6692,1.6370,0
Giappone,BOT,1,50,1.3441,2.0744,0
Giappone,BOT,1,6,5.5116,1.6805,1
Giappone,BOT,1,7,5.8318,1.6408,1
Giappone,BOT,1,8,5.9234,1.8480,0
Giappone,BOT,1,9,5.8840,1.9008,0
Giappone,BOT,3,10,12.3735,2.0105,0
Giappone,BOT,3,11,12.1671,2.0450,0
Giappone,BOT,3,12,10.8719,2.0642,0
Giappone,BOT,3,3,8.4326,2.0974,0
Giappone,BOT,3,30,5.2334,1.1530,0
Giappone,BOT,3,31,5.2460,1.4183,0
Giappone,BOT,3,32,5.2495,1.6836,0
Giappone,BOT,3,33,4.9091,1.8249,0
Giappone,BOT,3,34,4.5567,1.9884,0
Giappone,BOT,3,35,4.2809,1.8268,0
Giappone,BOT,3,36,3.9831,1.8838,0
Giappone,BOT,3,37,3.8041,1.9232,0
Giappone,BOT,3,38,3.5441,1.9626,0
Giappone,BOT,3,39,3.4607,2.0744,0
Giappone,BOT,3,4,10.1282,1.7512,1
Giappone,BOT,3,40,3.3663,2.1862,0
Giappone,BOT,3,41,5.4775,2.1937,0
Giappone,BOT,3,42,5.6266,2.2012,0
Giappone,BOT,3,43,15.4098,2.1722,1
Giappone,BOT,3,44,15.6200,2.1418,0
Giappone,BOT,3,45,15.8502,2.1258,0
Giappone,BOT,3,46,15.7364,2.1062,0
Giappone,BOT,3,47,6.2837,2.0974,0
Giappone,BOT,3,48,5.4680,2.0574,0
Giappone,BOT,3,5,11.7073,1.6370,1
Giappone,BOT,3,6,11.5381,1.6805,1
Giappone,BOT,3,7,11.8865,1.6408,1
Giappone,BOT,3,8,12.3297,1.8480,0
Giappone,BOT,3,9,12.0499,1.9008,0
Giappone,BOT,5,10,17.7803,2.0105,0
Giappone,BOT,5,3,13.0844,2.0974,1
Giappone,BOT,5,30,8.0166,1.1530,0
Giappone,BOT,5,31,7.7159,1.4183,0
Giappone,BOT,5,32,7.3603,1.6836,0
Giappone,BOT,5,33,6.9887,1.8249,0
Giappone,BOT,5,34,6.6291,1.9884,0
Giappone,BOT,5,35,6.1569,1.8268,0
Giappone,BOT,5,36,5.5577,1.8838,0
Giappone,BOT,5,37,5.4816,1.9232,0
Giappone,BOT,5,38,5.4186,1.9626,0
Giappone,BOT,5,39,7.3540,2.0744,0
Giappone,BOT,5,4,15.7178,1.7512,1
Giappone,BOT,5,40,7.2225,2.1862,0
Giappone,BOT,5,41,17.0752,2.1937,1
Giappone,BOT,5,42,17.4490,2.2012,0
Giappone,BOT,5,43,19.7947,2.1722,0
Giappone,BOT,5,44,19.7405,2.1418,0
Giappone,BOT,5,45,17.9203,2.1258,0
Giappone,BOT,5,46,17.2201,2.1062,0
Giappone,BOT,5,5,17.9685,1.6370,1
Giappone,BOT,5,6,18.0477,1.6805,1
Giappone,BOT,5,7,18.2233,1.6408,1
Giappone,BOT,5,8,18.7561,1.8480,0
Giappone,BOT,5,9,18.6279,1.9008,0
Giappone,COL,1,10,5.4137,0.1200,0
Giappone,COL,1,11,5.9621,0.1492,0
Giappone,COL,1,12,5.9175,0.0734,0
Giappone,COL,1,28,2.8393,2.0616,0
Giappone,COL,1,29,2.4984,2.2833,0
Giappone,COL,1,3,2.4818,0.0000,0
Giappone,COL,1,30,1.0832,0.2690,0
Giappone,COL,1,31,1.3960,0.4497,0
Giappone,COL,1,32,0.7938,0.6304,0
Giappone,COL,1,33,0.3234,0.6667,0
Giappone,COL,1,34,0.7350,0.7252,0
Giappone,COL,1,35,0.9668,0.4885,0
Giappone,COL,1,36,1.2354,0.4704,0
Giappone,COL,1,37,1.5900,0.4135,0
Giappone,COL,1,38,1.7773,0.3912,0
Giappone,COL,1,39,1.1909,0.4801,0
Giappone,COL,1,4,3.8512,0.0129,0
Giappone,COL,1,40,1.1883,0.6036,0
Giappone,COL,1,41,1.4569,0.5836,0
Giappone,COL,1,42,1.1123,0.5982,0
Giappone,COL,1,43,1.7569,0.5497,0
Giappone,COL,1,44,1.5223,0.5344,0
Giappone,COL,1,45,0.8253,0.5632,0
Giappone,COL,1,46,0.8237,0.5052,0
Giappone,COL,1,47,1.0631,0.4935,0
Giappone,COL,1,48,1.3095,0.4507,0
Giappone,COL,1,49,1.4719,0.4605,0
Giappone,COL,1,5,4.8036,0.1902,0
Giappone,COL,1,50,1.0931,0.4868,0
Giappone,COL,1,51,0.4735,0.4993,0
Giappone,COL,1,6,4.2428,0.0971,0
Giappone,COL,1,7,4.5038,0.0062,0
Giappone,COL,1,8,5.1824,0.0000,0
Giappone,COL,1,9,5.1603,0.0156,0
Giappone,COL,3,10,11.4965,0.1200,0
Giappone,COL,3,28,4.5085,2.0616,0
Giappone,COL,3,29,3.8268,2.2833,0
Giappone,COL,3,3,5.2626,0.0000,0
Giappone,COL,3,30,1.1214,0.2690,0
Giappone,COL,3,31,1.4830,0.4497,0
Giappone,COL,3,32,1.4415,0.6304,0
Giappone,COL,3,33,0.8088,0.6667,0
Giappone,COL,3,34,1.3860,0.7252,0
Giappone,COL,3,35,2.2365,0.4885,0
Giappone,COL,3,36,2.7347,0.4704,0
Giappone,COL,3,37,2.6419,0.4135,0
Giappone,COL,3,38,2.9656,0.3912,0
Giappone,COL,3,39,2.6479,0.4801,0
Giappone,COL,3,4,7.1644,0.0129,0
Giappone,COL,3,40,2.3006,0.6036,0
Giappone,COL,3,41,3.2159,0.5836,0
Giappone,COL,3,42,2.6346,0.5982,0
Giappone,COL,3,43,2.7538,0.5497,0
Giappone,COL,3,44,2.4576,0.5344,0
Giappone,COL,3,45,1.8647,0.5632,0
Giappone,COL,3,46,2.1403,0.5052,0
Giappone,COL,3,47,2.6181,0.4935,0
Giappone,COL,3,48,2.5709,0.4507,0
Giappone,COL,3,49,2.0538,0.4605,0
Giappone,COL,3,5,9.1912,0.1902,0
Giappone,COL,3,6,8.7695,0.0971,0
Giappone,COL,3,7,9.2154,0.0062,0
Giappone,COL,3,8,10.7407,0.0000,0
Giappone,COL,3,9,11.2757,0.0156,0
Giappone,COL,5,28,5.1328,2.0616,0
Giappone,COL,5,29,3.8462,2.2833,0
Giappone,COL,5,3,7.6274,0.0000,0
Giappone,COL,5,30,1.0136,0.2690,0
Giappone,COL,5,31,1.7319,0.4497,0
Giappone,COL,5,32,1.8765,0.6304,0
Giappone,COL,5,33,1.5971,0.6667,0
Giappone,COL,5,34,2.3009,0.7252,0
Giappone,COL,5,35,2.9683,0.4885,0
Giappone,COL,5,36,3.6451,0.4704,0
Giappone,COL,5,37,3.9599,0.4135,0
Giappone,COL,5,38,4.0780,0.3912,0
Giappone,COL,5,39,4.4068,0.4801,0
Giappone,COL,5,4,10.7616,0.0129,0
Giappone,COL,5,40,3.8230,0.6036,0
Giappone,COL,5,41,4.2148,0.5836,0
Giappone,COL,5,42,3.5700,0.5982,0
Giappone,COL,5,43,3.9647,0.5497,0
Giappone,COL,5,44,3.8860,0.5344,0
Giappone,COL,5,45,3.3960,0.5632,0
Giappone,COL,5,46,3.4090,0.5052,0
Giappone,COL,5,47,3.2832,0.4935,0
Giappone,COL,5,5,13.9028,0.1902,0
Giappone,COL,5,6,13.6723,0.0971,0
Giappone,COL,5,7,14.8819,0.0062,0
Giappone,COL,5,8,16.9681,0.0000,0
Giappone,GAS,1,10,5.0738,-0.8880,0
Giappone,GAS,1,11,5.2552,-0.9108,0
Giappone,GAS,1,12,5.7929,-0.9783,0
Giappone,GAS,1,13,5.7567,-0.9966,0
Giappone,GAS,1,14,5.3473,-0.9844,1
Giappone,GAS,1,15,5.1769,-0.9316,1
Giappone,GAS,1,16,5.1643,-0.9742,1
Giappone,GAS,1,17,5.0598,-0.9742,1
Giappone,GAS,1,3,5.4346,-1.3950,0
Giappone,GAS,1,30,1.1980,-1.2014,0
Giappone,GAS,1,31,1.7584,-1.3154,0
Giappone,GAS,1,32,2.2026,-1.3058,0
Giappone,GAS,1,33,2.3672,-1.2629,0
Giappone,GAS,1,34,2.2516,-1.0742,0
Giappone,GAS,1,35,2.2588,-1.2586,0
Giappone,GAS,1,36,2.2486,-1.1922,0
Giappone,GAS,1,37,2.0445,-1.1343,0
Giappone,GAS,1,38,1.7135,-1.0764,0
Giappone,GAS,1,39,1.7503,-0.9876,0
Giappone,GAS,1,4,6.0240,-1.2875,0
Giappone,GAS,1,40,1.8305,-0.8640,0
Giappone,GAS,1,41,2.4543,-0.8606,0
Giappone,GAS,1,42,3.0082,-0.8572,0
Giappone,GAS,1,43,2.6819,-0.8543,0
Giappone,GAS,1,44,2.0177,-0.8528,0
Giappone,GAS,1,45,1.9833,-0.8803,1
Giappone,GAS,1,46,2.7149,-0.9114,1
Giappone,GAS,1,47,2.4493,-0.9116,1
Giappone,GAS,1,48,1.7533,-0.9430,1
Giappone,GAS,1,49,1.8935,-0.9053,1
Giappone,GAS,1,5,5.9494,-1.0156,0
Giappone,GAS,1,50,1.6333,-0.8512,0
Giappone,GAS,1,51,1.9089,-0.8060,0
Giappone,GAS,1,6,5.3428,-1.0516,0
Giappone,GAS,1,7,4.9852,-1.0854,0
Giappone,GAS,1,8,5.3198,-0.9357,0
Giappone,GAS,1,9,5.4503,-0.9404,0
Giappone,GAS,3,10,10.9445,-0.8880,0
Giappone,GAS,3,11,11.1083,-0.9108,0
Giappone,GAS,3,12,11.3249,-0.9783,1
Giappone,GAS,3,13,11.2064,-0.9966,1
Giappone,GAS,3,14,10.6486,-0.9844,0
Giappone,GAS,3,15,10.2378,-0.9316,0
Giappone,GAS,3,3,10.6932,-1.3950,0
Giappone,GAS,3,30,2.1750,-1.2014,0
Giappone,GAS,3,31,3.5128,-1.3154,0
Giappone,GAS,3,32,4.4541,-1.3058,0
Giappone,GAS,3,33,4.7173,-1.2629,0
Giappone,GAS,3,34,4.5001,-1.0742,0
Giappone,GAS,3,35,4.3915,-1.2586,0
Giappone,GAS,3,36,4.0741,-1.1922,0
Giappone,GAS,3,37,3.8161,-1.1343,0
Giappone,GAS,3,38,3.5441,-1.0764,0
Giappone,GAS,3,39,4.2516,-0.9876,0
Giappone,GAS,3,4,11.5430,-1.2875,0
Giappone,GAS,3,40,4.8631,-0.8640,0
Giappone,GAS,3,41,5.2167,-0.8606,0
Giappone,GAS,3,42,5.1623,-0.8572,0
Giappone,GAS,3,43,4.7598,-0.8543,1
Giappone,GAS,3,44,4.7854,-0.8528,1
Giappone,GAS,3,45,4.4856,-0.8803,0
Giappone,GAS,3,46,4.7938,-0.9114,1
Giappone,GAS,3,47,4.5046,-0.9116,0
Giappone,GAS,3,48,3.3846,-0.9430,1
Giappone,GAS,3,49,4.0041,-0.9053,1
Giappone,GAS,3,5,10.9938,-1.0156,0
Giappone,GAS,3,6,10.6625,-1.0516,0
Giappone,GAS,3,7,10.3763,-1.0854,0
Giappone,GAS,3,8,10.3935,-0.9357,0
Giappone,GAS,3,9,10.7647,-0.9404,0
Giappone,GAS,5,10,16.5543,-0.8880,1
Giappone,GAS,5,11,16.6545,-0.9108,1
Giappone,GAS,5,12,16.8108,-0.9783,0
Giappone,GAS,5,13,16.5402,-0.9966,0
Giappone,GAS,5,3,15.0468,-1.3950,0
Giappone,GAS,5,30,3.2009,-1.2014,0
Giappone,GAS,5,31,5.2501,-1.3154,0
Giappone,GAS,5,32,6.7027,-1.3058,0
Giappone,GAS,5,33,6.9415,-1.2629,0
Giappone,GAS,5,34,6.3257,-1.0742,0
Giappone,GAS,5,35,6.2513,-1.2586,0
Giappone,GAS,5,36,6.0167,-1.1922,0
Giappone,GAS,5,37,6.3386,-1.1343,0
Giappone,GAS,5,38,6.5766,-1.0764,0
Giappone,GAS,5,39,7.0610,-0.9876,0
Giappone,GAS,5,4,17.0389,-1.2875,0
Giappone,GAS,5,40,7.0416,-0.8640,0
Giappone,GAS,5,41,7.3750,-0.8606,1
Giappone,GAS,5,42,8.0665,-0.8572,1
Giappone,GAS,5,43,7.3568,-0.8543,0
Giappone,GAS,5,44,6.9171,-0.8528,1
Giappone,GAS,5,45,6.5939,-0.8803,1
Giappone,GAS,5,46,6.7507,-0.9114,1
Giappone,GAS,5,47,6.7770,-0.9116,0
Giappone,GAS,5,5,16.4441,-1.0156,0
Giappone,GAS,5,6,15.7363,-1.0516,0
Giappone,GAS,5,7,15.6315,-1.0854,0
Giappone,GAS,5,8,16.2643,-0.9357,0
Giappone,GAS,5,9,16.6770,-0.9404,0
Giappone,HAD,1,10,7.9317,-0.1210,0
Giappone,HAD,1,11,7.2403,-0.0514,0
Giappone,HAD,1,12,4.8720,0.0312,0
Giappone,HAD,1,13,5.1625,0.0000,0
Giappone,HAD,1,14,5.5315,0.0255,0
Giappone,HAD,1,3,1.7448,1.0004,0
Giappone,HAD,1,30,-0.1528,0.0000,0
Giappone,HAD,1,31,0.3416,0.0000,0
Giappone,HAD,1,32,1.5320,0.0000,0
Giappone,HAD,1,33,2.7054,0.0180,0
Giappone,HAD,1,34,1.5742,0.1180,1
Giappone,HAD,1,35,0.4576,0.0065,1
Giappone,HAD,1,36,1.0772,0.0000,0
Giappone,HAD,1,37,1.0580,0.0000,0
Giappone,HAD,1,38,1.0128,0.0000,0
Giappone,HAD,1,39,1.1492,0.0000,0
Giappone,HAD,1,4,3.8442,0.5289,1
Giappone,HAD,1,40,1.5436,0.0000,0
Giappone,HAD,1,41,1.9281,0.0000,0
Giappone,HAD,1,42,1.7557,0.0000,0
Giappone,HAD,1,43,2.6801,0.0276,0
Giappone,HAD,1,44,4.4061,0.0000,0
Giappone,HAD,1,45,3.8043,-0.0138,1
Giappone,HAD,1,46,2.6105,-0.0312,1
Giappone,HAD,1,47,2.1011,0.0000,0
Giappone,HAD,1,48,1.8138,0.0000,0
Giappone,HAD,1,49,0.9340,0.0000,0
Giappone,HAD,1,5,4.8856,0.2218,1
Giappone,HAD,1,50,0.4012,0.0164,0
Giappone,HAD,1,51,0.1689,0.0000,0
Giappone,HAD,1,6,3.9018,0.2119,0
Giappone,HAD,1,7,4.0956,0.1224,0
Giappone,HAD,1,8,4.7002,0.0001,0
Giappone,HAD,1,9,5.2593,-0.0514,0
Giappone,HAD,3,10,13.3665,-0.1210,0
Giappone,HAD,3,11,12.7737,-0.0514,0
Giappone,HAD,3,12,10.5889,0.0312,0
Giappone,HAD,3,3,4.6076,1.0004,1
Giappone,HAD,3,30,-0.6836,0.0000,0
Giappone,HAD,3,31,1.7642,0.0000,0
Giappone,HAD,3,32,2.8010,0.0000,1
Giappone,HAD,3,33,3.2228,0.0180,1
Giappone,HAD,3,34,2.6513,0.1180,1
Giappone,HAD,3,35,1.3421,0.0065,1
Giappone,HAD,3,36,1.9703,0.0000,0
Giappone,HAD,3,37,1.9349,0.0000,0
Giappone,HAD,3,38,2.1315,0.0000,0
Giappone,HAD,3,39,2.8703,0.0000,0
Giappone,HAD,3,4,6.8164,0.5289,1
Giappone,HAD,3,40,3.3101,0.0000,0
Giappone,HAD,3,41,4.7313,0.0000,0
Giappone,HAD,3,42,6.2894,0.0000,0
Giappone,HAD,3,43,6.5482,0.0276,1
Giappone,HAD,3,44,7.1242,0.0000,1
Giappone,HAD,3,45,6.0486,-0.0138,1
Giappone,HAD,3,46,4.6030,-0.0312,1
Giappone,HAD,3,47,3.1843,0.0000,0
Giappone,HAD,3,48,2.3345,0.0000,0
Giappone,HAD,3,49,1.1059,0.0000,0
Giappone,HAD,3,5,8.9812,0.2218,1
Giappone,HAD,3,6,7.9465,0.2119,0
Giappone,HAD,3,7,8.6582,0.1224,0
Giappone,HAD,3,8,12.2943,0.0001,0
Giappone,HAD,3,9,12.4997,-0.0514,0
Giappone,HAD,5,10,19.6462,-0.1210,0
Giappone,HAD,5,3,6.6804,1.0004,1
Giappone,HAD,5,30,-1.4774,0.0000,1
Giappone,HAD,5,31,0.9988,0.0000,1
Giappone,HAD,5,32,3.5729,0.0000,1
Giappone,HAD,5,33,4.1671,0.0180,1
Giappone,HAD,5,34,3.5445,0.1180,1
Giappone,HAD,5,35,2.0457,0.0065,1
Giappone,HAD,5,36,2.9695,0.0000,0
Giappone,HAD,5,37,3.3839,0.0000,0
Giappone,HAD,5,38,3.4733,0.0000,0
Giappone,HAD,5,39,5.4665,0.0000,0
Giappone,HAD,5,4,9.9316,0.5289,1
Giappone,HAD,5,40,7.8547,0.0000,0
Giappone,HAD,5,41,8.7224,0.0000,1
Giappone,HAD,5,42,9.1351,0.0000,1
Giappone,HAD,5,43,8.8563,0.0276,1
Giappone,HAD,5,44,9.2242,0.0000,1
Giappone,HAD,5,45,7.2748,-0.0138,1
Giappone,HAD,5,46,5.3025,-0.0312,1
Giappone,HAD,5,47,3.5054,0.0000,0
Giappone,HAD,5,5,13.5438,0.2218,1
Giappone,HAD,5,6,14.8853,0.2119,0
Giappone,HAD,5,7,15.2018,0.1224,0
Giappone,HAD,5,8,17.3915,0.0001,0
Giappone,HAD,5,9,18.0330,-0.0514,0
Giappone,HAM,1,10,5.1280,-1.2381,1
Giappone,HAM,1,11,4.9828,-1.2216,0
Giappone,HAM,1,12,5.1087,-1.3152,0
Giappone,HAM,1,13,4.7618,-1.3556,0
Giappone,HAM,1,14,4.6602,-1.3248,1
Giappone,HAM,1,15,4.5381,-1.3682,1
Giappone,HAM,1,16,4.0273,-1.3537,0
Giappone,HAM,1,17,4.2461,-1.4114,0
Giappone,HAM,1,3,4.4296,-1.7646,0
Giappone,HAM,1,30,2.1380,-2.1184,0
Giappone,HAM,1,31,2.1404,-1.9384,0
Giappone,HAM,1,32,2.0888,-1.7584,0
Giappone,HAM,1,33,2.2936,-1.6701,0
Giappone,HAM,1,34,2.6834,-1.5596,0
Giappone,HAM,1,35,2.8886,-1.7115,0
Giappone,HAM,1,36,2.6338,-1.6448,0
Giappone,HAM,1,37,2.1274,-1.5407,0
Giappone,HAM,1,38,2.4120,-1.4366,0
Giappone,HAM,1,39,2.9992,-1.3235,0
Giappone,HAM,1,4,4.5900,-1.5193,0
Giappone,HAM,1,40,3.7783,-1.2104,1
Giappone,HAM,1,41,3.8954,-1.1806,1
Giappone,HAM,1,42,2.8044,-1.1508,1
Giappone,HAM,1,43,1.9152,-1.1694,0
Giappone,HAM,1,44,1.6959,-1.1894,0
Giappone,HAM,1,45,2.8583,-1.2208,1
Giappone,HAM,1,46,2.1747,-1.2558,0
Giappone,HAM,1,47,1.2779,-1.2254,1
Giappone,HAM,1,48,4.2777,-1.3140,1
Giappone,HAM,1,49,5.2499,-1.3000,1
Giappone,HAM,1,5,5.2612,-1.4050,0
Giappone,HAM,1,50,3.5281,-1.2696,0
Giappone,HAM,1,51,2.1633,-1.1352,0
Giappone,HAM,1,6,5.7810,-1.5192,0
Giappone,HAM,1,7,5.9712,-1.5044,0
Giappone,HAM,1,8,5.4640,-1.2858,0
Giappone,HAM,1,9,5.0248,-1.2216,1
Giappone,HAM,3,10,10.3409,-1.2381,1
Giappone,HAM,3,11,9.7445,-1.2216,0
Giappone,HAM,3,12,9.9465,-1.3152,1
Giappone,HAM,3,13,9.4175,-1.3556,1
Giappone,HAM,3,14,8.7463,-1.3248,1
Giappone,HAM,3,15,8.7842,-1.3682,1
Giappone,HAM,3,3,8.2212,-1.7646,0
Giappone,HAM,3,30,3.9300,-2.1184,0
Giappone,HAM,3,31,4.2528,-1.9384,0
Giappone,HAM,3,32,4.7065,-1.7584,0
Giappone,HAM,3,33,5.1821,-1.6701,0
Giappone,HAM,3,34,5.3827,-1.5596,0
Giappone,HAM,3,35,5.1971,-1.7115,0
Giappone,HAM,3,36,5.3425,-1.6448,0
Giappone,HAM,3,37,5.2888,-1.5407,0
Giappone,HAM,3,38,6.2180,-1.4366,1
Giappone,HAM,3,39,6.9733,-1.3235,1
Giappone,HAM,3,4,9.5680,-1.5193,0
Giappone,HAM,3,40,6.7126,-1.2104,1
Giappone,HAM,3,41,5.9007,-1.1806,1
Giappone,HAM,3,42,4.5508,-1.1508,1
Giappone,HAM,3,43,4.8173,-1.1694,1
Giappone,HAM,3,44,3.9079,-1.1894,0
Giappone,HAM,3,45,4.2427,-1.2208,0
Giappone,HAM,3,46,6.4525,-1.2558,1
Giappone,HAM,3,47,6.5278,-1.2254,0
Giappone,HAM,3,48,8.1195,-1.3140,1
Giappone,HAM,3,49,7.7458,-1.3000,1
Giappone,HAM,3,5,11.2323,-1.4050,0
Giappone,HAM,3,6,11.4800,-1.5192,0
Giappone,HAM,3,7,11.2123,-1.5044,1
Giappone,HAM,3,8,10.5919,-1.2858,1
Giappone,HAM,3,9,10.0075,-1.2216,1
Giappone,HAM,5,10,15.2829,-1.2381,0
Giappone,HAM,5,11,14.4003,-1.2216,1
Giappone,HAM,5,12,14.2102,-1.3152,1
Giappone,HAM,5,13,13.7813,-1.3556,1
Giappone,HAM,5,3,12.7228,-1.7646,0
Giappone,HAM,5,30,6.2509,-2.1184,0
Giappone,HAM,5,31,6.9601,-1.9384,0
Giappone,HAM,5,32,7.3403,-1.7584,0
Giappone,HAM,5,33,7.4907,-1.6701,0
Giappone,HAM,5,34,8.1571,-1.5596,0
Giappone,HAM,5,35,8.5397,-1.7115,0
Giappone,HAM,5,36,9.4453,-1.6448,1
Giappone,HAM,5,37,9.4251,-1.5407,1
Giappone,HAM,5,38,9.1799,-1.4366,1
Giappone,HAM,5,39,9.0575,-1.3235,1
Giappone,HAM,5,4,14.4639,-1.5193,0
Giappone,HAM,5,40,8.5890,-1.2104,1
Giappone,HAM,5,41,8.8931,-1.1806,1
Giappone,HAM,5,42,6.8132,-1.1508,1
Giappone,HAM,5,43,6.2455,-1.1694,0
Giappone,HAM,5,44,8.2228,-1.1894,1
Giappone,HAM,5,45,9.5990,-1.2208,1
Giappone,HAM,5,46,10.2942,-1.2558,1
Giappone,HAM,5,47,9.0238,-1.2254,0
Giappone,HAM,5,5,16.4735,-1.4050,1
Giappone,HAM,5,6,16.8429,-1.5192,1
Giappone,HAM,5,7,16.4115,-1.5044,1
Giappone,HAM,5,8,15.8049,-1.2858,1
Giappone,HAM,5,9,14.7693,-1.2216,1
Giappone,HUL,1,10,4.5226,0.5272,0
Giappone,HUL,1,11,5.2494,0.4432,0
