stagione,era,gara,tipo_pista,pilota,team,mescola_rel,mescola_reale,eta_inizio,giri_validi,scartati,track_temp,passo_base,degrado
2023,storico,Silverstone,permanente,ALO,Aston Martin,MEDIUM,,3.0,30,0,29.3,92.686,0.013
2023,storico,Silverstone,permanente,ALO,Aston Martin,SOFT,,9.0,14,0,30.0,91.338,0.058
2023,storico,Silverstone,permanente,BOT,Alfa Romeo,HARD,,2.0,30,0,29.3,93.292,-0.008
2023,storico,Silverstone,permanente,BOT,Alfa Romeo,SOFT,,7.0,14,0,30.0,91.852,0.016
2023,storico,Silverstone,permanente,DEV,AlphaTauri,SOFT,,2.0,24,0,29.2,93.453,-0.002
2023,storico,Silverstone,permanente,DEV,AlphaTauri,SOFT,,7.0,14,0,30.0,92.353,0.001
2023,storico,Silverstone,permanente,GAS,Alpine,MEDIUM,,2.0,29,0,29.3,92.846,0.024
2023,storico,Silverstone,permanente,GAS,Alpine,SOFT,,11.0,7,0,29.9,91.539,0.455
2023,storico,Silverstone,permanente,HAM,Mercedes,MEDIUM,,2.0,30,0,29.3,92.155,0.011
2023,storico,Silverstone,permanente,HAM,Mercedes,SOFT,,9.0,14,0,30.0,90.545,0.111
2023,storico,Silverstone,permanente,HUL,Haas F1 Team,MEDIUM,,2.0,23,0,29.2,93.107,0.025
2023,storico,Silverstone,permanente,HUL,Haas F1 Team,SOFT,,7.0,14,0,30.0,91.776,0.019
2023,storico,Silverstone,permanente,LEC,Ferrari,MEDIUM,,2.0,16,0,29.1,92.934,0.044
2023,storico,Silverstone,permanente,LEC,Ferrari,HARD,,2.0,12,0,31.1,92.464,0.063
2023,storico,Silverstone,permanente,LEC,Ferrari,MEDIUM,,7.0,14,0,30.0,91.255,0.033
2023,storico,Silverstone,permanente,MAG,Haas F1 Team,MEDIUM,,2.0,27,0,29.3,93.356,0.005
2023,storico,Silverstone,permanente,NOR,McLaren,MEDIUM,,2.0,29,0,29.4,92.5,0.045
2023,storico,Silverstone,permanente,NOR,McLaren,HARD,,6.0,13,0,30.0,90.543,0.094
2023,storico,Silverstone,permanente,OCO,Alpine,SOFT,,2.0,7,0,29.4,93.941,-0.033
2023,storico,Silverstone,permanente,PER,Red Bull Racing,MEDIUM,,2.0,26,0,29.2,92.726,-0.001
2023,storico,Silverstone,permanente,PER,Red Bull Racing,SOFT,,2.0,16,0,30.1,90.914,0.037
2023,storico,Silverstone,permanente,PIA,McLaren,MEDIUM,,2.0,27,0,29.3,92.499,0.048
2023,storico,Silverstone,permanente,PIA,McLaren,HARD,,2.0,15,0,30.0,90.85,0.052
2023,storico,Silverstone,permanente,RUS,Mercedes,SOFT,,5.0,25,0,29.3,92.568,0.027
2023,storico,Silverstone,permanente,RUS,Mercedes,MEDIUM,,2.0,14,0,30.0,91.124,0.058
2023,storico,Silverstone,permanente,SAI,Ferrari,MEDIUM,,2.0,24,0,29.2,92.755,0.029
2023,storico,Silverstone,permanente,SAI,Ferrari,HARD,,2.0,18,0,30.2,91.366,0.043
2023,storico,Silverstone,permanente,SAR,Williams,MEDIUM,,2.0,26,0,29.3,93.212,0.0
2023,storico,Silverstone,permanente,SAR,Williams,SOFT,,2.0,15,0,30.0,91.699,0.044
2023,storico,Silverstone,permanente,STR,Aston Martin,MEDIUM,,3.0,27,0,29.3,93.114,0.033
2023,storico,Silverstone,permanente,STR,Aston Martin,SOFT,,12.0,13,0,30.0,91.508,0.033
2023,storico,Silverstone,permanente,TSU,AlphaTauri,SOFT,,2.0,12,0,29.2,94.085,0.008
2023,storico,Silverstone,permanente,TSU,AlphaTauri,HARD,,2.0,16,0,29.6,92.952,0.075
2023,storico,Silverstone,permanente,TSU,AlphaTauri,SOFT,,7.0,14,0,30.0,92.084,0.053
2023,storico,Silverstone,permanente,VER,Red Bull Racing,MEDIUM,,2.0,31,0,29.3,92.138,0.035
2023,storico,Silverstone,permanente,VER,Red Bull Racing,SOFT,,9.0,14,0,30.0,90.275,0.141
2023,storico,Silverstone,permanente,ZHO,Alfa Romeo,MEDIUM,,2.0,22,0,29.1,93.56,-0.004
2023,storico,Silverstone,permanente,ZHO,Alfa Romeo,SOFT,,6.0,14,0,30.0,91.769,-0.011
2023,storico,Montreal,cittadino,ALB,Williams,MEDIUM,,3.0,8,0,31.2,78.422,0.025
2023,storico,Montreal,cittadino,ALB,Williams,HARD,,5.0,50,3,30.4,76.917,0.011
2023,storico,Montreal,cittadino,ALO,Aston Martin,MEDIUM,,2.0,8,1,31.2,77.326,0.007
2023,storico,Montreal,cittadino,ALO,Aston Martin,HARD,,5.0,21,3,31.3,76.575,0.049
2023,storico,Montreal,cittadino,ALO,Aston Martin,HARD,,2.0,27,0,29.3,75.779,0.052
2023,storico,Montreal,cittadino,BOT,Alfa Romeo,HARD,,2.0,25,2,31.1,77.801,0.002
2023,storico,Montreal,cittadino,BOT,Alfa Romeo,MEDIUM,,2.0,33,0,29.7,76.625,0.059
2023,storico,Montreal,cittadino,DEV,AlphaTauri,HARD,,6.0,31,2,31.3,78.12,0.036
2023,storico,Montreal,cittadino,DEV,AlphaTauri,HARD,,2.0,18,0,29.3,76.656,0.047
2023,storico,Montreal,cittadino,GAS,Alpine,HARD,,7.0,15,1,30.8,78.126,-0.007
2023,storico,Montreal,cittadino,GAS,Alpine,HARD,,3.0,35,1,29.7,76.425,0.03
2023,storico,Montreal,cittadino,HAM,Mercedes,MEDIUM,,2.0,8,1,31.2,77.558,0.004
2023,storico,Montreal,cittadino,HAM,Mercedes,HARD,,5.0,20,3,31.2,76.786,0.057
2023,storico,Montreal,cittadino,HAM,Mercedes,MEDIUM,,2.0,29,0,29.4,75.396,0.066
2023,storico,Montreal,cittadino,HUL,Haas F1 Team,MEDIUM,,2.0,7,1,31.4,78.471,0.038
2023,storico,Montreal,cittadino,HUL,Haas F1 Team,HARD,,6.0,13,1,31.3,78.199,-0.007
2023,storico,Montreal,cittadino,HUL,Haas F1 Team,HARD,,2.0,36,1,29.9,77.232,0.063
2023,storico,Montreal,cittadino,LEC,Ferrari,MEDIUM,,2.0,27,4,31.2,77.003,-0.006
2023,storico,Montreal,cittadino,LEC,Ferrari,HARD,,2.0,30,0,29.4,75.907,0.054
2023,storico,Montreal,cittadino,MAG,Haas F1 Team,HARD,,2.0,25,1,31.1,78.198,0.041
2023,storico,Montreal,cittadino,MAG,Haas F1 Team,MEDIUM,,2.0,16,0,31.1,77.053,-0.002
2023,storico,Montreal,cittadino,MAG,Haas F1 Team,MEDIUM,,2.0,15,0,29.3,76.126,0.039
2023,storico,Montreal,cittadino,NOR,McLaren,MEDIUM,,2.0,8,1,31.2,78.33,0.011
2023,storico,Montreal,cittadino,NOR,McLaren,HARD,,5.0,16,2,30.8,77.821,0.024
2023,storico,Montreal,cittadino,NOR,McLaren,HARD,,3.0,33,0,29.7,76.374,0.043
2023,storico,Montreal,cittadino,OCO,Alpine,MEDIUM,,2.0,8,1,31.2,78.0,-0.026
2023,storico,Montreal,cittadino,OCO,Alpine,HARD,,5.0,17,2,30.8,77.747,-0.0
2023,storico,Montreal,cittadino,OCO,Alpine,HARD,,2.0,33,0,29.7,76.782,0.05
2023,storico,Montreal,cittadino,PER,Red Bull Racing,HARD,,2.0,25,3,31.1,77.406,0.003
2023,storico,Montreal,cittadino,PER,Red Bull Racing,MEDIUM,,2.0,29,0,29.7,76.084,0.05
2023,storico,Montreal,cittadino,PIA,McLaren,MEDIUM,,2.0,8,1,31.2,78.182,-0.031
2023,storico,Montreal,cittadino,PIA,McLaren,HARD,,5.0,16,3,30.8,78.041,-0.031
2023,storico,Montreal,cittadino,PIA,McLaren,HARD,,2.0,31,0,29.7,76.598,0.036
2023,storico,Montreal,cittadino,RUS,Mercedes,MEDIUM,,2.0,8,1,31.2,77.463,-0.007
2023,storico,Montreal,cittadino,RUS,Mercedes,HARD,,5.0,35,2,30.8,77.097,-0.003
2023,storico,Montreal,cittadino,SAI,Ferrari,MEDIUM,,2.0,26,3,31.1,76.829,-0.002
2023,storico,Montreal,cittadino,SAI,Ferrari,HARD,,2.0,30,0,29.6,75.911,0.042
2023,storico,Montreal,cittadino,STR,Aston Martin,MEDIUM,,2.0,7,0,31.4,78.383,0.036
2023,storico,Montreal,cittadino,STR,Aston Martin,HARD,,6.0,10,0,31.3,78.286,-0.056
2023,storico,Montreal,cittadino,STR,Aston Martin,HARD,,2.0,41,1,29.8,76.564,0.043
2023,storico,Montreal,cittadino,TSU,AlphaTauri,HARD,,2.0,23,1,31.1,78.038,0.066
2023,storico,Montreal,cittadino,VER,Red Bull Racing,MEDIUM,,2.0,8,1,31.2,77.203,-0.005
2023,storico,Montreal,cittadino,VER,Red Bull Racing,HARD,,5.0,22,3,31.3,76.607,0.067
2023,storico,Montreal,cittadino,VER,Red Bull Racing,MEDIUM,,2.0,27,0,29.3,75.594,0.046
2023,storico,Montreal,cittadino,ZHO,Alfa Romeo,MEDIUM,,2.0,8,0,31.2,78.531,-0.078
2023,storico,Montreal,cittadino,ZHO,Alfa Romeo,HARD,,5.0,14,1,31.1,78.036,0.007
2023,storico,Montreal,cittadino,ZHO,Alfa Romeo,HARD,,4.0,33,2,29.7,77.09,0.06
2023,storico,Zandvoort,permanente,ALB,Williams,SOFT,,9.0,29,0,25.6,76.148,-0.03
2023,storico,Zandvoort,permanente,ALB,Williams,MEDIUM,,2.0,15,0,25.7,74.468,0.044
2023,storico,Zandvoort,permanente,ALO,Aston Martin,SOFT,,2.0,30,0,26.1,75.575,-0.012
2023,storico,Zandvoort,permanente,ALO,Aston Martin,SOFT,,4.0,11,0,25.6,73.837,0.017
2023,storico,Zandvoort,permanente,BOT,Alfa Romeo,MEDIUM,,6.0,25,0,26.4,76.456,-0.02
2023,storico,Zandvoort,permanente,BOT,Alfa Romeo,SOFT,,2.0,10,0,25.7,74.698,0.144
2023,storico,Zandvoort,permanente,GAS,Alpine,SOFT,,2.0,27,0,25.9,75.626,-0.006
2023,storico,Zandvoort,permanente,GAS,Alpine,SOFT,,2.0,12,0,25.7,74.441,0.039
2023,storico,Zandvoort,permanente,HAM,Mercedes,SOFT,,2.0,27,1,25.9,75.729,-0.015
2023,storico,Zandvoort,permanente,HAM,Mercedes,SOFT,,2.0,13,0,25.7,73.904,0.024
2023,storico,Zandvoort,permanente,HUL,Haas F1 Team,MEDIUM,,6.0,26,0,26.6,76.549,0.007
2023,storico,Zandvoort,permanente,HUL,Haas F1 Team,SOFT,,2.0,10,0,25.6,74.472,0.07
2023,storico,Zandvoort,permanente,LAW,AlphaTauri,INTERMEDIATE,,7.0,7,0,24.6,84.796,-0.061
2023,storico,Zandvoort,permanente,LAW,AlphaTauri,MEDIUM,,5.0,24,0,26.6,76.925,0.023
2023,storico,Zandvoort,permanente,LAW,AlphaTauri,SOFT,,2.0,11,0,25.7,74.82,0.088
2023,storico,Zandvoort,permanente,LEC,Ferrari,INTERMEDIATE,,2.0,8,0,24.5,84.818,-0.201
2023,storico,Zandvoort,permanente,LEC,Ferrari,SOFT,,2.0,21,1,26.8,77.277,0.03
2023,storico,Zandvoort,permanente,MAG,Haas F1 Team,SOFT,,2.0,18,0,27.4,76.962,-0.026
2023,storico,Zandvoort,permanente,MAG,Haas F1 Team,MEDIUM,,2.0,23,0,25.5,75.489,0.047
2023,storico,Zandvoort,permanente,NOR,McLaren,SOFT,,3.0,24,0,26.6,76.032,0.024
2023,storico,Zandvoort,permanente,NOR,McLaren,SOFT,,5.0,16,0,25.7,74.39,0.075
2023,storico,Zandvoort,permanente,OCO,Alpine,SOFT,,2.0,25,0,26.3,76.116,-0.005
2023,storico,Zandvoort,permanente,OCO,Alpine,SOFT,,2.0,16,0,25.7,74.57,0.093
2023,storico,Zandvoort,permanente,PER,Red Bull Racing,INTERMEDIATE,,2.0,9,0,24.3,84.1,-0.087
2023,storico,Zandvoort,permanente,PER,Red Bull Racing,SOFT,,2.0,25,0,26.3,75.377,0.0
2023,storico,Zandvoort,permanente,PER,Red Bull Racing,SOFT,,3.0,13,0,25.7,74.231,0.022
2023,storico,Zandvoort,permanente,PIA,McLaren,SOFT,,7.0,24,0,26.6,76.036,-0.037
2023,storico,Zandvoort,permanente,PIA,McLaren,MEDIUM,,2.0,12,0,25.7,74.299,0.073
2023,storico,Zandvoort,permanente,RUS,Mercedes,HARD,,6.0,38,0,26.4,75.124,-0.025
2023,storico,Zandvoort,permanente,SAI,Ferrari,SOFT,,2.0,23,0,26.8,75.961,-0.003
2023,storico,Zandvoort,permanente,SAI,Ferrari,SOFT,,4.0,17,0,25.7,74.934,0.055
2023,storico,Zandvoort,permanente,STR,Aston Martin,MEDIUM,,6.0,12,0,28.9,77.011,0.0
2023,storico,Zandvoort,permanente,STR,Aston Martin,SOFT,,2.0,24,0,25.6,75.171,0.062
2023,storico,Zandvoort,permanente,TSU,AlphaTauri,INTERMEDIATE,,7.0,7,0,24.6,84.82,-0.62
2023,storico,Zandvoort,permanente,TSU,AlphaTauri,SOFT,,2.0,42,0,25.8,76.253,0.034
2023,storico,Zandvoort,permanente,VER,Red Bull Racing,INTERMEDIATE,,2.0,7,0,24.3,82.116,-0.105
2023,storico,Zandvoort,permanente,VER,Red Bull Racing,SOFT,,2.0,30,0,26.4,75.071,-0.011
2023,storico,Zandvoort,permanente,VER,Red Bull Racing,SOFT,,3.0,10,0,25.6,73.889,0.048
2023,storico,Zandvoort,permanente,ZHO,Alfa Romeo,MEDIUM,,2.0,19,0,27.1,76.713,-0.016
2023,storico,Zandvoort,permanente,ZHO,Alfa Romeo,SOFT,,2.0,21,0,25.6,75.417,0.037
2023,storico,Budapest,permanente,ALB,Williams,HARD,,5.0,21,0,49.2,84.834,0.072
2023,storico,Budapest,permanente,ALB,Williams,HARD,,2.0,36,1,47.3,84.051,0.028
2023,storico,Budapest,permanente,ALO,Aston Martin,MEDIUM,,5.0,18,0,49.5,85.078,-0.028
2023,storico,Budapest,permanente,ALO,Aston Martin,HARD,,6.0,21,0,48.5,84.349,0.024
2023,storico,Budapest,permanente,ALO,Aston Martin,HARD,,2.0,25,1,46.8,82.745,0.069
2023,storico,Budapest,permanente,BOT,Alfa Romeo,MEDIUM,,5.0,7,0,49.6,85.73,-0.126
2023,storico,Budapest,permanente,BOT,Alfa Romeo,HARD,,7.0,29,0,48.6,84.246,0.07
2023,storico,Budapest,permanente,BOT,Alfa Romeo,HARD,,5.0,27,1,47.0,83.651,0.051
2023,storico,Budapest,permanente,HAM,Mercedes,MEDIUM,,5.0,13,0,49.5,84.559,0.043
2023,storico,Budapest,permanente,HAM,Mercedes,HARD,,2.0,31,0,48.3,83.749,0.04
2023,storico,Budapest,permanente,HAM,Mercedes,MEDIUM,,5.0,19,1,46.4,81.601,0.058
2023,storico,Budapest,permanente,HUL,Haas F1 Team,MEDIUM,,5.0,13,0,49.5,85.612,0.029
2023,storico,Budapest,permanente,HUL,Haas F1 Team,HARD,,5.0,20,0,48.5,85.195,0.062
2023,storico,Budapest,permanente,HUL,Haas F1 Team,HARD,,7.0,29,1,47.0,83.573,0.103
2023,storico,Budapest,permanente,LEC,Ferrari,MEDIUM,,5.0,15,0,49.5,85.052,0.037
2023,storico,Budapest,permanente,LEC,Ferrari,HARD,,2.0,23,0,48.5,84.149,0.06
2023,storico,Budapest,permanente,LEC,Ferrari,HARD,,6.0,25,1,46.8,82.469,0.109
2023,storico,Budapest,permanente,MAG,Haas F1 Team,MEDIUM,,2.0,12,0,49.5,85.969,-0.026
2023,storico,Budapest,permanente,MAG,Haas F1 Team,HARD,,5.0,24,0,48.5,84.782,0.134
2023,storico,Budapest,permanente,MAG,Haas F1 Team,HARD,,7.0,25,1,47.0,83.864,0.113
2023,storico,Budapest,permanente,NOR,McLaren,MEDIUM,,2.0,15,0,49.5,84.794,0.026
2023,storico,Budapest,permanente,NOR,McLaren,HARD,,2.0,24,0,48.5,83.499,0.092
2023,storico,Budapest,permanente,NOR,McLaren,MEDIUM,,5.0,23,1,46.8,82.178,0.082
2023,storico,Budapest,permanente,PER,Red Bull Racing,HARD,,5.0,21,0,49.3,84.52,-0.026
2023,storico,Budapest,permanente,PER,Red Bull Racing,MEDIUM,,8.0,15,0,48.2,83.086,0.108
2023,storico,Budapest,permanente,PER,Red Bull Racing,MEDIUM,,5.0,26,1,46.8,82.295,0.08
2023,storico,Budapest,permanente,PIA,McLaren,MEDIUM,,4.0,16,0,49.5,84.729,0.034
2023,storico,Budapest,permanente,PIA,McLaren,HARD,,2.0,20,0,48.5,83.876,0.093
2023,storico,Budapest,permanente,PIA,McLaren,MEDIUM,,5.0,25,1,46.8,82.736,0.071
2023,storico,Budapest,permanente,RIC,AlphaTauri,MEDIUM,,5.0,15,0,49.5,85.233,-0.044
2023,storico,Budapest,permanente,RIC,AlphaTauri,HARD,,5.0,9,0,48.9,84.86,0.204
2023,storico,Budapest,permanente,RIC,AlphaTauri,MEDIUM,,5.0,38,1,47.4,83.968,0.052
2023,storico,Budapest,permanente,RUS,Mercedes,HARD,,2.0,26,0,49.3,85.017,0.02
2023,storico,Budapest,permanente,RUS,Mercedes,MEDIUM,,2.0,15,0,48.1,83.014,0.047
2023,storico,Budapest,permanente,RUS,Mercedes,MEDIUM,,2.0,22,1,46.7,82.158,0.096
2023,storico,Budapest,permanente,SAI,Ferrari,SOFT,,2.0,13,0,49.5,85.254,0.016
2023,storico,Budapest,permanente,SAI,Ferrari,HARD,,2.0,27,0,48.5,84.265,0.049
2023,storico,Budapest,permanente,SAI,Ferrari,HARD,,5.0,24,1,46.8,82.584,0.108
2023,storico,Budapest,permanente,SAR,Williams,MEDIUM,,2.0,11,0,49.6,85.62,-0.117
2023,storico,Budapest,permanente,SAR,Williams,HARD,,5.0,18,0,48.6,84.883,0.122
2023,storico,Budapest,permanente,SAR,Williams,HARD,,2.0,31,0,47.2,83.496,0.086
2023,storico,Budapest,permanente,STR,Aston Martin,SOFT,,2.0,7,0,49.6,85.688,-0.08
2023,storico,Budapest,permanente,STR,Aston Martin,HARD,,7.0,22,0,49.0,84.61,0.091
2023,storico,Budapest,permanente,STR,Aston Martin,HARD,,6.0,32,2,47.2,83.425,0.061
2023,storico,Budapest,permanente,TSU,AlphaTauri,SOFT,,2.0,7,0,49.6,85.674,-0.091
2023,storico,Budapest,permanente,TSU,AlphaTauri,HARD,,5.0,33,0,48.6,84.738,0.077
2023,storico,Budapest,permanente,TSU,AlphaTauri,MEDIUM,,2.0,23,1,46.8,83.269,0.089
2023,storico,Budapest,permanente,VER,Red Bull Racing,MEDIUM,,5.0,21,0,49.3,84.012,0.008
2023,storico,Budapest,permanente,VER,Red Bull Racing,HARD,,2.0,26,0,48.1,83.023,0.048
2023,storico,Budapest,permanente,VER,Red Bull Racing,MEDIUM,,5.0,17,1,46.4,80.504,0.011
2023,storico,Budapest,permanente,ZHO,Alfa Romeo,MEDIUM,,5.0,8,0,49.5,85.844,-0.188
2023,storico,Budapest,permanente,ZHO,Alfa Romeo,HARD,,7.0,26,0,48.6,83.743,0.12
2023,storico,Budapest,permanente,ZHO,Alfa Romeo,HARD,,7.0,29,1,47.0,84.06,0.049
2023,storico,Monza,permanente,ALB,Williams,MEDIUM,,5.0,13,0,43.6,86.578,0.151
2023,storico,Monza,permanente,ALB,Williams,HARD,,5.0,35,0,42.8,86.389,0.079
2023,storico,Monza,permanente,ALO,Aston Martin,MEDIUM,,2.0,18,0,43.7,86.929,0.075
2023,storico,Monza,permanente,ALO,Aston Martin,HARD,,5.0,29,0,42.6,86.105,0.067
2023,storico,Monza,permanente,BOT,Alfa Romeo,HARD,,5.0,23,0,43.7,87.119,0.099
2023,storico,Monza,permanente,BOT,Alfa Romeo,MEDIUM,,5.0,23,0,42.5,85.988,0.097
2023,storico,Monza,permanente,GAS,Alpine,MEDIUM,,2.0,8,0,43.2,87.21,-0.1
2023,storico,Monza,permanente,GAS,Alpine,HARD,,5.0,19,0,43.6,87.035,0.076
2023,storico,Monza,permanente,GAS,Alpine,MEDIUM,,2.0,18,0,42.5,85.758,0.098
2023,storico,Monza,permanente,HAM,Mercedes,HARD,,5.0,25,0,43.6,86.643,0.085
2023,storico,Monza,permanente,HAM,Mercedes,MEDIUM,,2.0,21,0,42.5,85.582,0.063
2023,storico,Monza,permanente,HUL,Haas F1 Team,MEDIUM,,5.0,12,0,43.5,87.035,0.158
2023,storico,Monza,permanente,HUL,Haas F1 Team,HARD,,7.0,23,0,43.4,86.988,0.131
2023,storico,Monza,permanente,HUL,Haas F1 Team,MEDIUM,,5.0,10,0,41.7,85.894,0.032
2023,storico,Monza,permanente,LAW,AlphaTauri,MEDIUM,,5.0,11,0,43.3,87.13,0.076
2023,storico,Monza,permanente,LAW,AlphaTauri,HARD,,5.0,18,0,43.5,86.815,0.085
2023,storico,Monza,permanente,LAW,AlphaTauri,MEDIUM,,5.0,16,0,42.5,85.842,0.093
2023,storico,Monza,permanente,LEC,Ferrari,MEDIUM,,2.0,18,0,43.6,85.719,0.163
2023,storico,Monza,permanente,LEC,Ferrari,HARD,,2.0,29,0,42.6,85.58,0.097
2023,storico,Monza,permanente,MAG,Haas F1 Team,HARD,,6.0,10,0,43.5,87.691,0.017
2023,storico,Monza,permanente,MAG,Haas F1 Team,MEDIUM,,2.0,19,0,43.5,87.011,0.043
2023,storico,Monza,permanente,MAG,Haas F1 Team,MEDIUM,,2.0,16,0,42.5,86.278,0.066
2023,storico,Monza,permanente,NOR,McLaren,MEDIUM,,2.0,19,0,43.7,86.628,0.098
2023,storico,Monza,permanente,NOR,McLaren,HARD,,6.0,27,0,42.5,86.144,0.107
2023,storico,Monza,permanente,OCO,Alpine,MEDIUM,,2.0,22,0,43.7,87.117,0.135
2023,storico,Monza,permanente,OCO,Alpine,HARD,,5.0,13,0,42.6,86.963,0.081
2023,storico,Monza,permanente,PER,Red Bull Racing,MEDIUM,,2.0,18,0,43.6,86.019,0.09
2023,storico,Monza,permanente,PER,Red Bull Racing,HARD,,2.0,27,0,42.6,85.522,0.077
2023,storico,Monza,permanente,PIA,McLaren,MEDIUM,,2.0,21,0,43.7,86.823,0.09
2023,storico,Monza,permanente,PIA,McLaren,HARD,,7.0,15,0,42.8,86.132,0.11
2023,storico,Monza,permanente,PIA,McLaren,MEDIUM,,5.0,8,0,41.4,85.072,0.172
2023,storico,Monza,permanente,RUS,Mercedes,MEDIUM,,2.0,16,0,43.6,86.176,0.142
2023,storico,Monza,permanente,RUS,Mercedes,HARD,,5.0,31,0,42.6,85.847,0.069
2023,storico,Monza,permanente,SAI,Ferrari,MEDIUM,,2.0,17,0,43.6,85.976,0.173
2023,storico,Monza,permanente,SAI,Ferrari,HARD,,2.0,30,0,42.7,85.501,0.106
2023,storico,Monza,permanente,SAR,Williams,MEDIUM,,5.0,12,0,43.5,87.135,0.109
2023,storico,Monza,permanente,SAR,Williams,HARD,,5.0,34,0,42.8,86.84,0.084
2023,storico,Monza,permanente,STR,Aston Martin,MEDIUM,,2.0,18,0,43.6,87.1,0.071
2023,storico,Monza,permanente,STR,Aston Martin,HARD,,6.0,29,0,42.6,86.617,0.137
2023,storico,Monza,permanente,VER,Red Bull Racing,MEDIUM,,2.0,18,0,43.6,85.702,0.101
2023,storico,Monza,permanente,VER,Red Bull Racing,HARD,,2.0,30,0,42.6,85.24,0.116
2023,storico,Monza,permanente,ZHO,Alfa Romeo,MEDIUM,,2.0,9,0,43.3,87.066,-0.017
2023,storico,Monza,permanente,ZHO,Alfa Romeo,HARD,,5.0,20,0,43.5,86.253,0.095
2023,storico,Monza,permanente,ZHO,Alfa Romeo,MEDIUM,,2.0,16,0,42.5,85.983,0.121
2023,storico,Suzuka,permanente,ALB,Williams,MEDIUM,,4.0,7,1,43.0,100.45,-0.033
2023,storico,Suzuka,permanente,ALB,Williams,SOFT,,2.0,10,0,42.5,99.185,0.13
2023,storico,Suzuka,permanente,ALO,Aston Martin,HARD,,4.0,10,0,42.7,98.126,0.341
2023,storico,Suzuka,permanente,ALO,Aston Martin,HARD,,2.0,27,0,37.4,97.203,0.133
2023,storico,Suzuka,permanente,GAS,Alpine,MEDIUM,,5.0,10,1,43.0,99.96,0.081
2023,storico,Suzuka,permanente,GAS,Alpine,HARD,,2.0,14,0,39.2,97.279,0.101
2023,storico,Suzuka,permanente,GAS,Alpine,HARD,,2.0,17,0,37.0,96.371,0.162
2023,storico,Suzuka,permanente,HAM,Mercedes,MEDIUM,,5.0,9,1,43.0,98.786,0.046
2023,storico,Suzuka,permanente,HAM,Mercedes,HARD,,2.0,16,0,39.4,97.489,0.089
2023,storico,Suzuka,permanente,HAM,Mercedes,HARD,,2.0,17,0,37.0,95.611,0.181
2023,storico,Suzuka,permanente,HUL,Haas F1 Team,MEDIUM,,2.0,8,1,43.0,98.724,0.227
2023,storico,Suzuka,permanente,HUL,Haas F1 Team,HARD,,2.0,14,0,38.4,98.322,0.104
2023,storico,Suzuka,permanente,HUL,Haas F1 Team,MEDIUM,,2.0,14,0,36.9,97.25,0.067
2023,storico,Suzuka,permanente,LAW,AlphaTauri,MEDIUM,,5.0,10,1,42.7,99.715,0.209
2023,storico,Suzuka,permanente,LAW,AlphaTauri,HARD,,2.0,26,0,37.4,98.267,0.064
2023,storico,Suzuka,permanente,LEC,Ferrari,MEDIUM,,5.0,10,1,43.0,98.805,0.131
2023,storico,Suzuka,permanente,LEC,Ferrari,MEDIUM,,2.0,15,0,39.2,97.88,0.111
2023,storico,Suzuka,permanente,LEC,Ferrari,HARD,,2.0,17,0,37.0,96.362,0.135
2023,storico,Suzuka,permanente,MAG,Haas F1 Team,HARD,,3.0,16,0,40.6,98.373,0.185
2023,storico,Suzuka,permanente,MAG,Haas F1 Team,HARD,,2.0,20,0,37.2,97.842,0.139
2023,storico,Suzuka,permanente,NOR,McLaren,MEDIUM,,5.0,10,1,43.0,97.66,0.187
2023,storico,Suzuka,permanente,NOR,McLaren,HARD,,2.0,16,0,39.2,96.689,0.095
2023,storico,Suzuka,permanente,NOR,McLaren,HARD,,2.0,16,0,36.9,95.247,0.157
2023,storico,Suzuka,permanente,OCO,Alpine,HARD,,4.0,20,1,42.8,99.631,0.082
2023,storico,Suzuka,permanente,OCO,Alpine,HARD,,2.0,24,0,37.3,97.398,0.105
2023,storico,Suzuka,permanente,PIA,McLaren,MEDIUM,,5.0,7,1,43.0,98.676,0.175
2023,storico,Suzuka,permanente,PIA,McLaren,HARD,,2.0,19,0,40.4,98.117,0.065
2023,storico,Suzuka,permanente,PIA,McLaren,HARD,,2.0,16,0,36.9,96.328,0.098
2023,storico,Suzuka,permanente,RUS,Mercedes,MEDIUM,,5.0,16,1,42.9,98.768,0.054
2023,storico,Suzuka,permanente,RUS,Mercedes,HARD,,2.0,26,0,37.4,97.653,0.119
2023,storico,Suzuka,permanente,SAI,Ferrari,MEDIUM,,5.0,11,1,43.0,98.962,0.106
2023,storico,Suzuka,permanente,SAI,Ferrari,MEDIUM,,2.0,18,0,38.5,97.753,0.103
2023,storico,Suzuka,permanente,SAI,Ferrari,HARD,,2.0,14,0,36.9,96.187,0.187
2023,storico,Suzuka,permanente,SAR,Williams,MEDIUM,,2.0,11,1,43.0,98.848,0.151
2023,storico,Suzuka,permanente,STR,Aston Martin,SOFT,,5.0,7,1,43.0,99.829,0.048
2023,storico,Suzuka,permanente,TSU,AlphaTauri,MEDIUM,,2.0,16,1,41.5,98.737,0.155
2023,storico,Suzuka,permanente,TSU,AlphaTauri,HARD,,2.0,20,0,37.3,97.768,0.127
2023,storico,Suzuka,permanente,VER,Red Bull Racing,MEDIUM,,5.0,9,1,43.0,96.748,0.194
2023,storico,Suzuka,permanente,VER,Red Bull Racing,MEDIUM,,2.0,19,0,39.1,97.344,0.074
2023,storico,Suzuka,permanente,VER,Red Bull Racing,HARD,,2.0,15,0,36.9,94.183,0.198
