gara,A,B,k,L,residuo_gap,residuo_gap_reinfl,residuo_gap_perlap
Giappone,VER,GAS,3,15,-1.5473,-1.5473,-0.3868
Giappone,VER,GAS,3,30,0.2800,0.2800,0.0700
Giappone,VER,GAS,3,31,-0.5310,-0.5310,-0.1328
Giappone,VER,GAS,3,32,-0.8296,-0.8296,-0.2074
Giappone,VER,GAS,3,33,-0.9450,-0.9450,-0.2363
Giappone,VER,GAS,3,34,-0.2960,-0.2960,-0.0740
Giappone,VER,GAS,3,35,0.2850,0.2850,0.0712
Giappone,VER,GAS,3,36,0.4260,0.4260,0.1065
Giappone,VER,GAS,3,37,0.3700,0.3700,0.0925
Giappone,VER,GAS,3,38,0.2820,0.2820,0.0705
Giappone,VER,GAS,3,39,-0.5404,-0.5404,-0.1351
Giappone,VER,GAS,3,40,-1.0476,-1.0476,-0.2619
Giappone,VER,GAS,3,41,-0.4844,-0.4844,-0.1211
Giappone,VER,GAS,3,42,-0.3478,-0.3478,-0.0870
Giappone,VER,GAS,3,43,-0.2903,-0.2903,-0.0726
Giappone,VER,GAS,3,44,-0.9108,-0.9108,-0.2277
Giappone,VER,GAS,3,45,0.0187,0.0187,0.0047
Giappone,VER,GAS,3,46,-0.3468,-0.3468,-0.0867
Giappone,VER,GAS,3,47,-0.3378,-0.3378,-0.0845
Giappone,VER,GAS,3,5,-1.5412,-1.5412,-0.3853
Giappone,VER,GAS,3,6,-2.3328,-2.3328,-0.5832
Giappone,VER,GAS,3,7,-2.1848,-2.1848,-0.5462
Giappone,VER,GAS,3,8,-1.6720,-1.6720,-0.4180
Giappone,VER,GAS,3,9,-1.5802,-1.5802,-0.3950
Giappone,VER,GAS,5,10,-2.5806,-2.5806,-0.4301
Giappone,VER,GAS,5,11,-2.4585,-2.4585,-0.4097
Giappone,VER,GAS,5,12,-2.7682,-2.7682,-0.4614
Giappone,VER,GAS,5,13,-2.7280,-2.7280,-0.4547
Giappone,VER,GAS,5,30,0.2180,0.2180,0.0363
Giappone,VER,GAS,5,31,-0.8330,-0.8330,-0.1388
Giappone,VER,GAS,5,32,-1.1604,-1.1604,-0.1934
Giappone,VER,GAS,5,33,-0.8540,-0.8540,-0.1423
Giappone,VER,GAS,5,34,0.2400,0.2400,0.0400
Giappone,VER,GAS,5,35,0.2970,0.2970,0.0495
Giappone,VER,GAS,5,36,-0.0240,-0.0240,-0.0040
Giappone,VER,GAS,5,37,-0.0720,-0.0720,-0.0120
Giappone,VER,GAS,5,38,-0.1680,-0.1680,-0.0280
Giappone,VER,GAS,5,39,-0.6296,-0.6296,-0.1049
Giappone,VER,GAS,5,40,-0.8714,-0.8714,-0.1452
Giappone,VER,GAS,5,41,-0.6866,-0.6866,-0.1144
Giappone,VER,GAS,5,42,-1.5642,-1.5642,-0.2607
Giappone,VER,GAS,5,43,-0.0845,-0.0845,-0.0141
Giappone,VER,GAS,5,44,-0.0648,-0.0648,-0.0108
Giappone,VER,GAS,5,45,-0.3435,-0.3435,-0.0573
Giappone,VER,GAS,5,46,-0.5392,-0.5392,-0.0899
Giappone,VER,GAS,5,5,-3.0038,-3.0038,-0.5006
Giappone,VER,GAS,5,6,-3.5962,-3.5962,-0.5994
Giappone,VER,GAS,5,7,-3.3551,-3.3551,-0.5592
Giappone,VER,GAS,5,8,-3.1060,-3.1060,-0.5177
Giappone,VER,GAS,5,9,-2.8808,-2.8808,-0.4801
Giappone,VER,LIN,1,3,-1.9798,-1.9798,-0.9899
Giappone,VER,LIN,1,4,-2.2136,-2.2136,-1.1068
Giappone,VER,LIN,3,3,-3.9176,-3.9176,-0.9794
Giappone,VER,LIN,3,4,-3.0392,-3.0392,-0.7598
Giappone,VER,LIN,5,3,-5.4944,-5.4944,-0.9157
Giappone,VER,LIN,5,4,-4.4898,-4.4898,-0.7483
Giappone,VER,NOR,1,48,0.4371,0.4371,0.2186
Giappone,VER,NOR,3,48,-0.9167,-0.9167,-0.2292
Gran Bretagna,ALB,ALO,1,5,11.0763,11.0763,5.5382
Gran Bretagna,ALB,ALO,3,5,12.9316,12.9316,3.2329
Gran Bretagna,ALB,ALO,5,5,14.7779,14.7779,2.4630
Gran Bretagna,ALB,PIA,1,6,10.0101,10.0101,5.0050
Gran Bretagna,ALB,PIA,3,6,10.3752,10.3752,2.5938
Gran Bretagna,ALO,STR,1,10,-0.0390,-0.0390,-0.0195
Gran Bretagna,ALO,STR,1,11,0.0250,0.0250,0.0125
Gran Bretagna,ALO,STR,1,12,-0.0760,-0.0760,-0.0380
Gran Bretagna,ALO,STR,1,13,-0.1140,-0.1140,-0.0570
Gran Bretagna,ALO,STR,1,4,0.9690,0.9690,0.4845
Gran Bretagna,ALO,STR,1,5,-0.2440,-0.2440,-0.1220
Gran Bretagna,ALO,STR,1,6,-0.5460,-0.5460,-0.2730
Gran Bretagna,ALO,STR,1,7,-0.2380,-0.2380,-0.1190
Gran Bretagna,ALO,STR,1,8,-0.0220,-0.0220,-0.0110
Gran Bretagna,ALO,STR,1,9,-0.3550,-0.3550,-0.1775
Gran Bretagna,ALO,STR,3,10,-0.1150,-0.1150,-0.0287
Gran Bretagna,ALO,STR,3,11,-0.0890,-0.0890,-0.0222
Gran Bretagna,ALO,STR,3,4,-0.2550,-0.2550,-0.0638
Gran Bretagna,ALO,STR,3,5,-0.1860,-0.1860,-0.0465
Gran Bretagna,ALO,STR,3,6,-0.5680,-0.5680,-0.1420
Gran Bretagna,ALO,STR,3,7,-0.5930,-0.5930,-0.1482
Gran Bretagna,ALO,STR,3,8,-0.0610,-0.0610,-0.0152
Gran Bretagna,ALO,STR,3,9,-0.3300,-0.3300,-0.0825
Gran Bretagna,ALO,STR,5,4,-0.2770,-0.2770,-0.0462
Gran Bretagna,ALO,STR,5,5,-0.5410,-0.5410,-0.0902
Gran Bretagna,ALO,STR,5,6,-0.6070,-0.6070,-0.1012
Gran Bretagna,ALO,STR,5,7,-0.5680,-0.5680,-0.0947
Gran Bretagna,ALO,STR,5,8,-0.1370,-0.1370,-0.0228
Gran Bretagna,ALO,STR,5,9,-0.4440,-0.4440,-0.0740
Gran Bretagna,ANT,HAM,1,10,-1.6180,-1.6180,-0.8090
Gran Bretagna,ANT,HAM,1,4,-0.8246,-0.8246,-0.4123
Gran Bretagna,ANT,HAM,1,5,-1.0347,-1.0347,-0.5173
Gran Bretagna,ANT,HAM,1,6,-0.6938,-0.6938,-0.3469
Gran Bretagna,ANT,HAM,1,7,-0.0094,-0.0094,-0.0047
Gran Bretagna,ANT,HAM,1,8,-0.0130,-0.0130,-0.0065
Gran Bretagna,ANT,HAM,1,9,-1.4340,-1.4340,-0.7170
Gran Bretagna,ANT,HAM,3,10,-2.1180,-2.1180,-0.5295
Gran Bretagna,ANT,HAM,3,4,-1.6062,-1.6062,-0.4016
Gran Bretagna,ANT,HAM,3,5,-1.5584,-1.5584,-0.3896
Gran Bretagna,ANT,HAM,3,6,-1.2315,-1.2315,-0.3079
Gran Bretagna,ANT,HAM,3,7,-1.4978,-1.4978,-0.3744
Gran Bretagna,ANT,HAM,3,8,-1.6310,-1.6310,-0.4077
Gran Bretagna,ANT,HAM,3,9,-1.7730,-1.7730,-0.4433
Gran Bretagna,ANT,HAM,5,10,-4.0510,-4.0510,-0.6752
Gran Bretagna,ANT,HAM,5,4,-2.2318,-2.2318,-0.3720
Gran Bretagna,ANT,HAM,5,5,-3.5611,-3.5611,-0.5935
Gran Bretagna,ANT,HAM,5,6,-3.3743,-3.3743,-0.5624
Gran Bretagna,ANT,HAM,5,7,-1.8912,-1.8912,-0.3152
Gran Bretagna,ANT,HAM,5,8,-2.1310,-2.1310,-0.3552
Gran Bretagna,ANT,HAM,5,9,-2.9380,-2.9380,-0.4897
Gran Bretagna,ANT,LEC,1,11,-0.1055,-0.1055,-0.0527
Gran Bretagna,ANT,LEC,1,12,-0.1142,-0.1142,-0.0571
Gran Bretagna,ANT,LEC,1,13,-0.3536,-0.3536,-0.1768
Gran Bretagna,ANT,LEC,1,14,-0.2585,-0.2585,-0.1293
Gran Bretagna,ANT,LEC,1,15,0.0660,0.0660,0.0330
Gran Bretagna,ANT,LEC,1,16,-0.0935,-0.0935,-0.0468
Gran Bretagna,ANT,LEC,1,17,-0.8285,-0.8285,-0.4143
Gran Bretagna,ANT,LEC,1,18,-0.8215,-0.8215,-0.4108
Gran Bretagna,ANT,LEC,3,11,-0.5709,-0.5709,-0.1427
Gran Bretagna,ANT,LEC,3,12,-0.4953,-0.4953,-0.1238
Gran Bretagna,ANT,LEC,3,13,-0.4282,-0.4282,-0.1071
Gran Bretagna,ANT,LEC,3,14,-0.3521,-0.3521,-0.0880
Gran Bretagna,ANT,LEC,3,15,-0.7610,-0.7610,-0.1903
Gran Bretagna,ANT,LEC,3,16,-0.8411,-0.8411,-0.2103
Gran Bretagna,ANT,LEC,5,11,-0.7574,-0.7574,-0.1262
Gran Bretagna,ANT,LEC,5,12,-0.7115,-0.7115,-0.1186
Gran Bretagna,ANT,LEC,5,13,-1.3958,-1.3958,-0.2326
Gran Bretagna,ANT,LEC,5,14,-1.0996,-1.0996,-0.1833
Gran Bretagna,BEA,BOT,1,4,-1.8390,-1.8390,-0.9195
Gran Bretagna,BEA,BOT,1,5,-2.6320,-2.6320,-1.3160
Gran Bretagna,BEA,BOT,3,4,-3.4760,-3.4760,-0.8690
Gran Bretagna,BEA,BOT,3,5,-4.0610,-4.0610,-1.0153
Gran Bretagna,BEA,BOT,5,4,-4.0260,-4.0260,-0.6710
Gran Bretagna,BEA,BOT,5,5,-4.7770,-4.7770,-0.7962
Gran Bretagna,BEA,HUL,1,10,1.3920,1.3920,0.6960
Gran Bretagna,BEA,HUL,1,11,1.4860,1.4860,0.7430
Gran Bretagna,BEA,HUL,3,10,2.5520,2.5520,0.6380
Gran Bretagna,BEA,PER,1,12,-0.4370,-0.4370,-0.2185
Gran Bretagna,BEA,PER,1,13,-0.1020,-0.1020,-0.0510
Gran Bretagna,BEA,PER,1,14,-0.1090,-0.1090,-0.0545
Gran Bretagna,BEA,PER,1,15,-0.2080,-0.2080,-0.1040
Gran Bretagna,BEA,PER,1,16,-0.0630,-0.0630,-0.0315
Gran Bretagna,BEA,PER,1,6,-0.1110,-0.1110,-0.0555
Gran Bretagna,BEA,PER,1,7,-0.6346,-0.6346,-0.3173
Gran Bretagna,BEA,PER,1,8,0.1658,0.1658,0.0829
Gran Bretagna,BEA,PER,1,9,0.1117,0.1117,0.0558
Gran Bretagna,BEA,PER,3,12,-0.5460,-0.5460,-0.1365
Gran Bretagna,BEA,PER,3,13,-0.3100,-0.3100,-0.0775
Gran Bretagna,BEA,PER,3,14,-0.1720,-0.1720,-0.0430
Gran Bretagna,BEA,PER,3,6,0.3160,0.3160,0.0790
Gran Bretagna,BEA,PER,3,7,-0.4692,-0.4692,-0.1173
Gran Bretagna,BEA,PER,3,8,-1.0405,-1.0405,-0.2601
Gran Bretagna,BEA,PER,3,9,-0.6886,-0.6886,-0.1722
Gran Bretagna,BEA,PER,5,12,-0.6090,-0.6090,-0.1015
Gran Bretagna,BEA,PER,5,6,-0.6290,-0.6290,-0.1048
Gran Bretagna,BEA,PER,5,7,-1.2158,-1.2158,-0.2026
Gran Bretagna,BEA,PER,5,8,-1.5347,-1.5347,-0.2558
Gran Bretagna,BEA,PER,5,9,-0.7709,-0.7709,-0.1285
Gran Bretagna,BOR,HAD,1,30,0.0574,0.0574,0.0287
Gran Bretagna,BOR,HAD,3,30,1.1558,1.1558,0.2889
Gran Bretagna,BOR,LIN,1,10,-0.7958,-0.7958,-0.3979
Gran Bretagna,BOR,LIN,1,11,-0.1311,-0.1311,-0.0655
Gran Bretagna,BOR,LIN,1,12,0.1475,0.1475,0.0738
Gran Bretagna,BOR,LIN,1,13,0.3681,0.3681,0.1840
Gran Bretagna,BOR,LIN,1,14,0.3008,0.3008,0.1504
Gran Bretagna,BOR,LIN,1,15,-0.1945,-0.1945,-0.0972
Gran Bretagna,BOR,LIN,1,16,-0.2684,-0.2684,-0.1342
Gran Bretagna,BOR,LIN,1,17,-0.1682,-0.1682,-0.0841
Gran Bretagna,BOR,LIN,1,18,0.7371,0.7371,0.3685
Gran Bretagna,BOR,LIN,1,31,1.2405,1.2405,0.6202
Gran Bretagna,BOR,LIN,1,32,1.6142,1.6142,0.8071
Gran Bretagna,BOR,LIN,1,33,0.8088,0.8088,0.4044
Gran Bretagna,BOR,LIN,1,34,0.3302,0.3302,0.1651
Gran Bretagna,BOR,LIN,1,40,-0.2897,-0.2897,-0.1448
Gran Bretagna,BOR,LIN,1,41,-0.4337,-0.4337,-0.2168
Gran Bretagna,BOR,LIN,1,42,-0.5796,-0.5796,-0.2898
Gran Bretagna,BOR,LIN,1,5,-0.1853,-0.1853,-0.0927
Gran Bretagna,BOR,LIN,1,6,-1.0734,-1.0734,-0.5367
Gran Bretagna,BOR,LIN,1,7,-0.9636,-0.9636,-0.4818
Gran Bretagna,BOR,LIN,1,8,-0.9188,-0.9188,-0.4594
Gran Bretagna,BOR,LIN,1,9,-0.9928,-0.9928,-0.4964
Gran Bretagna,BOR,LIN,3,10,-0.7668,-0.7668,-0.1917
Gran Bretagna,BOR,LIN,3,11,0.1800,0.1800,0.0450
Gran Bretagna,BOR,LIN,3,12,0.4171,0.4171,0.1043
Gran Bretagna,BOR,LIN,3,13,0.2592,0.2592,0.0648
Gran Bretagna,BOR,LIN,3,14,0.1505,0.1505,0.0376
Gran Bretagna,BOR,LIN,3,15,-0.3909,-0.3909,-0.0977
Gran Bretagna,BOR,LIN,3,16,0.3522,0.3522,0.0881
Gran Bretagna,BOR,LIN,3,31,1.9479,1.9479,0.4870
Gran Bretagna,BOR,LIN,3,32,2.1802,2.1802,0.5450
Gran Bretagna,BOR,LIN,3,40,-1.0434,-1.0434,-0.2608
Gran Bretagna,BOR,LIN,3,5,-1.3006,-1.3006,-0.3252
Gran Bretagna,BOR,LIN,3,6,-2.1868,-2.1868,-0.5467
Gran Bretagna,BOR,LIN,3,7,-2.0512,-2.0512,-0.5128
Gran Bretagna,BOR,LIN,3,8,-1.8925,-1.8925,-0.4731
Gran Bretagna,BOR,LIN,3,9,-1.3295,-1.3295,-0.3324
Gran Bretagna,BOR,LIN,5,10,-0.5062,-0.5062,-0.0844
Gran Bretagna,BOR,LIN,5,11,0.0973,0.0973,0.0162
Gran Bretagna,BOR,LIN,5,12,0.2356,0.2356,0.0393
Gran Bretagna,BOR,LIN,5,13,0.1482,0.1482,0.0247
Gran Bretagna,BOR,LIN,5,14,0.8893,0.8893,0.1482
Gran Bretagna,BOR,LIN,5,5,-2.5399,-2.5399,-0.4233
Gran Bretagna,BOR,LIN,5,6,-3.3552,-3.3552,-0.5592
Gran Bretagna,BOR,LIN,5,7,-2.4828,-2.4828,-0.4138
Gran Bretagna,BOR,LIN,5,8,-2.1513,-2.1513,-0.3586
Gran Bretagna,BOR,LIN,5,9,-1.2383,-1.2383,-0.2064
Gran Bretagna,BOR,SAI,1,4,-2.4270,-2.4270,-1.2135
Gran Bretagna,BOR,SAI,3,4,-4.9950,-4.9950,-1.2487
Gran Bretagna,BOR,SAI,5,4,-8.3680,-8.3680,-1.3947
Gran Bretagna,BOT,BEA,1,10,0.3964,0.3964,0.1982
Gran Bretagna,BOT,BEA,1,11,-0.1848,-0.1848,-0.0924
Gran Bretagna,BOT,BEA,1,12,0.0312,0.0312,0.0156
Gran Bretagna,BOT,BEA,1,13,0.2056,0.2056,0.1028
Gran Bretagna,BOT,BEA,1,14,0.0250,0.0250,0.0125
Gran Bretagna,BOT,BEA,1,15,0.2480,0.2480,0.1240
Gran Bretagna,BOT,BEA,1,16,0.1930,0.1930,0.0965
Gran Bretagna,BOT,BEA,1,17,0.1235,0.1235,0.0617
Gran Bretagna,BOT,BEA,1,18,1.5658,1.5658,0.7829
Gran Bretagna,BOT,BEA,1,6,0.9584,0.9584,0.4792
Gran Bretagna,BOT,BEA,3,10,0.4088,0.4088,0.1022
Gran Bretagna,BOT,BEA,3,11,-0.3207,-0.3207,-0.0802
Gran Bretagna,BOT,BEA,3,12,-0.1557,-0.1557,-0.0389
Gran Bretagna,BOT,BEA,3,13,0.5012,0.5012,0.1253
Gran Bretagna,BOT,BEA,3,14,0.2180,0.2180,0.0545
Gran Bretagna,BOT,BEA,3,15,0.4440,0.4440,0.1110
Gran Bretagna,BOT,BEA,3,16,1.8360,1.8360,0.4590
Gran Bretagna,BOT,BEA,3,6,0.8298,0.8298,0.2074
Gran Bretagna,BOT,BEA,5,10,0.2032,0.2032,0.0339
Gran Bretagna,BOT,BEA,5,11,-0.3665,-0.3665,-0.0611
Gran Bretagna,BOT,BEA,5,12,-0.1745,-0.1745,-0.0291
Gran Bretagna,BOT,BEA,5,13,0.7448,0.7448,0.1241
Gran Bretagna,BOT,BEA,5,14,1.8610,1.8610,0.3102
Gran Bretagna,BOT,BEA,5,6,1.8662,1.8662,0.3110
Gran Bretagna,BOT,HUL,1,7,0.6546,0.6546,0.3273
Gran Bretagna,BOT,HUL,1,8,1.3681,1.3681,0.6840
Gran Bretagna,BOT,HUL,1,9,1.3629,1.3629,0.6815
Gran Bretagna,BOT,HUL,3,7,2.2322,2.2322,0.5581
Gran Bretagna,BOT,HUL,3,8,3.1262,3.1262,0.7815
Gran Bretagna,BOT,HUL,3,9,2.6658,2.6658,0.6665
Gran Bretagna,BOT,HUL,5,7,3.7498,3.7498,0.6250
Gran Bretagna,BOT,HUL,5,8,4.2682,4.2682,0.7114
Gran Bretagna,BOT,PER,1,4,0.5414,0.5414,0.2707
Gran Bretagna,BOT,PER,1,5,1.9574,1.9574,0.9787
Gran Bretagna,BOT,PER,3,4,1.3888,1.3888,0.3472
Gran Bretagna,BOT,PER,3,5,2.4448,2.4448,0.6112
Gran Bretagna,BOT,PER,5,4,1.6872,1.6872,0.2812
Gran Bretagna,BOT,PER,5,5,3.0192,3.0192,0.5032
Gran Bretagna,BOT,PIA,1,23,4.6055,4.6055,2.3027
Gran Bretagna,COL,BOR,1,30,1.1782,1.1782,0.5891
Gran Bretagna,COL,BOR,1,31,1.1671,1.1671,0.5835
Gran Bretagna,COL,BOR,1,32,0.7250,0.7250,0.3625
Gran Bretagna,COL,BOR,1,33,1.0537,1.0537,0.5268
Gran Bretagna,COL,BOR,1,34,0.4344,0.4344,0.2172
Gran Bretagna,COL,BOR,1,40,-0.4407,-0.4407,-0.2203
Gran Bretagna,COL,BOR,1,41,-0.3485,-0.3485,-0.1743
Gran Bretagna,COL,BOR,1,42,-0.5045,-0.5045,-0.2523
Gran Bretagna,COL,BOR,3,30,1.5413,1.5413,0.3853
Gran Bretagna,COL,BOR,3,31,1.9862,1.9862,0.4965
Gran Bretagna,COL,BOR,3,32,1.4562,1.4562,0.3640
Gran Bretagna,COL,BOR,3,40,-0.9664,-0.9664,-0.2416
Gran Bretagna,COL,BOR,5,30,1.5065,1.5065,0.2511
Gran Bretagna,COL,GAS,1,10,1.6080,1.6080,0.8040
Gran Bretagna,COL,GAS,1,11,0.3880,0.3880,0.1940
Gran Bretagna,COL,GAS,1,12,-1.1100,-1.1100,-0.5550
Gran Bretagna,COL,GAS,1,13,-0.4802,-0.4802,-0.2401
Gran Bretagna,COL,GAS,1,14,-0.0761,-0.0761,-0.0380
Gran Bretagna,COL,GAS,1,15,0.1106,0.1106,0.0553
Gran Bretagna,COL,GAS,1,16,-0.2381,-0.2381,-0.1190
Gran Bretagna,COL,GAS,1,17,-0.0254,-0.0254,-0.0127
Gran Bretagna,COL,GAS,1,5,0.1860,0.1860,0.0930
Gran Bretagna,COL,GAS,1,9,1.5580,1.5580,0.7790
Gran Bretagna,COL,GAS,3,10,1.3410,1.3410,0.3352
Gran Bretagna,COL,GAS,3,11,0.1140,0.1140,0.0285
Gran Bretagna,COL,GAS,3,12,-1.4630,-1.4630,-0.3657
Gran Bretagna,COL,GAS,3,13,-0.2525,-0.2525,-0.0631
Gran Bretagna,COL,GAS,3,14,-0.3142,-0.3142,-0.0785
Gran Bretagna,COL,GAS,3,15,-0.0818,-0.0818,-0.0204
Gran Bretagna,COL,GAS,3,5,-0.2010,-0.2010,-0.0503
Gran Bretagna,COL,GAS,3,9,1.8590,1.8590,0.4648
Gran Bretagna,COL,GAS,5,10,1.4920,1.4920,0.2487
Gran Bretagna,COL,GAS,5,11,0.5480,0.5480,0.0913
Gran Bretagna,COL,GAS,5,12,-1.9780,-1.9780,-0.3297
Gran Bretagna,COL,GAS,5,13,-0.3277,-0.3277,-0.0546
Gran Bretagna,COL,GAS,5,5,1.3570,1.3570,0.2262
Gran Bretagna,COL,GAS,5,9,1.4980,1.4980,0.2497
Gran Bretagna,COL,HAD,1,29,-0.4475,-0.4475,-0.2237
Gran Bretagna,COL,HAD,3,29,0.9291,0.9291,0.2323
Gran Bretagna,COL,HAD,5,29,2.9036,2.9036,0.4839
Gran Bretagna,COL,OCO,1,4,-1.1570,-1.1570,-0.5785
Gran Bretagna,COL,OCO,3,4,-1.1920,-1.1920,-0.2980
Gran Bretagna,COL,OCO,5,4,-2.2350,-2.2350,-0.3725
Gran Bretagna,COL,SAI,1,6,-1.2656,-1.2656,-0.6328
Gran Bretagna,COL,SAI,1,7,-1.1700,-1.1700,-0.5850
Gran Bretagna,COL,SAI,1,8,-1.6140,-1.6140,-0.8070
Gran Bretagna,COL,SAI,3,6,-3.4802,-3.4802,-0.8701
Gran Bretagna,COL,SAI,3,7,-2.0600,-2.0600,-0.5150
Gran Bretagna,COL,SAI,3,8,-2.2240,-2.2240,-0.5560
Gran Bretagna,COL,SAI,5,6,-4.6908,-4.6908,-0.7818
Gran Bretagna,COL,SAI,5,7,-2.7550,-2.7550,-0.4592
Gran Bretagna,COL,SAI,5,8,-2.9200,-2.9200,-0.4867
Gran Bretagna,GAS,BOR,1,10,-0.9879,-0.9879,-0.4940
Gran Bretagna,GAS,BOR,1,11,-0.8975,-0.8975,-0.4488
Gran Bretagna,GAS,BOR,1,12,-0.2927,-0.2927,-0.1463
Gran Bretagna,GAS,BOR,1,13,-0.4875,-0.4875,-0.2438
Gran Bretagna,GAS,BOR,1,14,-0.3058,-0.3058,-0.1529
Gran Bretagna,GAS,BOR,1,15,0.1374,0.1374,0.0687
Gran Bretagna,GAS,BOR,1,16,0.3064,0.3064,0.1532
Gran Bretagna,GAS,BOR,1,17,-0.3203,-0.3203,-0.1602
Gran Bretagna,GAS,BOR,1,18,-1.9900,-1.9900,-0.9950
Gran Bretagna,GAS,BOR,1,4,0.4330,0.4330,0.2165
Gran Bretagna,GAS,BOR,1,6,2.1692,2.1692,1.0846
Gran Bretagna,GAS,BOR,1,7,0.7252,0.7252,0.3626
Gran Bretagna,GAS,BOR,1,8,-1.2558,-1.2558,-0.6279
Gran Bretagna,GAS,BOR,1,9,-1.3374,-1.3374,-0.6687
Gran Bretagna,GAS,BOR,3,10,-2.3738,-2.3738,-0.5935
Gran Bretagna,GAS,BOR,3,11,-1.7301,-1.7301,-0.4325
Gran Bretagna,GAS,BOR,3,12,-0.5694,-0.5694,-0.1423
Gran Bretagna,GAS,BOR,3,13,-0.7351,-0.7351,-0.1838
Gran Bretagna,GAS,BOR,3,14,-0.1175,-0.1175,-0.0294
Gran Bretagna,GAS,BOR,3,15,0.0428,0.0428,0.0107
Gran Bretagna,GAS,BOR,3,16,-1.3022,-1.3022,-0.3256
Gran Bretagna,GAS,BOR,3,4,2.9810,2.9810,0.7452
Gran Bretagna,GAS,BOR,3,6,2.5825,2.5825,0.6456
Gran Bretagna,GAS,BOR,3,7,0.0205,0.0205,0.0051
Gran Bretagna,GAS,BOR,3,8,-2.4647,-2.4647,-0.6162
Gran Bretagna,GAS,BOR,3,9,-2.8328,-2.8328,-0.7082
Gran Bretagna,GAS,BOR,5,10,-3.7438,-3.7438,-0.6240
Gran Bretagna,GAS,BOR,5,11,-2.3226,-2.3226,-0.3871
Gran Bretagna,GAS,BOR,5,12,-0.3521,-0.3521,-0.0587
Gran Bretagna,GAS,BOR,5,13,-1.2146,-1.2146,-0.2024
Gran Bretagna,GAS,BOR,5,14,-1.8443,-1.8443,-0.3074
Gran Bretagna,GAS,BOR,5,4,3.7730,3.7730,0.6288
Gran Bretagna,GAS,BOR,5,6,3.0427,3.0427,0.5071
Gran Bretagna,GAS,BOR,5,7,-0.8423,-0.8423,-0.1404
Gran Bretagna,GAS,BOR,5,8,-4.0715,-4.0715,-0.6786
Gran Bretagna,GAS,BOR,5,9,-4.2632,-4.2632,-0.7105
Gran Bretagna,GAS,COL,1,27,-0.7781,-0.7781,-0.3890
Gran Bretagna,GAS,COL,1,28,-0.7427,-0.7427,-0.3713
Gran Bretagna,GAS,COL,1,29,-0.5081,-0.5081,-0.2540
Gran Bretagna,GAS,COL,1,30,-1.5981,-1.5981,-0.7990
Gran Bretagna,GAS,COL,1,31,-1.6580,-1.6580,-0.8290
Gran Bretagna,GAS,COL,1,32,-1.1707,-1.1707,-0.5853
Gran Bretagna,GAS,COL,1,33,-0.5684,-0.5684,-0.2842
Gran Bretagna,GAS,COL,1,34,-0.0097,-0.0097,-0.0048
Gran Bretagna,GAS,COL,1,40,-0.6065,-0.6065,-0.3033
Gran Bretagna,GAS,COL,1,41,-0.5357,-0.5357,-0.2678
Gran Bretagna,GAS,COL,1,42,-0.4238,-0.4238,-0.2119
Gran Bretagna,GAS,COL,3,27,-1.5122,-1.5122,-0.3780
Gran Bretagna,GAS,COL,3,28,-2.4294,-2.4294,-0.6073
Gran Bretagna,GAS,COL,3,29,-2.1552,-2.1552,-0.5388
Gran Bretagna,GAS,COL,3,30,-2.7632,-2.7632,-0.6908
Gran Bretagna,GAS,COL,3,31,-2.3670,-2.3670,-0.5918
Gran Bretagna,GAS,COL,3,32,-1.3744,-1.3744,-0.3436
Gran Bretagna,GAS,COL,3,40,-1.1371,-1.1371,-0.2843
Gran Bretagna,GAS,COL,5,27,-3.3852,-3.3852,-0.5642
Gran Bretagna,GAS,COL,5,28,-3.6831,-3.6831,-0.6138
Gran Bretagna,GAS,COL,5,29,-2.8532,-2.8532,-0.4755
Gran Bretagna,GAS,COL,5,30,-2.9612,-2.9612,-0.4935
Gran Bretagna,GAS,SAI,1,5,-1.8838,-1.8838,-0.9419
Gran Bretagna,GAS,SAI,3,5,-3.3635,-3.3635,-0.8409
Gran Bretagna,GAS,SAI,5,5,-6.5083,-6.5083,-1.0847
Gran Bretagna,HAD,HAM,1,27,-0.6729,-0.6729,-0.3365
Gran Bretagna,HAD,HAM,1,28,-0.2028,-0.2028,-0.1014
Gran Bretagna,HAD,HAM,1,29,0.8418,0.8418,0.4209
Gran Bretagna,HAD,HAM,1,30,0.1797,0.1797,0.0898
Gran Bretagna,HAD,HAM,1,31,0.9088,0.9088,0.4544
Gran Bretagna,HAD,HAM,3,27,-0.2038,-0.2038,-0.0510
Gran Bretagna,HAD,HAM,3,28,-0.1855,-0.1855,-0.0464
Gran Bretagna,HAD,HAM,3,29,2.0015,2.0015,0.5004
Gran Bretagna,HAD,HAM,3,30,0.5814,0.5814,0.1453
Gran Bretagna,HAD,HAM,3,31,0.4965,0.4965,0.1241
Gran Bretagna,HAD,HAM,5,27,0.5832,0.5832,0.0972
Gran Bretagna,HAD,HAM,5,28,0.5123,0.5123,0.0854
Gran Bretagna,HAD,HAM,5,29,1.8403,1.8403,0.3067
Gran Bretagna,HAD,NOR,1,32,0.1197,0.1197,0.0598
Gran Bretagna,HAD,NOR,1,33,-0.5274,-0.5274,-0.2637
Gran Bretagna,HAD,NOR,1,42,0.2960,0.2960,0.1480
Gran Bretagna,HAD,VER,1,10,1.0720,1.0720,0.5360
Gran Bretagna,HAD,VER,1,11,0.3666,0.3666,0.1833
Gran Bretagna,HAD,VER,1,12,0.0092,0.0092,0.0046
