pop,gara,drv,k,L,E,residuo_cum,residuo_cum_fuel,n_neu_flag,n_neu_json,edge,lapped
ctrl,Monaco,PIA,5,37,43,14.7381,5.8535,0,0,0,0
ctrl,Monaco,PIA,5,38,44,15.5247,6.8708,0,0,0,0
ctrl,Monaco,PIA,5,39,45,16.8123,8.3892,0,0,0,0
ctrl,Monaco,PIA,5,4,10,2.4078,-14.0922,0,0,0,0
ctrl,Monaco,PIA,5,5,11,4.1435,-12.1258,0,0,0,0
ctrl,Monaco,PIA,5,6,12,6.3991,-9.6394,0,0,0,0
ctrl,Monaco,PIA,5,7,13,9.8487,-5.9590,0,0,0,0
ctrl,Monaco,PIA,5,8,14,12.5559,-3.0210,0,0,0,0
ctrl,Monaco,PIA,5,9,15,16.0402,0.6940,0,0,0,0
ctrl,Monaco,RUS,1,10,12,5.5485,0.3562,0,0,0,0
ctrl,Monaco,RUS,1,11,13,5.9898,0.8744,0,0,0,0
ctrl,Monaco,RUS,1,12,14,6.8633,1.8248,0,0,0,0
ctrl,Monaco,RUS,1,13,15,6.7538,1.7922,0,0,0,0
ctrl,Monaco,RUS,1,14,16,6.5992,1.7145,0,0,0,0
ctrl,Monaco,RUS,1,15,17,6.8408,2.0332,0,0,0,0
ctrl,Monaco,RUS,1,16,18,6.6535,1.9228,0,0,0,0
ctrl,Monaco,RUS,1,17,19,7.2712,2.6174,0,0,0,0
ctrl,Monaco,RUS,1,18,20,7.4801,2.9032,0,0,0,0
ctrl,Monaco,RUS,1,19,21,7.3469,2.8469,0,0,0,0
ctrl,Monaco,RUS,1,20,22,7.5566,3.1335,0,0,0,0
ctrl,Monaco,RUS,1,21,23,6.7791,2.4329,0,0,0,0
ctrl,Monaco,RUS,1,22,24,6.3136,2.0444,0,0,0,0
ctrl,Monaco,RUS,1,23,25,6.7962,2.6038,0,0,0,0
ctrl,Monaco,RUS,1,24,26,6.5917,2.4763,0,0,0,0
ctrl,Monaco,RUS,1,25,27,5.9242,1.8858,0,0,0,0
ctrl,Monaco,RUS,1,26,28,5.8767,1.9152,0,0,0,0
ctrl,Monaco,RUS,1,3,5,1.5661,-4.1647,0,0,0,0
ctrl,Monaco,RUS,1,35,37,3.4685,0.1993,0,0,0,0
ctrl,Monaco,RUS,1,36,38,5.1911,1.9988,0,0,0,0
ctrl,Monaco,RUS,1,37,39,5.7026,2.5872,0,0,0,0
ctrl,Monaco,RUS,1,38,40,5.5267,2.4882,0,0,0,0
ctrl,Monaco,RUS,1,39,41,6.9582,3.9967,0,0,0,0
ctrl,Monaco,RUS,1,4,6,2.3026,-3.3512,0,0,0,0
ctrl,Monaco,RUS,1,40,42,8.2786,5.3940,0,0,0,0
ctrl,Monaco,RUS,1,41,43,7.0740,4.2663,0,0,0,0
ctrl,Monaco,RUS,1,42,44,5.2817,2.5509,0,0,0,0
ctrl,Monaco,RUS,1,43,45,3.0304,0.3765,0,0,0,0
ctrl,Monaco,RUS,1,44,46,0.0931,-2.4838,0,0,0,0
ctrl,Monaco,RUS,1,45,47,0.4308,-2.0692,0,0,0,0
ctrl,Monaco,RUS,1,46,48,2.6616,0.2385,0,0,0,0
ctrl,Monaco,RUS,1,47,49,3.3394,0.9932,0,0,0,0
ctrl,Monaco,RUS,1,48,50,2.0686,-0.2006,0,0,0,0
ctrl,Monaco,RUS,1,49,51,2.9834,0.7911,0,0,0,0
ctrl,Monaco,RUS,1,5,7,3.4362,-2.1408,0,0,0,0
ctrl,Monaco,RUS,1,50,52,2.1716,0.0562,0,0,0,0
ctrl,Monaco,RUS,1,51,53,0.5388,-1.4996,0,0,0,0
ctrl,Monaco,RUS,1,52,54,3.0444,1.0828,0,0,0,0
ctrl,Monaco,RUS,1,53,55,3.8009,1.9163,0,0,0,0
ctrl,Monaco,RUS,1,54,56,0.0974,-1.7103,0,0,0,0
ctrl,Monaco,RUS,1,55,57,-0.2651,-1.9958,0,1,0,1
ctrl,Monaco,RUS,1,6,8,3.6427,-1.8573,0,0,0,0
ctrl,Monaco,RUS,1,7,9,4.1152,-1.3078,0,0,0,0
ctrl,Monaco,RUS,1,76,78,-3.5009,-3.6163,0,0,1,0
ctrl,Monaco,RUS,1,8,10,4.6098,-0.7364,0,0,0,0
ctrl,Monaco,RUS,1,9,11,5.0823,-0.1869,0,0,0,0
ctrl,Monaco,RUS,3,10,14,12.6069,2.3762,0,0,0,0
ctrl,Monaco,RUS,3,11,15,13.0258,2.9489,0,0,0,0
ctrl,Monaco,RUS,3,12,16,13.6224,3.6993,0,0,0,0
ctrl,Monaco,RUS,3,13,17,13.8035,4.0343,0,0,0,0
ctrl,Monaco,RUS,3,14,18,13.6113,3.9959,0,0,0,0
ctrl,Monaco,RUS,3,15,19,14.4987,5.0372,0,0,0,0
ctrl,Monaco,RUS,3,16,20,14.4671,5.1594,0,0,0,0
ctrl,Monaco,RUS,3,17,21,14.8985,5.7446,0,0,0,0
ctrl,Monaco,RUS,3,18,22,15.5042,6.5042,0,0,0,0
ctrl,Monaco,RUS,3,19,23,15.0518,6.2057,0,0,0,0
ctrl,Monaco,RUS,3,20,24,14.4692,5.7769,0,0,0,0
ctrl,Monaco,RUS,3,21,25,13.5762,5.0377,0,0,0,0
ctrl,Monaco,RUS,3,22,26,13.0092,4.6246,0,0,0,0
ctrl,Monaco,RUS,3,23,27,13.1413,4.9105,0,0,0,0
ctrl,Monaco,RUS,3,24,28,12.8044,4.7275,0,0,0,0
ctrl,Monaco,RUS,3,3,7,1.8492,-9.4585,0,0,0,0
ctrl,Monaco,RUS,3,35,39,9.1849,2.8003,0,0,0,0
ctrl,Monaco,RUS,3,36,40,10.7495,4.5188,0,0,0,0
ctrl,Monaco,RUS,3,37,41,12.7613,6.6844,0,0,0,0
ctrl,Monaco,RUS,3,38,42,13.9064,7.9833,0,0,0,0
ctrl,Monaco,RUS,3,39,43,14.0695,8.3002,0,0,0,0
ctrl,Monaco,RUS,3,4,8,4.0932,-7.0606,0,0,0,0
ctrl,Monaco,RUS,3,40,44,13.5842,7.9688,0,0,0,0
ctrl,Monaco,RUS,3,41,45,10.1150,4.6535,0,0,0,0
ctrl,Monaco,RUS,3,42,46,6.1374,0.8297,0,0,0,0
ctrl,Monaco,RUS,3,43,47,3.1868,-1.9671,0,0,0,0
ctrl,Monaco,RUS,3,44,48,1.3422,-3.6578,0,0,0,0
ctrl,Monaco,RUS,3,45,49,3.0087,-1.8375,0,0,0,0
ctrl,Monaco,RUS,3,46,50,4.7302,0.0379,0,0,0,0
ctrl,Monaco,RUS,3,47,51,6.3228,1.7843,0,0,0,0
ctrl,Monaco,RUS,3,48,52,4.2402,-0.1444,0,0,0,0
ctrl,Monaco,RUS,3,49,53,4.2578,0.0270,0,0,0,0
ctrl,Monaco,RUS,3,5,9,7.0003,-3.9997,0,0,0,0
ctrl,Monaco,RUS,3,50,54,5.2722,1.1953,0,0,0,0
ctrl,Monaco,RUS,3,51,55,3.7427,-0.1804,0,0,0,0
ctrl,Monaco,RUS,3,52,56,3.1418,-0.6275,0,0,0,0
ctrl,Monaco,RUS,3,53,57,3.5358,-0.0795,0,1,0,0
ctrl,Monaco,RUS,3,6,10,7.5164,-3.3298,0,0,0,0
ctrl,Monaco,RUS,3,7,11,8.2765,-2.4158,0,0,0,0
ctrl,Monaco,RUS,3,8,12,9.6055,-0.9329,0,0,0,0
ctrl,Monaco,RUS,3,9,13,11.0656,0.6810,0,0,0,0
ctrl,Monaco,RUS,5,10,16,19.6674,4.5520,0,0,0,0
ctrl,Monaco,RUS,5,11,17,20.3082,5.4236,0,0,0,0
ctrl,Monaco,RUS,5,12,18,20.7945,6.1406,0,0,0,0
ctrl,Monaco,RUS,5,13,19,21.6703,7.2472,0,0,0,0
ctrl,Monaco,RUS,5,14,20,21.7835,7.5912,0,0,0,0
ctrl,Monaco,RUS,5,15,21,22.5125,8.5510,0,0,0,0
ctrl,Monaco,RUS,5,16,22,22.8246,9.0938,0,0,0,0
ctrl,Monaco,RUS,5,17,23,22.8837,9.3837,0,0,0,0
ctrl,Monaco,RUS,5,18,24,22.8842,9.6150,0,0,0,0
ctrl,Monaco,RUS,5,19,25,22.7748,9.7363,0,0,0,0
ctrl,Monaco,RUS,5,20,26,21.7638,8.9562,0,0,0,0
ctrl,Monaco,RUS,5,21,27,19.9222,7.3453,0,0,0,0
ctrl,Monaco,RUS,5,22,28,19.3258,6.9797,0,0,0,0
ctrl,Monaco,RUS,5,3,9,2.2602,-14.4705,0,0,0,0
ctrl,Monaco,RUS,5,35,41,16.2712,6.9250,0,0,0,0
ctrl,Monaco,RUS,5,36,42,19.1610,10.0456,0,0,0,0
ctrl,Monaco,RUS,5,37,43,19.9730,11.0884,0,0,0,0
ctrl,Monaco,RUS,5,38,44,19.3131,10.6592,0,0,0,0
ctrl,Monaco,RUS,5,39,45,17.1477,8.7246,0,0,0,0
ctrl,Monaco,RUS,5,4,10,6.1148,-10.3852,0,0,0,0
ctrl,Monaco,RUS,5,40,46,14.4638,6.2715,0,0,0,0
ctrl,Monaco,RUS,5,41,47,10.2820,2.3205,0,0,0,0
ctrl,Monaco,RUS,5,42,48,8.1491,0.4183,0,0,0,0
ctrl,Monaco,RUS,5,43,49,5.4902,-2.0098,0,0,0,0
ctrl,Monaco,RUS,5,44,50,1.9982,-5.2710,0,0,0,0
ctrl,Monaco,RUS,5,45,51,5.2305,-1.8079,0,0,0,0
ctrl,Monaco,RUS,5,46,52,6.9018,0.0942,0,0,0,0
ctrl,Monaco,RUS,5,47,53,6.9045,0.3276,0,0,0,0
ctrl,Monaco,RUS,5,48,54,7.3408,0.9947,0,0,0,0
ctrl,Monaco,RUS,5,49,55,8.1972,2.0818,0,0,0,0
ctrl,Monaco,RUS,5,5,11,10.6105,-5.6588,0,0,0,0
ctrl,Monaco,RUS,5,50,56,5.4258,-0.4588,0,0,0,0
ctrl,Monaco,RUS,5,51,57,2.8805,-2.7733,0,1,0,0
ctrl,Monaco,RUS,5,6,12,11.7761,-4.2624,0,0,0,0
ctrl,Monaco,RUS,5,7,13,13.3387,-2.4690,0,0,0,0
ctrl,Monaco,RUS,5,8,14,16.1113,0.5344,0,0,0,0
ctrl,Monaco,RUS,5,9,15,18.0985,2.7523,0,0,0,0
ctrl,Monaco,SAI,1,10,12,3.7768,-1.4155,0,0,0,0
ctrl,Monaco,SAI,1,11,13,3.7284,-1.3870,0,0,0,0
ctrl,Monaco,SAI,1,12,14,4.3869,-0.6515,0,0,0,0
ctrl,Monaco,SAI,1,13,15,4.5555,-0.4061,0,0,0,0
ctrl,Monaco,SAI,1,14,16,3.7122,-1.1724,0,0,0,0
ctrl,Monaco,SAI,1,15,17,3.6985,-1.1092,0,0,0,0
ctrl,Monaco,SAI,1,16,18,3.8760,-0.8548,0,0,0,0
ctrl,Monaco,SAI,1,17,19,4.2265,-0.4273,0,0,0,0
ctrl,Monaco,SAI,1,18,20,4.4671,-0.1098,0,0,0,0
ctrl,Monaco,SAI,1,19,21,4.8856,0.3856,0,0,0,0
ctrl,Monaco,SAI,1,20,22,5.2991,0.8760,0,0,0,0
ctrl,Monaco,SAI,1,21,23,5.7075,1.3614,0,0,0,0
ctrl,Monaco,SAI,1,22,24,5.7480,1.4788,0,0,0,0
ctrl,Monaco,SAI,1,23,25,5.7625,1.5702,0,0,0,0
ctrl,Monaco,SAI,1,24,26,5.3565,1.2411,0,0,0,0
ctrl,Monaco,SAI,1,25,27,4.8055,0.7670,0,0,0,0
ctrl,Monaco,SAI,1,26,28,4.5430,0.5815,0,0,0,0
ctrl,Monaco,SAI,1,27,29,4.4445,0.5599,0,0,0,0
ctrl,Monaco,SAI,1,28,30,6.5138,2.7061,0,0,0,0
ctrl,Monaco,SAI,1,29,31,6.2790,2.5482,0,0,0,0
ctrl,Monaco,SAI,1,3,5,3.6961,-2.0347,0,0,0,0
ctrl,Monaco,SAI,1,30,32,4.2835,0.6297,0,0,0,0
ctrl,Monaco,SAI,1,31,33,6.9741,3.3972,0,0,0,1
ctrl,Monaco,SAI,1,32,34,9.8332,6.3332,0,0,0,1
ctrl,Monaco,SAI,1,33,35,10.0524,6.6293,0,0,0,1
ctrl,Monaco,SAI,1,34,36,9.6792,6.3330,0,0,0,1
ctrl,Monaco,SAI,1,35,37,8.9659,5.6967,0,0,0,1
ctrl,Monaco,SAI,1,36,38,8.8098,5.6175,0,0,0,1
ctrl,Monaco,SAI,1,37,39,10.6586,7.5432,0,0,0,1
ctrl,Monaco,SAI,1,38,40,10.9985,7.9600,0,0,0,0
ctrl,Monaco,SAI,1,39,41,10.4743,7.5128,0,0,0,1
ctrl,Monaco,SAI,1,4,6,3.8286,-1.8252,0,0,0,0
ctrl,Monaco,SAI,1,40,42,10.5082,7.6235,0,0,0,1
ctrl,Monaco,SAI,1,41,43,8.9060,6.0983,0,0,0,1
ctrl,Monaco,SAI,1,42,44,6.8582,4.1274,0,0,0,1
ctrl,Monaco,SAI,1,43,45,5.5883,2.9345,0,0,0,1
ctrl,Monaco,SAI,1,44,46,4.1295,1.5526,0,0,0,1
ctrl,Monaco,SAI,1,45,47,2.6548,0.1548,0,0,0,1
ctrl,Monaco,SAI,1,46,48,2.2565,-0.1666,0,0,0,1
ctrl,Monaco,SAI,1,47,49,2.0582,-0.2880,0,0,0,1
ctrl,Monaco,SAI,1,5,7,3.8832,-1.6938,0,0,0,0
ctrl,Monaco,SAI,1,6,8,3.6277,-1.8723,0,0,0,0
ctrl,Monaco,SAI,1,7,9,3.6532,-1.7698,0,0,0,0
ctrl,Monaco,SAI,1,8,10,3.4748,-1.8714,0,0,0,0
ctrl,Monaco,SAI,1,9,11,3.4853,-1.7839,0,0,0,0
ctrl,Monaco,SAI,3,10,14,7.7087,-2.5221,0,0,0,0
ctrl,Monaco,SAI,3,11,15,7.6908,-2.3862,0,0,0,0
ctrl,Monaco,SAI,3,12,16,7.9278,-1.9952,0,0,0,0
ctrl,Monaco,SAI,3,13,17,8.2539,-1.5153,0,0,0,0
ctrl,Monaco,SAI,3,14,18,7.2595,-2.3559,0,0,0,0
ctrl,Monaco,SAI,3,15,19,7.5179,-1.9436,0,0,0,0
ctrl,Monaco,SAI,3,16,20,8.1240,-1.1837,0,0,0,0
ctrl,Monaco,SAI,3,17,21,9.0811,-0.0728,0,0,0,0
ctrl,Monaco,SAI,3,18,22,9.7662,0.7662,0,0,0,0
ctrl,Monaco,SAI,3,19,23,10.6242,1.7781,0,0,0,0
ctrl,Monaco,SAI,3,20,24,11.1032,2.4108,0,0,0,0
ctrl,Monaco,SAI,3,21,25,11.5511,3.0126,0,0,0,0
ctrl,Monaco,SAI,3,22,26,11.3080,2.9234,0,0,0,0
ctrl,Monaco,SAI,3,23,27,10.8939,2.6632,0,0,0,0
ctrl,Monaco,SAI,3,24,28,10.1729,2.0960,0,0,0,0
ctrl,Monaco,SAI,3,25,29,9.4709,1.5478,0,0,0,0
ctrl,Monaco,SAI,3,26,30,11.1820,3.4128,0,0,0,0
ctrl,Monaco,SAI,3,27,31,10.7531,3.1377,0,0,0,0
ctrl,Monaco,SAI,3,28,32,10.9465,3.4850,0,0,0,0
ctrl,Monaco,SAI,3,29,33,13.5220,6.2143,0,0,0,0
ctrl,Monaco,SAI,3,3,7,6.4062,-4.9015,0,0,0,0
ctrl,Monaco,SAI,3,30,34,14.2881,7.1342,0,0,0,0
ctrl,Monaco,SAI,3,31,35,17.1002,10.1002,0,0,0,1
ctrl,Monaco,SAI,3,32,36,19.5875,12.7413,0,0,0,1
ctrl,Monaco,SAI,3,33,37,19.0948,12.4025,0,0,0,1
ctrl,Monaco,SAI,3,34,38,18.5353,11.9968,0,0,0,1
ctrl,Monaco,SAI,3,35,39,19.6408,13.2562,0,0,0,1
ctrl,Monaco,SAI,3,36,40,19.8515,13.6208,0,0,0,1
ctrl,Monaco,SAI,3,37,41,21.2032,15.1263,0,0,0,1
ctrl,Monaco,SAI,3,38,42,21.5959,15.6728,0,0,0,0
ctrl,Monaco,SAI,3,39,43,19.4886,13.7194,0,0,0,1
ctrl,Monaco,SAI,3,4,8,6.5482,-4.6056,0,0,0,0
ctrl,Monaco,SAI,3,40,44,17.4433,11.8279,0,0,0,1
ctrl,Monaco,SAI,3,41,45,14.5400,9.0785,0,0,0,1
ctrl,Monaco,SAI,3,42,46,11.0563,5.7486,0,0,0,1
ctrl,Monaco,SAI,3,43,47,8.3346,3.1808,0,0,0,1
ctrl,Monaco,SAI,3,44,48,6.4521,1.4521,0,0,0,1
ctrl,Monaco,SAI,3,45,49,4.7535,-0.0926,0,0,0,1
ctrl,Monaco,SAI,3,5,9,6.8933,-4.1067,0,0,0,0
ctrl,Monaco,SAI,3,6,10,6.5624,-4.2838,0,0,0,0
ctrl,Monaco,SAI,3,7,11,6.7015,-3.9908,0,0,0,0
ctrl,Monaco,SAI,3,8,12,6.8745,-3.6639,0,0,0,0
ctrl,Monaco,SAI,3,9,13,6.8966,-3.4880,0,0,0,0
ctrl,Monaco,SAI,5,10,16,10.7945,-4.3208,0,0,0,0
ctrl,Monaco,SAI,5,11,17,10.7962,-4.0885,0,0,0,0
ctrl,Monaco,SAI,5,12,18,11.3038,-3.3501,0,0,0,0
ctrl,Monaco,SAI,5,13,19,12.0734,-2.3497,0,0,0,0
ctrl,Monaco,SAI,5,14,20,11.1787,-3.0136,0,0,0,0
ctrl,Monaco,SAI,5,15,21,11.9654,-1.9962,0,0,0,0
ctrl,Monaco,SAI,5,16,22,13.2040,-0.5268,0,0,0,0
ctrl,Monaco,SAI,5,17,23,14.7886,1.2886,0,0,0,0
ctrl,Monaco,SAI,5,18,24,15.5702,2.3010,0,0,0,0
ctrl,Monaco,SAI,5,19,25,16.4988,3.4604,0,0,0,0
ctrl,Monaco,SAI,5,20,26,16.7192,3.9115,0,0,0,0
ctrl,Monaco,SAI,5,21,27,16.7636,4.1867,0,0,0,0
ctrl,Monaco,SAI,5,22,28,16.3280,3.9818,0,0,0,0
ctrl,Monaco,SAI,5,23,29,15.8854,3.7700,0,0,0,0
ctrl,Monaco,SAI,5,24,30,17.0854,5.2008,0,0,0,0
ctrl,Monaco,SAI,5,25,31,16.0004,4.3465,0,0,0,0
ctrl,Monaco,SAI,5,26,32,15.7400,4.3169,0,0,0,0
ctrl,Monaco,SAI,5,27,33,18.0256,6.8333,0,0,0,0
ctrl,Monaco,SAI,5,28,34,21.1003,10.1388,0,0,0,0
ctrl,Monaco,SAI,5,29,35,23.9170,13.1862,0,0,0,0
ctrl,Monaco,SAI,5,3,9,8.2432,-8.4875,0,0,0,0
ctrl,Monaco,SAI,5,30,36,24.2136,13.7136,0,0,0,0
ctrl,Monaco,SAI,5,31,37,26.2162,15.9470,0,0,0,1
ctrl,Monaco,SAI,5,32,38,28.5187,18.4802,0,0,0,1
ctrl,Monaco,SAI,5,33,39,29.8462,20.0385,0,0,0,1
ctrl,Monaco,SAI,5,34,40,29.6235,20.0465,0,0,0,1
ctrl,Monaco,SAI,5,35,41,30.2018,20.8556,0,0,0,1
ctrl,Monaco,SAI,5,36,42,30.4923,21.3769,0,0,0,1
ctrl,Monaco,SAI,5,37,43,30.2878,21.4032,0,0,0,1
ctrl,Monaco,SAI,5,38,44,28.6204,19.9665,0,0,0,0
ctrl,Monaco,SAI,5,39,45,25.2309,16.8078,0,0,0,1
ctrl,Monaco,SAI,5,4,10,8.5748,-7.9252,0,0,0,0
ctrl,Monaco,SAI,5,40,46,21.7185,13.5262,0,0,0,1
ctrl,Monaco,SAI,5,41,47,17.3320,9.3705,0,0,0,1
ctrl,Monaco,SAI,5,42,48,13.4475,5.7167,0,0,0,1
ctrl,Monaco,SAI,5,43,49,10.5249,3.0249,0,0,0,1
ctrl,Monaco,SAI,5,5,11,9.2985,-6.9708,0,0,0,0
ctrl,Monaco,SAI,5,6,12,9.4221,-6.6164,0,0,0,0
ctrl,Monaco,SAI,5,7,13,9.6757,-6.1320,0,0,0,0
ctrl,Monaco,SAI,5,8,14,10.4293,-5.1476,0,0,0,0
ctrl,Monaco,SAI,5,9,15,10.5419,-4.8042,0,0,0,0
ctrl,Monaco,STR,1,10,12,5.6607,0.4684,0,0,0,0
ctrl,Monaco,STR,1,11,13,5.0851,-0.0303,0,0,0,0
ctrl,Monaco,STR,1,12,14,6.3745,1.3360,0,0,0,0
ctrl,Monaco,STR,1,13,15,9.0281,4.0665,0,0,0,0
ctrl,Monaco,STR,1,14,16,9.3965,4.5118,0,0,0,0
ctrl,Monaco,STR,1,15,17,7.3582,2.5505,0,0,0,1
ctrl,Monaco,STR,1,16,18,5.2198,0.4891,0,0,0,1
ctrl,Monaco,STR,1,17,19,4.7883,0.1345,0,0,0,1
ctrl,Monaco,STR,1,18,20,4.5378,-0.0392,0,0,0,1
ctrl,Monaco,STR,1,19,21,4.6141,0.1141,0,0,0,1
ctrl,Monaco,STR,1,20,22,4.8738,0.4507,0,0,0,1
ctrl,Monaco,STR,1,21,23,5.0011,0.6549,0,0,0,1
ctrl,Monaco,STR,1,22,24,4.6404,0.3712,0,0,0,1
ctrl,Monaco,STR,1,23,25,4.0334,-0.1589,0,0,0,1
ctrl,Monaco,STR,1,24,26,4.2394,0.1240,0,0,0,1
ctrl,Monaco,STR,1,25,27,4.5841,0.5456,0,0,0,1
ctrl,Monaco,STR,1,26,28,4.5114,0.5498,0,0,0,1
ctrl,Monaco,STR,1,27,29,4.2604,0.3758,0,0,0,1
ctrl,Monaco,STR,1,28,30,4.1184,0.3107,0,0,0,1
ctrl,Monaco,STR,1,29,31,4.0788,0.3481,0,0,0,1
ctrl,Monaco,STR,1,30,32,4.0483,0.3945,0,0,0,1
ctrl,Monaco,STR,1,31,33,4.2412,0.6643,0,0,0,1
ctrl,Monaco,STR,1,32,34,4.0792,0.5792,0,0,0,1
ctrl,Monaco,STR,1,33,35,3.9018,0.4788,0,0,0,1
ctrl,Monaco,STR,1,34,36,3.7395,0.3934,0,0,0,1
ctrl,Monaco,STR,1,35,37,3.6309,0.3617,0,0,0,1
ctrl,Monaco,STR,1,36,38,3.9603,0.7680,0,0,0,1
ctrl,Monaco,STR,1,37,39,4.1478,1.0324,0,0,0,1
ctrl,Monaco,STR,1,38,40,7.7302,4.6918,0,0,0,1
ctrl,Monaco,STR,1,39,41,7.8235,4.8619,0,0,0,1
ctrl,Monaco,STR,1,40,42,3.9727,1.0881,0,0,0,1
ctrl,Monaco,STR,1,41,43,3.9042,1.0965,0,0,0,1
ctrl,Monaco,STR,1,42,44,4.3246,1.5938,0,0,0,1
ctrl,Monaco,STR,1,43,45,4.2568,1.6029,0,0,0,1
ctrl,Monaco,STR,1,44,46,4.4099,1.8330,0,0,0,1
ctrl,Monaco,STR,1,45,47,7.3175,4.8175,0,0,0,1
ctrl,Monaco,STR,1,46,48,11.4310,9.0079,0,0,0,1
ctrl,Monaco,STR,1,47,49,9.2245,6.8784,0,0,0,1
ctrl,Monaco,STR,1,48,50,4.8781,2.6088,0,0,0,1
ctrl,Monaco,STR,1,49,51,4.7413,2.5490,0,0,0,1
ctrl,Monaco,STR,1,50,52,4.6675,2.5522,0,0,0,1
ctrl,Monaco,STR,1,51,53,6.1704,4.1319,0,0,0,1
ctrl,Monaco,STR,1,52,54,9.9812,8.0197,0,0,0,1
ctrl,Monaco,STR,1,53,55,8.1973,6.3127,0,0,0,1
ctrl,Monaco,STR,1,54,56,4.4044,2.5967,0,0,0,1
ctrl,Monaco,STR,1,55,57,927.8575,926.1268,1,1,0,1
ctrl,Monaco,STR,1,8,10,4.7925,-0.5537,0,0,0,0
ctrl,Monaco,STR,1,9,11,5.5725,0.3033,0,0,0,0
ctrl,Monaco,STR,3,10,14,12.3804,2.1496,0,0,0,0
ctrl,Monaco,STR,3,11,15,14.1132,4.0362,0,0,0,0
ctrl,Monaco,STR,3,12,16,15.7709,5.8478,0,0,0,0
ctrl,Monaco,STR,3,13,17,16.5872,6.8179,0,0,0,0
ctrl,Monaco,STR,3,14,18,14.6729,5.0575,0,0,0,0
ctrl,Monaco,STR,3,15,19,12.2413,2.7798,0,0,0,1
ctrl,Monaco,STR,3,16,20,9.8907,0.5830,0,0,0,1
ctrl,Monaco,STR,3,17,21,9.4796,0.3258,0,0,0,1
ctrl,Monaco,STR,3,18,22,9.4115,0.4115,0,0,0,1
ctrl,Monaco,STR,3,19,23,9.6152,0.7690,0,0,0,1
ctrl,Monaco,STR,3,20,24,9.5355,0.8432,0,0,0,1
ctrl,Monaco,STR,3,21,25,9.0542,0.5157,0,0,0,1
ctrl,Monaco,STR,3,22,26,8.8798,0.4952,0,0,0,1
ctrl,Monaco,STR,3,23,27,8.6008,0.3700,0,0,0,1
ctrl,Monaco,STR,3,24,28,8.7508,0.6738,0,0,0,1
ctrl,Monaco,STR,3,25,29,8.8612,0.9381,0,0,0,1
ctrl,Monaco,STR,3,26,30,8.6478,0.8785,0,0,0,1
ctrl,Monaco,STR,3,27,31,8.3858,0.7704,0,0,0,1
ctrl,Monaco,STR,3,28,32,8.2418,0.7802,0,0,0,1
ctrl,Monaco,STR,3,29,33,8.4177,1.1100,0,0,0,1
ctrl,Monaco,STR,3,30,34,8.2476,1.0938,0,0,0,1
ctrl,Monaco,STR,3,31,35,8.2605,1.2605,0,0,0,1
ctrl,Monaco,STR,3,32,36,7.9333,1.0872,0,0,0,1
ctrl,Monaco,STR,3,33,37,7.6077,0.9154,0,0,0,1
ctrl,Monaco,STR,3,34,38,7.7351,1.1966,0,0,0,1
ctrl,Monaco,STR,3,35,39,7.8368,1.4522,0,0,0,1
ctrl,Monaco,STR,3,36,40,11.7716,5.5408,0,0,0,1
ctrl,Monaco,STR,3,37,41,12.0425,5.9656,0,0,0,1
ctrl,Monaco,STR,3,38,42,11.7645,5.8414,0,0,0,1
ctrl,Monaco,STR,3,39,43,11.7709,6.0017,0,0,0,1
ctrl,Monaco,STR,3,40,44,8.3224,2.7070,0,0,0,1
ctrl,Monaco,STR,3,41,45,8.1743,2.7128,0,0,0,1
ctrl,Monaco,STR,3,42,46,8.7362,3.4285,0,0,0,1
ctrl,Monaco,STR,3,43,47,11.5805,6.4267,0,0,0,1
ctrl,Monaco,STR,3,44,48,15.8518,10.8518,0,0,0,1
ctrl,Monaco,STR,3,45,49,16.5539,11.7078,0,0,0,1
ctrl,Monaco,STR,3,46,50,16.3220,11.6297,0,0,0,1
ctrl,Monaco,STR,3,47,51,5.0571,0.5186,0,0,0,1
ctrl,Monaco,STR,3,48,52,5.4556,1.0710,0,0,0,1
ctrl,Monaco,STR,3,49,53,7.1877,2.9569,0,0,0,1
ctrl,Monaco,STR,3,50,54,14.6631,10.5862,0,0,0,1
ctrl,Monaco,STR,3,51,55,11.0145,7.0914,0,0,0,1
ctrl,Monaco,STR,3,52,56,12.1666,8.3974,0,0,0,1
ctrl,Monaco,STR,3,53,57,932.7799,929.1645,1,1,0,1
ctrl,Monaco,STR,3,8,12,10.1079,-0.4305,0,0,0,0
ctrl,Monaco,STR,3,9,13,10.8661,0.4815,0,0,0,0
ctrl,Monaco,STR,5,10,16,22.1221,7.0067,0,0,0,0
ctrl,Monaco,STR,5,11,17,21.6722,6.7876,0,0,0,0
ctrl,Monaco,STR,5,12,18,21.0474,6.3935,0,0,0,0
ctrl,Monaco,STR,5,13,19,21.6712,7.2482,0,0,0,0
ctrl,Monaco,STR,5,14,20,19.4004,5.2081,0,0,0,0
ctrl,Monaco,STR,5,15,21,17.0275,3.0659,0,0,0,1
ctrl,Monaco,STR,5,16,22,14.8975,1.1668,0,0,0,1
ctrl,Monaco,STR,5,17,23,14.5579,1.0579,0,0,0,1
ctrl,Monaco,STR,5,18,24,14.0733,0.8041,0,0,0,1
ctrl,Monaco,STR,5,19,25,13.6682,0.6298,0,0,0,1
ctrl,Monaco,STR,5,20,26,13.7963,0.9886,0,0,0,1
